step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,40.920788,-53.77053451538086,-53.69678497314453,sp2,32,0.001,41.53229904174805
10,0,40.62403,-53.27397155761719,-53.33013916015625,sp2,32,0.001,40.12830352783203
20,1,40.356903,-52.808895111083984,-53.01381301879883,sp2,32,0.001,40.591827392578125
30,1,40.11244,-52.374080657958984,-52.73221969604492,sp2,32,0.001,38.76542663574219
40,2,39.891453,-51.9660530090332,-52.489376068115234,sp2,32,0.001,39.24814987182617
50,3,39.69142,-51.590511322021484,-52.27555465698242,sp2,32,0.001,39.44133758544922
60,3,39.51272,-51.240867614746094,-52.093772888183594,sp2,32,0.001,38.13405227661133
70,4,39.348156,-50.91127395629883,-51.937625885009766,sp2,32,0.001,38.64828109741211
80,5,39.200123,-50.60017776489258,-51.80742645263672,sp2,32,0.001,38.61733627319336
90,5,39.06191,-50.30893325805664,-51.68775939941406,sp2,32,0.001,36.97654342651367
100,6,38.93558,-50.029441833496094,-51.59177780151367,sp2,32,0.001,38.416046142578125
110,6,38.819134,-49.766788482666016,-51.507408142089844,sp2,32,0.001,38.37914276123047
120,7,38.712452,-49.517330169677734,-51.43672561645508,sp2,32,0.001,37.4876708984375
130,8,38.614918,-49.278011322021484,-51.38261795043945,sp2,32,0.001,38.55024337768555
140,8,38.51785,-49.04959487915039,-51.323944091796875,sp2,32,0.001,38.6217041015625
150,9,38.43429,-48.82797622680664,-51.29281234741211,sp2,32,0.001,37.260169982910156
160,10,38.355366,-48.61748504638672,-51.265045166015625,sp2,32,0.001,35.73859786987305
170,10,38.279057,-48.41426467895508,-51.23799133300781,sp2,32,0.001,37.58946228027344
175,10,38.242626,-48.314117431640625,-51.22895431518555,sp2,32,0.001,37.27552032470703
