grammatical	ungrammatical
ù ǔ F ù v w W U ǔ r O ó L q n ǔ ě C A U	ù ǔ F ù v w W U ǔ r O ó L q n g ě C A U
ǔ R M à A ǒ L v u w z á d V X J P S ě s	g R M à A ǒ L v u w z á d V X J P S ě s
á u M z S t ú H C K J á X o x V G j i e	á u M z S t ú H C K J á X g x V G j i e
ǎ ò Y ù D Y E x Q m v w D U o f N l y M	ǎ g Y ù D Y E x Q m v w D U o f N l y M
é L ú O á ù n s G n A q S T k x W S w Z	é L ú O á ù n s G n A q g T k x W S w Z
è h M ù D V f C r Y r j é p A Z ǎ X è K	è h M ù D V f C r Y r j é p A Z ǎ X è K g
ě t k u u G r v á a r v n ǎ J p t i f x	ě t k u u G r v á a r v n ǎ J g t i f x
ò E i C A à x f v à q S O ǎ é h Y e ǔ q	ò g i C A à x f v à q S O ǎ é h Y e ǔ q
ǒ N r m z T R l é D T o Q c N t ǎ L r M	ǒ N r m z T R l é D T o Q c N t ǎ g r M
ú k ǎ ǔ ò A ù ǔ J D O P R m O I Y è q O	ú k ǎ ǔ ò A ù ǔ J D g O P R m O I Y è q O
B ě u K H S U F e ǔ c ǔ ú ǒ R x D ò l x	B ě u K H S U F e ǔ c ǔ g ú ǒ R x D ò l x
C b b R á x F P á Z ǒ H R A K p k ú x s	C b b R á x F P á Z ǒ H R A K g k ú x s
E é X é è Q I ě g l á P h e m E l g b x	E é X é è Q I ě ǔ l á P h e m E l g b x
F Q s s Y S q à K ú W ò ǒ r m é T ǒ u J	F Q s s Y S q à K ú W ò ǒ r m é T ǒ u J g
G m V y T r E l ú e k ǔ y R n j ú b L w	G m V y T r E l ú e k ǔ y R n j ú g b L w
I ù l x F D P Q x Y e X w d ó p F i a e	I ù l x F D P Q x g Y e X w d ó p F i a e
J ǒ x A u ǎ L i é J P I M G L o R é w u	J ǒ x A u ǎ g L i é J P I M G L o R é w u
K V y j D ú v X s c t q q K p l I j V l	K V y j D g ú v X s c t q q K p l I j V l
L Z V ò I a ù y b g E L G ǒ g ǎ ǔ y s A	L Z V ò I a ù y b g E L G ǒ ě ǎ ǔ y s A
M o p j B v ǒ ú M ě E H ò O V W ù à k W	M o p j B v ǒ ú M ě E H ò O V W ù g à k W
