step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.063953,-53.87141418457031,-54.73916244506836,sp2,32,0.001,39.46100616455078
10,0,40.756657,-53.19135665893555,-54.06858444213867,sp2,32,0.001,41.84878921508789
20,1,40.501827,-52.55830764770508,-53.44911193847656,sp2,32,0.001,40.598506927490234
30,1,40.287014,-51.99951934814453,-52.904109954833984,sp2,32,0.001,40.4900016784668
40,2,40.10448,-51.52486038208008,-52.44116973876953,sp2,32,0.001,39.90845489501953
50,3,39.94706,-51.109256744384766,-52.036170959472656,sp2,32,0.001,38.66734313964844
60,3,39.811455,-50.7445068359375,-51.681129455566406,sp2,32,0.001,40.188419342041016
70,4,39.691338,-50.43360137939453,-51.37762451171875,sp2,32,0.001,39.09819030761719
80,5,39.582764,-50.160560607910156,-51.110557556152344,sp2,32,0.001,38.658573150634766
90,5,39.485016,-49.92140579223633,-50.87612533569336,sp2,32,0.001,38.86274719238281
100,6,39.39409,-49.711891174316406,-50.67002868652344,sp2,32,0.001,39.1197509765625
110,6,39.311905,-49.52809143066406,-50.48888397216797,sp2,32,0.001,39.23583221435547
120,7,39.233536,-49.36880874633789,-50.33072280883789,sp2,32,0.001,38.486873626708984
130,8,39.167637,-49.217105865478516,-50.18146896362305,sp2,32,0.001,37.58114242553711
140,8,39.105015,-49.08941650390625,-50.05463409423828,sp2,32,0.001,38.78723907470703
150,9,39.05738,-48.96084976196289,-49.92942428588867,sp2,32,0.001,38.123653411865234
160,10,39.009827,-48.85142517089844,-49.82191467285156,sp2,32,0.001,38.06056213378906
170,10,38.95469,-48.77150344848633,-49.74058532714844,sp2,32,0.001,37.46108627319336
175,10,38.936638,-48.7232780456543,-49.69384002685547,sp2,32,0.001,37.3460807800293
