step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.043518,-53.90806579589844,-53.919315338134766,ptsl2,32,0.001,42.33519744873047
10,0,40.99996,-53.82552719116211,-53.881439208984375,ptsl2,32,0.001,40.21180725097656
20,1,40.95701,-53.743804931640625,-53.84416580200195,ptsl2,32,0.001,41.452903747558594
30,1,40.91379,-53.66135025024414,-53.80696105957031,ptsl2,32,0.001,41.75904846191406
40,2,40.87013,-53.5780029296875,-53.76927185058594,ptsl2,32,0.001,40.26173782348633
50,3,40.82648,-53.493804931640625,-53.73244857788086,ptsl2,32,0.001,41.50825119018555
60,3,40.78259,-53.40911865234375,-53.695343017578125,ptsl2,32,0.001,40.059417724609375
70,4,40.738735,-53.32419204711914,-53.65863800048828,ptsl2,32,0.001,40.97672653198242
80,5,40.694756,-53.23857498168945,-53.62209701538086,ptsl2,32,0.001,40.32284164428711
90,5,40.650425,-53.1517448425293,-53.58567810058594,ptsl2,32,0.001,39.812957763671875
100,6,40.60602,-53.06477737426758,-53.549110412597656,ptsl2,32,0.001,41.210105895996094
110,6,40.56156,-52.97739028930664,-53.51263427734375,ptsl2,32,0.001,40.1846923828125
120,7,40.516823,-52.88925552368164,-53.4763298034668,ptsl2,32,0.001,41.209068298339844
130,8,40.472168,-52.80092239379883,-53.439971923828125,ptsl2,32,0.001,40.62474822998047
140,8,40.427483,-52.71275329589844,-53.40333938598633,ptsl2,32,0.001,41.45664978027344
150,9,40.38275,-52.623653411865234,-53.36749267578125,ptsl2,32,0.001,40.0062255859375
160,10,40.33818,-52.534847259521484,-53.331607818603516,ptsl2,32,0.001,41.051815032958984
170,10,40.29341,-52.44511795043945,-53.29595947265625,ptsl2,32,0.001,38.11162567138672
175,10,40.27118,-52.40037536621094,-53.27839660644531,ptsl2,32,0.001,39.970550537109375
