grammatical	ungrammatical
ù ǔ C L H S f w Y a T O G M ě t O I è I f	ù ǔ C L H S w Y a T O G M ě t O I è I f
ǔ J L o R j a b e g x t ò ǔ D Y j V ǎ x u	ǔ J L o R a b e g x t ò ǔ D Y j V ǎ x u
á X à ó Z G c e H R r ǎ J E Q s c à i K	á X à ó Z G a e H R r ǎ J E Q s c à i K
à i a L H à c s S q b U ǒ ě a S D k x L	à Y a L H à c s S q b U ǒ ě a S D k x L
ǎ a v k Y V é X I E ǔ m w ě R k t o Q a	ǎ a v k Y V é X I E ǔ m w ě R k t o Q ǒ
è ù p Y q r P J V n o O ǎ J J á ò a J T	è ù p Y q r P J V n o O ǎ J J á ò a f T
ě D T D á u w p h M a i X V y q x G G M X	ě D T D á u w p M a i X V y q x G G M X
ó L W á A i a F i n s c L x D y f J u ě	ó L W á A á a F i n s c L x D y f J u ě
ò o m A O p o U l z i è r a w O é t d r	ò a m A O p o U l z i è r a w O é t d r
ǒ P q ǒ b Y w K á i Y r N U A O S ǒ c e	ǒ a q ǒ b Y w K á i Y r N U A O S ǒ c e
ú v ù s J u S g q O ǎ E b b M i U S ò S	ú v a s J u S g q O ǎ E b b M i U S ò S
B C O ú Q q m J o U a I b U s D è ǒ S a l	B C O ú Q q m J o U a I b U s D è ǒ S l
C M B i N G Z o w p A R a i O ǒ à t r K	C M B N N G Z o w p A R a i O ǒ à t r K
D T p Y ó X P à x D Q c g T N g b E S	D a T p Y ó X P à x D Q c g T N g b E S
E m q k X H a W W U c e I V é e K W ú K C	E m q X H a W W U c e I V é e K W ú K C
G ǎ Y c w o M R Y l ǔ I a f q R P O W L	G ǎ Y x w o M R Y l ǔ I a f q R P O W L
H B y D e x N I a c X Q P I ó á n i Q u u	H B y D x N I a c X Q P I ó á n i Q u u
I C l E à f S a b M u O ò J ǔ e g D Q ò G	I C l E à S a b M u O ò J ǔ e g D Q ò G
J E I g ǒ u m a J y b G K H V ǎ K j e O	J E I T ǒ u m a J y b G K H V ǎ K j e O
K R t ě k a E b ù Q f D ě M X o é t Z F	K R t ě A a E b ù Q f D ě M X o é t Z F
L d t O F U v N ě D S J a B ò T c h Z L q	L t O F U v N ě D S J a B ò T c h Z L q
N è è M T ó i X C l ó c M u V b M j à à	N è è M a ó i X C l ó c M u V b M j à à
O ú A I M G ò t M v q g v a S h v L Q è n	O ú A I M G ò t M v q v a S h v L Q è n
P N j E F o p v à m ǎ Z à n ù J a j g C	P N à E F o p v à m ǎ Z à n ù J a j g C
Q S ǎ ǎ C s ě O I t ǒ ò X G w W k M W u	Q a ǎ ǎ C s ě O I t ǒ ò X G w W k M W u
R m è G z ě F s Y u c w i m N e Y ù M X	R m è G a ě F s Y u c w i m N e Y ù M X
S d a i ù I à ó ǒ Q b P Q L F a k D q j è	S a i ù I à ó ǒ Q b P Q L F a k D q j è
T l ě O ǎ h à u a N R s L ǔ g a ù O h k	T l ě O ǎ R à u a N R s L ǔ g a ù O h k
U s ǒ g è D a q à h è W R g A U á ò ě G k	U s ǒ è D a q à h è W R g A U á ò ě G k
W à D Z X s F K F D Z K E h T H G a e X z	W à D Z X s F K F D Z K E T H G a e X z
X ú j N y V a G U J ú v f b F r u O q L ǎ	X ú N y V a G U J ú v f b F r u O q L ǎ
Y O w p w Y ǔ f u d n A M E v ǒ á A ù ù	Y O w a w Y ǔ f u d n A M E v ǒ á A ù ù
Z e Q U T Z ǔ P a ó n ú D h O g a u ǎ j J	Z Q U T Z ǔ P a ó n ú D h O g a u ǎ j J
x è r T h l V g o ǒ n o u x u c Y v é ò	a è r T h l V g o ǒ n o u x u c Y v é ò
a I I v t Q M ù m N J N n R U M M m p T	a I I v t Q M ù m N J N n R g M M m p T
d V ě L á B é v à I p y D q K E u i n w	a V ě L á B é v à I p y D q K E u i n w
h h ù V c f t y Q k ǔ V ǒ e o Q ǎ e A ǒ	a h ù V c f t y Q k ǔ V ǒ e o Q ǎ e A ǒ
k a t ó U z X w J t z j ě z f o n E L N á	a t ó U z X w J t z j ě z f o n E L N á
l M r f X è a i b v L c o h m ú z V ù B	l M r K X è a i b v L c o h m ú z V ù B
m W C J B i x w R B ǎ a X M t J ě e Y s	m W C J B n x w R B ǎ a X M t J ě e Y s
n u j á à Z a I K H ó t p V ù L F g V x	n u ù á à Z a I K H ó t p V ù L F g V x
p F H Z o r ǔ ó c t ǒ E ǔ à ú I W a Z p h	p F H Z o r ǔ ó t ǒ E ǔ à ú I W a Z p h
q C h a Y X i h k Q o M j d T b Q n U c	q C v a Y X i h k Q o M j d T b Q n U c
r V a u à Q p g C U M ó c L I H R k a B è	r V a u à Q p g C U M ó c L I H R k B è
