grammatical	ungrammatical
ù ù u a G p G é H o G p à a à ǎ W e ò ǒ	ù ù u a G p G a H o G p à a à ǎ W e ò ǒ
ǔ A l N n z ǒ a ě X A F à I I z D ǒ a i	ǔ A l a n z ǒ a ě X A F à I I z D ǒ a i
á a z a y A X X y D l K C d s ǔ a ù é H f	á a z a y A X X y D l K C s ǔ a ù é H f
à z ù á a a Z t M h ó ó ó a y b R L n L ò	à z ù á a a Z t M ó ó ó a y b R L n L ò
é A m a á V Y m Q n o ù J Q Z B a r O m	é A m a á a Y m Q n o ù J Q Z B a r O m
è w ò N F ǔ B y O a p é a c p U m f q ǔ	è w ò N F ǔ B a O a p é a c p U m f q ǔ
ó D M p G l Q I y W a E a l à ǒ X F E R	ó D M p G l a I y W a E a l à ǒ X F E R
ò M r n ó h H a H ě S R A é a h G v N t	ò M r n ó a H a H ě S R A é a h G v N t
ǒ h a a F U s O à U a ǎ c v Z K R g W h c	ǒ a a F U s O à U a ǎ c v Z K R g W h c
ú z B q y L ǎ s ǎ D a ǔ Y J a á a a I E é	ú z B q y L ǎ s ǎ D a ǔ Y J á a a I E é
B G s r a q U J q z a ó x n ò q A S P W	B G s r a q U J a z a ó x n ò q A S P W
C a E s Y a M W R a N N a K Z Z v ú m u	C a E s Y a M W R ǒ N N a K Z Z v ú m u
D a W a f U J C R a I ǔ ǒ Q à C B K g d q	D a W a U J C R a I ǔ ǒ Q à C B K g d q
F ǒ V l R u à R a l g a I a ú h è Q x h F	F ǒ V l R u à R a l a I a ú h è Q x h F
G S á ó a l s ě b Z I q E a U a Q D ù J Q	G S á ó a l s ě Z I q E a U a Q D ù J Q
H a t á ò ó á O à ǒ é ú q ú D p Y x j a a	H a t á ò ó á O à ǒ é ú q ú D p Y x a a
I n a s a n i E ǔ O P B o ù l v H v ó p	I n a a a n i E ǔ O P B o ù l v H v ó p
K ú v A a ú A T t n K R ó r X U ǎ é E a	K ú v A a ú A T t n K R ó r X a ǎ é E a
L V ú j a R a V a b L q é x F ǒ x S U K ǔ	L V ú a R a V a b L q é x F ǒ x S U K ǔ
M y E U J j X o B x a a O a d r V z ǎ y	M y E U J n X o B x a a O a d r V z ǎ y
O ó a M x a x i W a ǒ B ǎ R L O i ǎ L U ò	O ó a M x a x W a ǒ B ǎ R L O i ǎ L U ò
P I Q t x T L V a g a O P n X ǔ o a ó M	P I Q t x T L V a u a O P n X ǔ o a ó M
Q a á E Y e a n v H U t q a Z j n c ù y	Q a á E Y K a n v H U t q a Z j n c ù y
S ú ǎ P H a L Z w a t u ǒ H Y ú F v D K	S ú ǎ P H a L Z w a t u ǒ H Y ú a v D K
T T ó a l T z L à Y r P W a J J K L T e	T T ó a a T z L à Y r P W a J J K L T e
U a w q D ò a R D G U n á R l P H R I ù	U a w q D ò a R D G U n a R l P H R I ù
V v ǎ j ǔ ě G à a H E R A P a ǎ W a V é L	V v ǎ ǔ ě G à a H E R A P a ǎ W a V é L
b X ě ǒ m t W r a K á z a O K p o w O a Y	X ě ǒ m t W r a K á z a O K p o w O a Y
Y O y n a p C G ǒ ě v N w N a D G V ó ǒ	Y O y n a p C G ǒ ě v N w N a a G V ó ǒ
Z ǔ J S a F L O B a J n y ě b n T L G ò	Z a J S a F L O B a J n y ě b n T L G ò
a é D M x U n a O c T á á a Z u B é e O S	a é D M x U n a O T á á a Z u B é e O S
a ú a m è n é ě W ǒ G q h H A M d X x ě	a ú a m a n é ě W ǒ G q h H A M d X x ě
a I j á a V a é q o s V U v ě F U L A H l	a I á a V a é q o s V U v ě F U L A H l
a P ě W u w a q H D á ě q c U Y V z v Z	a P ě W u w a q a D á ě q c U Y V z v Z
a W O S U A T b F á A L ù W q a N a W K	a W O S U A T A F á A L ù W q a N a W K
a a g ǒ a E ò A W r n ò G F j ú è à ó v E	a a ǒ a E ò A W r n ò G F j ú è à ó v E
a C p Q p x a x k o H ò t ǒ c f I ǔ t H	a a p Q p x a x k o H ò t ǒ c f I ǔ t H
é q ǎ M K u a v W a W W S O k f D ě a Z	a q ǎ M K u a v W a W W S O k f D ě a Z
a b v p a a h V l q W e d o f L l k S ò A	a v p a a h V l q W e d o f L l k S ò A
l O ǎ a Y Y H a C n D ú U u x O a a z E e	l O ǎ a Y Y H C n D ú U u x O a a z E e
m a w Z Q A J C b T J a Y P S a l J t k	m a w Z Q A J C H T J a Y P S a l J t k
n z ǎ é ǔ r ó Y b T è G Z L a a G a n ó p	n z ǎ é ǔ r ó Y T è G Z L a a G a n ó p
p B A b r ù ò a H a ǎ ò z é a q X L S U m	p B A r ù ò a H a ǎ ò z é a q X L S U m
q R ó B ó Z Y U a R a G ǔ O b J M R Y d	q R a B ó Z Y U a R a G ǔ O b J M R Y d
s á B m á g F W o m a R t ǔ N a a m N g	s á B m á J F W o m a R t ǔ N a a m N g
t K I t J Z h l Y T a à r a n R G I ǔ a	t K I t J Z Q l Y T a à r a n R G I ǔ a
u a è a s m p H A o ǎ v ě P k B ù m u Q	u a è a s m p H A a ǎ v ě P k B ù m u Q
v v K C J w D U y F w R c a ǔ r à a e q	v v K C J w D U y F w R a a ǔ r à a e q
x S t à G N a J a o N y k á a n k O D m	x S t à G N a J a o N y E á a n k O D m
y a q Q K ě ǒ n H t ó a q ú C H z F J r	y a q a K ě ǒ n H t ó a q ú C H z F J r
ù á a á d ě a D ǒ x E a i b J ě q h Z b ó	ù á a á p ě a D ǒ x E a i b J ě q h Z b ó
d ǔ R N q ú w I Q q S a F r a ǔ P S a F U t	ǔ R N q ú w I Q q S a F r a ǔ P S a F U t
á a f T ù W U a a x M w z p M e U n I ě G Q	á a T ù W U a a x M w z p M e U n I ě G Q
à o a é é n m h a u l n I M a w C f y V ó	à o a é é n m u a u l n I M a w C f y V ó
i F q M v a ó a v V s ó v à à ǒ a à Q j ù	é F q M v a ó a v V s ó v à à ǒ a à Q j ù
è Z l u a a à X R y r M J l X N X m A w ò	è Z l u a a à X R y r M a l X N X m A w ò
ě a U ǎ x x a z S I A D ú n é Z ù ú p M C	ě a U ǎ x x a z S I A D ú n é Z ù ú p a C
ó r Y à a Q T a B n d ǔ z ú a S J N B ú L W	ó r Y à a Q T a B n ǔ z ú a S J N B ú L W
ǒ à ó è ǒ X w Y k ǔ S a A y a a V t N R E b	ǒ à ó è ǒ X w Y ǔ S a A y a a V t N R E b
ú D T T Z ǔ R o a f B R ǒ a M a l V F b U ě	ú D T T Z ǔ R o a B R ǒ a M a l V F b U ě
A a a P q w X B C y ǎ O c L é a L è w L E Z	A a a P q w X B C y ǎ O L é a L è w L E Z
C ò D l F e B p p ǎ a è a K m a V K r w è	C ò D l F v B p p ǎ a è a K m a V K r w è
D T f a G ǎ H a z p g e A W w R O g D A ò	D T a a G ǎ H a z p g e A W w R O g D A ò
E o Z è i B P a a ò L a V ǎ S ú y O G s P e	E o Z è B P a a ò L a V ǎ S ú y O G s P e
G ú é O n d F Z l t v a a H w á à s a D M z	G ú é O n F Z l t v a a H w á à s a D M z
H I à e a n m ù K m A Y r z a I a f x w Q	H I à t a n m ù K m A Y r z a I a f x w Q
I Y M a V y F à J s a B B P d K X a q y x	I Y M a V y F à J s a B B P K K X a q y x
J q Z a a b w I ó r y D v o F D X j e ù k	J a Z a a b w I ó r y D v o F D X j e ù k
K y p l á y á a C o á w w J w ù x è ù a U	K y p l á y á a C o á w w J a ù x è ù a U
h M G G n a H a Z W á a M m ǒ S B h R e n T	M G G n a H a Z W á a M m ǒ S B h R e n T
N Y A F y W X P P a ó u ǔ a è i O N W w S	N Y A F y W X P P a ó u a a è i O N W w S
e O q N v V à a N Q X ó z ǔ y ò Y Y R a a ǒ	O q N v V à a N Q X ó z ǔ y ò Y Y R a a ǒ
Q G ǎ V ǔ Z K U ǔ g é a r a ú M ǎ T p u ù a	Q G ǎ V ǔ Z K U ǔ é a r a ú M ǎ T p u ù a
j V Q a a M v ě a B Z N ó á D N D ò x Z i	R V Q a a M v ě a B Z N ó á D N D ò x Z i
S a t E r L T G è K A a V I R á M H S u F	S a t E r L T G è K a a V I R á M H S u F
T x f x t y O E S R ě l a ě M a n ó a w ú o	T x x t y O E S R ě l a ě M a n ó a w ú o
V E G a ò g X ú a ú y O a T D j à x f ǒ h K	V E G a ò X ú a ú y O a T D j à x f ǒ h K
W a V m ò N v Z X a M à l r H s e A I L P	W a V m a N v Z X a M à l r H s e A I L P
X s y F r o M è ú a ú b F a a T ú L ó ě ò	X s y F r o M è ú a ú H F a a T ú L ó ě ò
Z ú n a ú B B a i B á a z G j Y E l C y j j	Z ú n a ú B B a B á a z G j Y E l C y j j
a á è Z w w u o k a G a é ě q x I c Y Y L	a á è Z w w u o J a G a é ě q x I c Y Y L
a ǒ a A ú M E h o t ò ó F R s E W C ò o b	a ǒ a a ú M E h o t ò ó F R s E W C ò o b
a F N A ú ù á C é Y ě w ò I G P z I J m a	a F N A ú ù á C a Y ě w ò I G P z I J m a
a M ú p E k ǎ a s ǎ z y G a A ǎ ò k o N f a	a M ú p E ǎ a s ǎ z y G a A ǎ ò k o N f a
a T U ǔ v ú ó a T X w b x P è w a R D H I	a T U ǔ v ú ó a T X w F x P è w a R D H I
a a ǔ T K t i n a H J N B Y v Q s r F ó N	a a ǔ T K t p n a H J N B Y v Q s r F ó N
b a n E A K ǔ F G á R P a k i u g U Z ò R	a a n E A K ǔ F G á R P a k i u g U Z ò R
a p e N S a ó a N y I ě C x ǔ q E e B x e	a p N N S a ó a N y I ě C x ǔ q E e B x e
a w C a b a K v L k E h á w Q ǎ Z Y J N F u	a w C a a K v L k E h á w Q ǎ Z Y J N F u
l a e X m l o J J R ú W H a ǔ J w C a R g	l a v X m l o J J R ú W H a ǔ J w C a R g
n à a v B B ú W L U a w F s P ú é ó r á ò	n à a v B B ú W L U a w F a P ú é ó r á ò
o a ǎ X s a E ǒ V J é u z à b d w ǒ I c U	o a ǎ a s a E ǒ V J é u z à b d w ǒ I c U
p z à ù I z S e ě a M p a a à T E U X R á	p z à ù I z S D ě a M p a a à T E U X R á
r e t t V P y a ǔ v q H ǎ W a o a S ó L S	r ú t t V P y a ǔ v q H ǎ W a o a S ó L S
e S W X X D ǎ O D ú J a ǒ N a é q s N V a	s S W X X D ǎ O D ú J a ǒ N a é q s N V a
t a u n Y N N I v N ǎ o a p g U j e ó m s	t a u n Y N N I v N ǎ o a p a U j e ó m s
v á y C z P a N l ò N n K L D à ú F a x I	v á y C z P a N l ò N n K L D à ú F a x a
w V ò F a ó B N à V a x ǔ B u l X G p O ě	w V ò F a ó B N à V a x ǔ B u l X G p O a
x ò a a é O H N P é g a à Z q P k Z x C S	x a a a é O H N P é g a à Z q P k Z x C S
y x a a m v k q ǎ t o E Q ù o a V w ě ú z	y x a a a v k q ǎ t o E Q ù o a V w ě ú z
ù á c D B ě à w a n a ú x B J O á C ò K O a H	ù á D B ě à w a n a ú x B J O á C ò K O a H
ǔ K j w I l a R K z A a ù ò Z a é C i Z ù à	ǔ K C w I l a R K z A a ù ò Z a é C i Z ù à
á X a è a X G X E n ě T y N a Y ǎ S A ò a c	á X a è a X G X E n ě T y N R Y ǎ S A ò a c
à p M f a a R K A f L V P Q ù l B n L é r ó	à p M a a a R K A f L V P Q ù l B n L é r ó
ǎ w U a C S X ǔ P n y Z D X j á q G R a a k	ǎ w U a C S X ǔ P n y Z D X F á q G R a a k
