step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.035095,-54.10150909423828,-53.67914962768555,sp2,32,0.001,42.590492248535156
10,0,40.615757,-53.035221099853516,-53.61079788208008,sp2,32,0.001,39.368553161621094
20,1,40.21773,-52.00654602050781,-53.560611724853516,sp2,32,0.001,39.41242980957031
30,1,39.843872,-51.011634826660156,-53.54214096069336,sp2,32,0.001,39.60440444946289
40,2,39.494415,-50.055145263671875,-53.55144119262695,sp2,32,0.001,38.622676849365234
50,3,39.170315,-49.13325119018555,-53.595890045166016,sp2,32,0.001,37.92356872558594
60,3,38.868877,-48.24861526489258,-53.66407775878906,sp2,32,0.001,37.40980529785156
70,4,38.595074,-47.4061279296875,-53.76594543457031,sp2,32,0.001,36.86914825439453
80,5,38.341656,-46.59853744506836,-53.88764572143555,sp2,32,0.001,35.15406036376953
90,5,38.11061,-45.831817626953125,-54.028717041015625,sp2,32,0.001,35.33625793457031
100,6,37.90183,-45.09635543823242,-54.20016098022461,sp2,32,0.001,33.491153717041016
110,6,37.71569,-44.3973503112793,-54.397552490234375,sp2,32,0.001,35.26084899902344
120,7,37.543644,-43.73177719116211,-54.59735870361328,sp2,32,0.001,33.37392044067383
130,8,37.38863,-43.09635925292969,-54.81356430053711,sp2,32,0.001,32.281185150146484
140,8,37.251354,-42.49066162109375,-55.048709869384766,sp2,32,0.001,33.29944610595703
150,9,37.13223,-41.91465759277344,-55.30357360839844,sp2,32,0.001,31.753690719604492
160,10,37.02665,-41.36771011352539,-55.56544494628906,sp2,32,0.001,32.84092712402344
170,10,36.93368,-40.84680938720703,-55.835453033447266,sp2,32,0.001,31.4605770111084
175,10,36.89381,-40.59579849243164,-55.979557037353516,sp2,32,0.001,31.585500717163086
