step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.0514,-53.92200469970703,-53.92186737060547,ptsl2,32,0.001,41.24243927001953
10,0,41.013054,-53.8652229309082,-53.872859954833984,ptsl2,32,0.001,41.95784378051758
20,1,40.97488,-53.80873107910156,-53.82453918457031,ptsl2,32,0.001,41.7119140625
30,1,40.936882,-53.752376556396484,-53.77646255493164,ptsl2,32,0.001,39.26347732543945
40,2,40.89896,-53.695892333984375,-53.728607177734375,ptsl2,32,0.001,39.07041549682617
50,3,40.86085,-53.639122009277344,-53.68054962158203,ptsl2,32,0.001,41.438560485839844
60,3,40.822567,-53.58198928833008,-53.63228225708008,ptsl2,32,0.001,40.375370025634766
70,4,40.78424,-53.52473068237305,-53.58388900756836,ptsl2,32,0.001,40.39897918701172
80,5,40.74579,-53.46717071533203,-53.535404205322266,ptsl2,32,0.001,41.186771392822266
90,5,40.707306,-53.40935516357422,-53.48726272583008,ptsl2,32,0.001,39.96027374267578
100,6,40.668667,-53.3514518737793,-53.4386100769043,ptsl2,32,0.001,42.163360595703125
110,6,40.62997,-53.29331970214844,-53.38986587524414,ptsl2,32,0.001,39.22739791870117
120,7,40.59131,-53.23517990112305,-53.34126663208008,ptsl2,32,0.001,40.6645622253418
130,8,40.552757,-53.1769905090332,-53.29322814941406,ptsl2,32,0.001,40.649723052978516
140,8,40.514236,-53.11871337890625,-53.24539566040039,ptsl2,32,0.001,40.82887649536133
150,9,40.475574,-53.0601692199707,-53.196998596191406,ptsl2,32,0.001,40.75159454345703
160,10,40.437004,-53.00165939331055,-53.148948669433594,ptsl2,32,0.001,39.96800994873047
170,10,40.39866,-52.94357681274414,-53.10103225708008,ptsl2,32,0.001,40.466575622558594
175,10,40.37954,-52.91450119018555,-53.07723617553711,ptsl2,32,0.001,42.12183380126953
