grammatical	ungrammatical
a b c d e f Q h S U o ǔ ǒ O Z q e D i Q	ù a b c d e f Q h S U o ǔ ǒ O Z q e D i Q
a b c d e f Y O á u G e o V I ě C S ò d	C a b c d e f Y O á u G e o V I ě C S ò d
a b c d e f b à X I R L A i o t I Y á O	U a b c d e f b à X I R L A i o t I Y á O
a m E ù F L ù n S w a b c d e f m C G C	j a m E ù F L ù n S w a b c d e f m C G C
a b c d e f r a ǒ t m J O x q r F Z l ò	ù b c d e f r a ǒ t m J O x q r F Z l ò
a è ǒ y a b c d e f Z é i V v h s t á k	G è ǒ y a b c d e f Z é i V v h s t á k
a b c d e f y G D K p v w ǒ E H é Y q y	Y b c d e f y G D K p v w ǒ E H é Y q y
a b c d e f z R x á ù U O Z O u ó A V ù	a F b c d e f z R x á ù U O Z O u ó A V ù
a b c d e f X è ú à ǎ l l Y i P Q ú q t	a Y b c d e f X è ú à ǎ l l Y i P Q ú q t
a b c d e f L C H k W n W G J F p á Q D	a w b c d e f L C H k W n W G J F p á Q D
a b c d e f f O H x à o H Y D i Q è C v	a b à c d e f f O H x à o H Y D i Q è C v
a b c d e f d q ó C n H v á M P u f T z	a b K c d e f d q ó C n H v á M P u f T z
a b c d e f ǒ K è u h O f ǎ b O F T ě U	a b g c d e f ǒ K è u h O f ǎ b O F T ě U
a b c d e f x à i ù k y b s c l f I ǎ b	a b c ù d e f x à i ù k y b s c l f I ǎ b
a b c d e f d é é c a ǔ E b w e V x m L	a b c K d e f d é é c a ǔ E b w e V x m L
a b c d e f r ó a Z N G n X a X s i Y F	a b c e d e f r ó a Z N G n X a X s i Y F
a b c d e f ó ó I v Z ǔ r Z b F è D á ǎ	a b c y d e f ó ó I v Z ǔ r Z b F è D á ǎ
a b c d e f R b N é e ù c r D X h E U ě	a b c d G e f R b N é e ù c r D X h E U ě
a b c d e f à E m w r L O I K O è á r f	a b c d c e f à E m w r L O I K O è á r f
a b c d e f F b Y è ó K m j ò ú K j Z k	a b c d w e f F b Y è ó K m j ò ú K j Z k
a b c d e f W u W B ǔ A v k K a ù j U à	a b c d e F f W u W B ǔ A v k K a ù j U à
a b c d e f z h z j Z U y Z F ò ó y J L	a b c d e V f z h z j Z U y Z F ò ó y J L
a b c d e f p c è D é f G F r l I é W B	a b c d e r f p c è D é f G F r l I é W B
a b c d e f l P O I ó h J ò ǔ P x V T l	a b c d e f l g O I ó h J ò ǔ P x V T l
a b c d e f Z à I H C è a q s R c B o C	a b c d e ǎ Z à I H C è a q s R c B o C
a b c d e f B t w B ǒ N á t y C p s Q ǒ	a b c d e T B t w B ǒ N á t y C p s Q ǒ
