grammatical	ungrammatical
a a a ě t f P k G w P ò f V O k n R a Z	ù a a a ě t f P k G w P ò f V O k n R a Z
a a a è q ǒ ǎ D T v n S o X N r y A T ǎ	ě a a a è q ǒ ǎ D T v n S o X N r y A T ǎ
a a a ě q n F b u à n e ó R J o u C n I	C a a a ě q n F b u à n e ó R J o u C n I
a a ǔ ú M D c I s C G b F a a n c i ó N	J a a ǔ ú M D c I s C G b F a a n c i ó N
a m p à M c a a a Y D k A R q O K j m a	Q a m p à M c a a a Y D k A R q O K j m a
a e T ò d à u è Z e a a a R K K Y H r V	X a e T ò d à u è Z e a a a R K K Y H r V
a a a t d f k s M e j g D á e i ó Q x j	h a a a t d f k s M e j g D á e i ó Q x j
a J f a a a M T w U d Q ú s à U e ǎ I á	n a J f a a a M T w U d Q ú s à U e ǎ I á
a a a U f ě N k ò B O x h r O C m Q T A	v a a a U f ě N k ò B O x h r O C m Q T A
a a a J Q M L J B j w I I Q ó à é u m B	à a a J Q M L J B j w I I Q ó à é u m B
a a a b L j L N T q E K C è ǔ k H z ǔ x	ú a a b L j L N T q E K C è ǔ k H z ǔ x
a a a m t f K l j è p q u D X U è n ǎ n	H a a m t f K l j è p q u D X U è n ǎ n
a a a V é m K N g Z b r h v U ǒ J m a i	Q a a V é m K N g Z b r h v U ǒ J m a i
a a a X i C s T s L f M ǒ z G t B P F E	Y a a X i C s T s L f M ǒ z G t B P F E
a a b x r x z ò U ó s a a N U V é á u P	a è a b x r x z ò U ó s a a N U V é á u P
a a a v à r ù k W C e d D j ǒ h G m n B	a E a a v à r ù k W C e d D j ǒ h G m n B
a a a c Z T S ě à y ǔ a H u a ǎ F p X b	a P a a c Z T S ě à y ǔ a H u a ǎ F p X b
a a f Q D f ò Z ǒ e N P V y a a ě l k l	a Z a f Q D f ò Z ǒ e N P V y a a ě l k l
a a a i á f Z X Y n q l g i ǎ N z O g ó	a l a a i á f Z X Y n q l g i ǎ N z O g ó
a a a f ò w t C H y a P ě y g ǎ J v ě b	a v a a f ò w t C H y a P ě y g ǎ J v ě b
a a a M á i t L u D U S C S Q x b O A à	a á a M á i t L u D U S C S Q x b O A à
a a a V E J ó T f o J ú F d ě G Z H H B	a ú a V E J ó T f o J ú F d ě G Z H H B
a a a é E C ǎ è l H z è ǒ l C V S a è t	a K a é E C ǎ è l H z è ǒ l C V S a è t
a a a E ù F N S ǒ J A B M R ě O l A g F	a T a E ù F N S ǒ J A B M R ě O l A g F
a a a Z H W a Y è C l ǒ K b t D M m P O	a a á a Z H W a Y è C l ǒ K b t D M m P O
a a a f n r V g a u Z x g c B M A w ě é	a a D a f n r V g a u Z x g c B M A w ě é
a a a M s ě ú B è k h t Z r i S o L d ù	a a Q a M s ě ú B è k h t Z r i S o L d ù
a a a R x g T T y j L M k r J è x t u ǎ	a a f a R x g T T y j L M k r J è x t u ǎ
a a a ǔ w H v ù u D l X ó y c Q e o b A	a a r a ǔ w H v ù u D l X ó y c Q e o b A
a a a ó m x b K N Y B L U C l e y s f B	a a á ó m x b K N Y B L U C l e y s f B
