step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.034428,-53.902870178222656,-53.8956184387207,sl2,32,0.001,41.031246185302734
10,0,40.946625,-53.75851821899414,-53.817562103271484,sl2,32,0.001,41.16185760498047
20,1,40.8596,-53.61526870727539,-53.74028396606445,sl2,32,0.001,39.57831573486328
30,1,40.774464,-53.474815368652344,-53.66530990600586,sl2,32,0.001,40.92950439453125
40,2,40.691658,-53.33739471435547,-53.593360900878906,sl2,32,0.001,40.8840446472168
50,3,40.61051,-53.20237350463867,-53.523460388183594,sl2,32,0.001,41.93640899658203
60,3,40.530876,-53.06917953491211,-53.45530700683594,sl2,32,0.001,39.29795455932617
70,4,40.454067,-52.94029998779297,-53.39006423950195,sl2,32,0.001,39.325443267822266
80,5,40.378666,-52.813507080078125,-53.327022552490234,sl2,32,0.001,40.92623519897461
90,5,40.303864,-52.68721389770508,-53.26470184326172,sl2,32,0.001,39.376094818115234
100,6,40.231785,-52.56495666503906,-53.205116271972656,sl2,32,0.001,39.88008117675781
110,6,40.161617,-52.44492721557617,-53.14813232421875,sl2,32,0.001,40.302154541015625
120,7,40.09274,-52.3266487121582,-53.09288024902344,sl2,32,0.001,39.79671096801758
130,8,40.02548,-52.21124267578125,-53.03916549682617,sl2,32,0.001,40.43244171142578
140,8,39.96036,-52.09846496582031,-52.987648010253906,sl2,32,0.001,39.4101676940918
150,9,39.89618,-51.98794937133789,-52.93778610229492,sl2,32,0.001,40.00980758666992
160,10,39.83348,-51.879364013671875,-52.88948440551758,sl2,32,0.001,39.29316711425781
170,10,39.772713,-51.77339172363281,-52.843265533447266,sl2,32,0.001,39.56865310668945
175,10,39.742924,-51.72100067138672,-52.8206672668457,sl2,32,0.001,41.056339263916016
