grammatical	ungrammatical
ù ù j e u T d ǒ p m D c b H m x V l x à D	ù ù j e u T ǒ p m D c b H m x V l x à D
ǔ o à n ǔ H b i T n z c K I w o N B z a	ǔ o à n ǔ H b i T n z c K I w o N B z K
à á x c é X ú T g m e V E s Z R x ǎ d k a	à á x c é X ú T g m e V E s Z R x ǎ d k
ǎ D d u F ó x ù e I c r M p D A A i E h	ǎ D d u F ó x ù e I K r M p D A A i E h
é O M T y T M a T à R r t w a á I à b ò	é O M T y T M a T à R r t w a á I à W ò
è e G c à R w p W u B E q B a ě X m H s f	è e G à R w p W u B E q B a ě X m H s f
ó E f d P X é y T s ú c d t b q e S é F r	ó E f P X é y T s ú c d t b q e S é F r
ò W x à x E c f t ò a j F ó f k T ě B D	ò W x à x E N f t ò a j F ó f k T ě B D
ǒ k M N s A P i a f X ǎ I z m o y b v n	ǒ k M N s A P i a f X ǎ I z m o y V v n
A è H c l a k é à f o g d T Q I á O i k B	A è H l a k é à f o g d T Q I á O i k B
B J E d R a ǔ ù h y á r r p f f E c E u	B J E d R a ǔ ù h y á r r p f f E H E u
C b ǒ Y L ú ǒ d M S ó Z A i c Y k b ě W m	C b ǒ Y L ú ǒ M S ó Z A i c Y k b ě W m
D z w R F b Y à R d I a x O L Y H c é D	D z w R F b Y à R g I a x O L Y H c é D
F E Q y U ě o z V P K J B z I g J a H ǒ b	F E Q y U ě o z V P K J B z I g J H ǒ b
G c ǎ x p ě M ó a M j C n p ǒ M z S B h b	G c ǎ x p ě M ó M j C n p ǒ M z S B h b
H s B ǔ a v I á b M K h S ú ě ě J e v E A	H s B ǔ v I á b M K h S ú ě ě J e v E A
J ò G p F D ǔ N a X á l a W q o b w á S	J ò G p F D ǔ N a X á l a W q o ù w á S
K W j T w H Y U x D D v R ǒ a M F ǔ b X ǔ	K W j T w H Y U x D D v R ǒ M F ǔ b X ǔ
L n y A ǎ ó b l R ǒ H c a B c è k y M e	L n y A ǎ ó b l R ǒ H c Z B c è k y M e
N K P n a n P q R H T E h ǎ ǎ J i b d e R	N K P n n P q R H T E h ǎ ǎ J i b d e R
O h q ú a g ó ǎ b n à c n Z é è N w Y L	O h q ú g g ó ǎ b n à c n Z é è N w Y L
