step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05284,-53.9319953918457,-53.914485931396484,soft_tsl2,32,0.001,41.60329055786133
10,0,41.012848,-53.87077331542969,-53.86991500854492,soft_tsl2,32,0.001,40.15625762939453
20,1,40.972916,-53.80950164794922,-53.82463455200195,soft_tsl2,32,0.001,40.8552131652832
30,1,40.93306,-53.74824523925781,-53.77967834472656,soft_tsl2,32,0.001,41.458770751953125
40,2,40.89353,-53.687461853027344,-53.735252380371094,soft_tsl2,32,0.001,40.966644287109375
50,3,40.853806,-53.6263542175293,-53.69072723388672,soft_tsl2,32,0.001,42.46384048461914
60,3,40.813705,-53.56466293334961,-53.64588928222656,soft_tsl2,32,0.001,41.42438888549805
70,4,40.773533,-53.50271987915039,-53.600460052490234,soft_tsl2,32,0.001,39.72043991088867
80,5,40.733322,-53.44063186645508,-53.55532455444336,soft_tsl2,32,0.001,40.76839828491211
90,5,40.692593,-53.377742767333984,-53.50959396362305,soft_tsl2,32,0.001,41.35210418701172
100,6,40.65194,-53.31485366821289,-53.46403884887695,soft_tsl2,32,0.001,39.73040008544922
110,6,40.611275,-53.25178909301758,-53.41862487792969,soft_tsl2,32,0.001,41.42257308959961
120,7,40.57067,-53.18903350830078,-53.373233795166016,soft_tsl2,32,0.001,39.60883331298828
130,8,40.52997,-53.12568664550781,-53.32826614379883,soft_tsl2,32,0.001,42.80652618408203
140,8,40.489017,-53.06182861328125,-53.28293228149414,soft_tsl2,32,0.001,40.99753952026367
150,9,40.44835,-52.99840545654297,-53.2376708984375,soft_tsl2,32,0.001,40.06279754638672
160,10,40.40761,-52.93462371826172,-53.192840576171875,soft_tsl2,32,0.001,39.239383697509766
170,10,40.366947,-52.87099838256836,-53.14788055419922,soft_tsl2,32,0.001,41.40968704223633
175,10,40.346596,-52.83905792236328,-53.12541961669922,soft_tsl2,32,0.001,39.833003997802734
