step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03813,-53.90326690673828,-54.37902069091797,soft_tsl2,32,0.001,39.72344207763672
10,0,40.998486,-53.84254455566406,-54.32319641113281,soft_tsl2,32,0.001,40.879722595214844
20,1,40.95937,-53.78252410888672,-54.26848220825195,soft_tsl2,32,0.001,41.539710998535156
30,1,40.92002,-53.722251892089844,-54.21358108520508,soft_tsl2,32,0.001,41.788936614990234
40,2,40.88053,-53.66143035888672,-54.15814208984375,soft_tsl2,32,0.001,39.89387512207031
50,3,40.840755,-53.60048294067383,-54.10244369506836,soft_tsl2,32,0.001,41.54085922241211
60,3,40.80101,-53.5394172668457,-54.04681396484375,soft_tsl2,32,0.001,41.70245361328125
70,4,40.761066,-53.47792053222656,-53.99111557006836,soft_tsl2,32,0.001,40.00923538208008
80,5,40.720974,-53.41622543334961,-53.935157775878906,soft_tsl2,32,0.001,40.93994903564453
90,5,40.680775,-53.354068756103516,-53.87891387939453,soft_tsl2,32,0.001,40.103275299072266
100,6,40.640617,-53.29220199584961,-53.82295227050781,soft_tsl2,32,0.001,39.725929260253906
110,6,40.60038,-53.230159759521484,-53.76680374145508,soft_tsl2,32,0.001,41.05070114135742
120,7,40.560158,-53.16780090332031,-53.710330963134766,soft_tsl2,32,0.001,40.38081359863281
130,8,40.51988,-53.105323791503906,-53.65412139892578,soft_tsl2,32,0.001,41.01215362548828
140,8,40.47943,-53.04264450073242,-53.597984313964844,soft_tsl2,32,0.001,39.19871520996094
150,9,40.439316,-52.98031234741211,-53.54188919067383,soft_tsl2,32,0.001,40.46210479736328
160,10,40.399113,-52.91778564453125,-53.48564147949219,soft_tsl2,32,0.001,39.96016311645508
170,10,40.358803,-52.854915618896484,-53.42949295043945,soft_tsl2,32,0.001,39.65544128417969
175,10,40.3388,-52.82365798950195,-53.401649475097656,soft_tsl2,32,0.001,39.299835205078125
