step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.066566,-53.93227767944336,-54.6287727355957,sl2,32,0.001,40.6516227722168
10,0,40.99708,-53.83297348022461,-54.53244400024414,sl2,32,0.001,41.09191131591797
20,1,40.92949,-53.7375602722168,-54.438480377197266,sl2,32,0.001,41.1680908203125
30,1,40.86237,-53.6434326171875,-54.34471130371094,sl2,32,0.001,40.94352722167969
40,2,40.801613,-53.55461883544922,-54.26133728027344,sl2,32,0.001,40.072776794433594
50,3,40.74058,-53.46657943725586,-54.1765251159668,sl2,32,0.001,42.41852569580078
60,3,40.680355,-53.38056564331055,-54.092803955078125,sl2,32,0.001,40.202049255371094
70,4,40.622993,-53.297393798828125,-54.01307678222656,sl2,32,0.001,39.83665084838867
80,5,40.566418,-53.21584701538086,-53.93419647216797,sl2,32,0.001,41.61688232421875
90,5,40.51096,-53.13619613647461,-53.85665512084961,sl2,32,0.001,39.613426208496094
100,6,40.458794,-53.05954360961914,-53.7843132019043,sl2,32,0.001,40.59891891479492
110,6,40.40853,-52.98528289794922,-53.71458435058594,sl2,32,0.001,41.14303207397461
120,7,40.356888,-52.91156768798828,-53.642066955566406,sl2,32,0.001,40.30149841308594
130,8,40.308105,-52.84041213989258,-53.57389831542969,sl2,32,0.001,38.43024444580078
140,8,40.260178,-52.7705078125,-53.50666427612305,sl2,32,0.001,41.67619705200195
150,9,40.21347,-52.703102111816406,-53.44147491455078,sl2,32,0.001,40.6182746887207
160,10,40.16876,-52.637691497802734,-53.37895584106445,sl2,32,0.001,39.294925689697266
170,10,40.123856,-52.572811126708984,-53.31559753417969,sl2,32,0.001,40.503360748291016
175,10,40.10257,-52.541507720947266,-53.28577423095703,sl2,32,0.001,39.969703674316406
