grammatical	ungrammatical
ù ù C a b a K t b a b c t x c Z f ǒ e g	ù ù C a b ǔ K t b a b c t x c Z f ǒ e g
ǔ a ò t H b M E a l b á a b j Q K L c c	ǔ a ò t H A M E a l b á a b j Q K L c c
à a H b B a b a D ò S U n b g s ě ù c c	à a H b B ù b a D ò S U n b g s ě ù c c
é B a U b G á K s a b O w a b j c ú X c	é g a U b G á K s a b O w a b j c ú X c
ě à t x v l a b x a b a b P F Y O c ù c	ě à t x v l a u x a b a b P F Y O c ù c
ò ó a R b r a b a J ù H o Z b ú M ǔ c c	ò ó a R b r a M a J ù H o Z b ú M ǔ c c
ǒ l a b N M P S a b U a ù b j L c y b c	ǒ l a b N M P S a b U a ù Q j L c y b c
A u a b a ù b m a b ǔ M c n S é b c s ù	A u a b a ù b m a b ǔ M Z n S é b c s ù
C a b w a O Z b u G ǒ v a b K c N c ù X	C a b a w a O Z b u G ǒ v a b K c N c ù X
E a b è a s b z a b X N c X s c m K H j	E a e b è a s b z a b X N c X s c m K H j
G a b a b C è a U s z b t ó c ǔ k F c l	G a b a b C è a U s z b t ó c ǔ k F è l
I S N P q a l b a u b a t b F c x c P ò	I S N P q a l j b a u b a t b F c x c P ò
K K é a l Q b E a b z à R v a b c C c W	K K é a l Q b E c a b z à R v a b c C c W
M J W a b A z p z a b q a b c j B H c U	M J W a b A z p z a b q a b c j B H N U
O H R a b u E a b a b c p q l w n c y è	O H R a b u E a b o b c p q l w n c y è
Q a R X z b O O é a b a b c c é y N Q S	Q a R X z b O O é a b a b K c é y N Q S
S a b F a T b P a S b è z ě U c e f u c	S a b F a T b P a S C è z ě U c e f u c
V G a b o a b V a o b c à c q i I B Q I	V G a b k o a b V a o b c à c q i I B Q I
X V H a x ě U W b é a b a b c X ù c ó b	X V H a x ě U W b é a b a O c X ù c ó b
Z a B W b a q I à b K a t Z V b ǒ c c C	Z a B W b a q I à b K a t Z V w ǒ c c C
a á ò b L L a R U b I a r L b X W c è c	a á ò b L L a R U b I a r L b X W O è c
a è é Z b P a G b a Y à b c G R ě ó c D	a è é Z b P F G b a Y à b c G R ě ó c D
a ò b ě G y I N a b a l p b c C e à p c	a ò b ě G y I N a b a l p A c C e à p c
a B K Z b W C a b a H b c C y p o c P R	d B K Z b W C a b a H b c C y p o c P R
a F ò a b a T b a à b c U g i X ù B c P	a F ò a b a T b l à b c U g i X ù B c P
