grammatical	ungrammatical
ù ù n I à ǔ H a a J ǔ a n w ó P f ò k n	ù ù n I a ǔ H a a J ǔ a n w ó P f ò k n
ǔ S a W X Z t y v a ě o a g h B J F G S	a ǔ S a W X Z t y v a ě o a g h B J F G S
á u n o T U L x k a a R R ě R r x ù w a	á u n o T U L x k a a R R ě R r x a ù w a
ǎ ú W a q I p ò a y é ú J L a U T W B y	ǎ a ú W a q I p ò a y é ú J L a U T W B y
é a ǒ a q C R p ě Y t X u a N k u V j O	é a ǒ a q a R p ě Y t X u a N k u V j O
ě ù c ě E b A B K X F a ǒ l à è l G a a	ě ù c ě E b a B K X F a ǒ l à è l G a a
ó N X a q è H c W E a ǎ N G ǔ ǔ a a X N	ó N X a q è H c a W E a ǎ N G ǔ ǔ a a X N
ò s a C s a à v N P F a ò V ě l Y s ě ù	ò s a C s a à v N P a a ò V ě l Y s ě ù
ú J j P N K a ó á y H a p a s c P ú e v	ú J j a N K a ó á y H a p a s c P ú e v
A n c R W C ú a G a Y g Y l M a O l ò a	A n c R W C ú a G a Y R Y l M a O l ò a
C K G n V a K E B X ě a J a E f ǎ r p ǔ	C K G a V a K E B X ě a J a E f ǎ r p ǔ
D i O E ǔ é O Z F a D a U F z ǎ N a Y A	D i O E ǔ é O a Z F a D a U F z ǎ N a Y A
F ó w a l N O a m a H b ǒ M a X m w ǎ B	F ó w a l N O a m a H s ǒ M a X m w ǎ B
G L N Y B E U a è r E U p D z I s a a B	G L N Y B E U a è r E U a p D z I s a a B
H U U ě ó B y a a t G a T r g h E n n s	H U U ě ó B y a a a t G a T r g h E n n s
I m g U é m F a o ó u I m V a L ù ǒ é a	I m g U é m F a o ó u a m V a L ù ǒ é a
K E N r t b y D z U a g è a a l y a ú O	K E N r t b y D z U a y è a a l y a ú O
L b y m c C j c a a T a é f S k U G h S	L b y m c C j c a a T a a f S k U G h S
M x P N a w ú M a O x ó w m Q H G ǔ a L	M x a N a w ú M a O x ó w m Q H G ǔ a L
