grammatical	ungrammatical
ù ù b n J P y x ó ò A L ǒ k M f K a P T	ù ù b n J P y x ó ò A L ǒ k M f K b a P T
ǔ ú ú m z J r á N X é A b Y H D è k L U	ǔ ú ú m z J r á N X é A b a H D è k L U
á K d f a A Z o Q J N ú G M v P i l S q	á K d f a A Z o Q J N ú G M v b i l S q
à k f R q Q A u è f a T o ú z V c T A b	à k f R q Q A u è b a T o ú z V c T A b
é C q w j ě F X v è a ú V á a x ǎ l ǎ E	b é C q w j ě F X v è a ú V á a x ǎ l ǎ E
è Y C x v M l é b V o ó R w O Q y S D u	è Y C x v M l é b a o ó R w O Q y S D u
ě r m Z S r U a j N m J X é P z g u m l	ě r m Z S r U a j N m J X é b P z g u m l
ò C E I y K à r l Q R S ǒ Q V R à ú b f	ò C E I y K à r l Q R S ǒ Q V R à ú b a f
ǒ Y N j y k o Q Z H H a i G f s U i D c	ǒ Y N b j y k o Q Z H H a i G f s U i D c
ú z Y L h p R v a R S t ó W C V o v g é	ú z Y L h p R v a R S t ó W C V o v g b
B M a w F e à ǔ ǒ O i ǒ A b M G á U d r	B M b a w F e à ǔ ǒ O i ǒ A b M G á U d r
C c g k x r è U w n l w D Y a P I K ù V	C c g k x r è U w n l w D Y a P I K b V
D y y L B x M à M W s L Z ó o Q ǔ P T a	D y y L B x M à M W s L Z ó o Q b ǔ P T a
F B J a ǎ S N F h ǒ d r b ě ó j J J J z	F B J a ǎ S N F h ǒ d r b ě ó j a J J J z
G m x b ǔ g A U ǒ m p d F Z t y l U R C	G m x b ǔ g A a ǒ m p d F Z t y l U R C
I D n v h à ù J b O Q d W d P E G h N N	I D n v h à a ù J b O Q d W d P E G h N N
J V M U b u ǒ U ò U r B C e W U ǎ Z ù d	J V M U b u ǒ a U ò U r B C e W U ǎ Z ù d
K f y J G ě G y s S A à E U q a n i e ò	K f y J G ě G y s b S A à E U q a n i e ò
L x v ǔ A T b v A t u t P C ó H è M j j	L x v ǔ A T b v A t u t P C ó H è a M j j
N G R o R X ǔ e A h e Y ù X b á M l x F	N G R o R X ǔ e A h e Y a X b á M l x F
O a S g z r P G G ǒ i u ǔ S S O J e E R	O a S g z r P G G ǒ i u b ǔ S S O J e E R
Q ě á i E ò ù J Z r x p K l á b S ù w N	Q ě á i E ò ù J Z r x p K a l á b S ù w N
R S e è c q b t h d i o F o J T W C X q	R S e è c q b t h a d i o F o J T W C X q
