grammatical	ungrammatical
ù a a a ó w G o G t O B C o N e l c é q c	a a a ó w G o G t O B C o N e l c é q c
ě a a a y S s ó g á b X à D c N s N C y Y	a a a y S s ó g á b X à D c N s N C y Y
D a a a z B r v p Z ǔ á J ǒ D ǎ p x t U X	a a a z B r v p Z ǔ á J ǒ D ǎ p x t U X
L a a a a ó m b g W F g h E é H J è h g A	a a a a ó m b g W F g h E é H J è h g A
S a a a ó M e é c f p é f t ù ù l I ú b S	a a a ó M e é c f p é f t ù ù l I ú b S
b a a a é w o á T ǒ e T G E W ě R z a f L	a a a é w o á T ǒ e T G E W ě R z a f L
j a a a f g p k s h K r x á o W e o e k Z	a a a f g p k s h K r x á o W e o e k Z
r a a a A à t ò f y g q M l p c U f p j I	a a a A à t ò f y g q M l p c U f p j I
y a a a m r c x p L z z W ǎ F z A m e i ǎ	a a a m r c x p L z z W ǎ F z A m e i ǎ
é a a ò y á q H B ǎ B V v l ò N ó k Y á	a a a ò y á q H B ǎ B V v l ò N ó k Y á
A a a g V b e e ǔ H t u á r j i y N D M	a a a g V b e e ǔ H t u á r j i y N D M
H a a m O G S c C M Y ù à f ù f ǔ B O D	a a a m O G S c C M Y ù à f ù f ǔ B O D
O a a ò m l m ǎ T ó P ó I Y è ò i L F M	a a a ò m l m ǎ T ó P ó I Y è ò i L F M
V a a r u T w ě k R n f f c n u r ó Z R	a a a r u T w ě k R n f f c n u r ó Z R
a ǎ a a F p ú M H a e l ǎ j á I ǎ i w R P	a a a F p ú M H a e l ǎ j á I ǎ i w R P
a A a a t P i h w C n D o x g x p f i E N	a a a t P i h w C n D o x g x p f i E N
a J a a ó H P L S M ú M j à E F i i l W N	a a a ó H P L S M ú M j à E F i i l W N
a O a a Z é x R J l é c i i M v V W Z P H	a a a Z é x R J l é c i i M v V W Z P H
a V a a B à o ǒ ǎ á C a Y J à c U j P ǎ B	a a a B à o ǒ ǎ á C a Y J à c U j P ǎ B
a e a a D ǎ Q f x è G q ě d P S Q U n L c	a a a D ǎ Q f x è G q ě d P S Q U n L c
a l a a X q é è l z r R o ǔ p K ú ě o z P	a a a X q é è l z r R o ǔ p K ú ě o z P
a s a a h w ě P X L l T é E Z v j C U s L	a a a h w ě P X L l T é E Z v j C U s L
a a ǎ n b d c v A d S T ǔ w y K ú t V	a a a ǎ n b d c v A d S T ǔ w y K ú t V
a ě a ě c o v E Q Y Y ǎ K ú N X v I e ó	a a a ě c o v E Q Y Y ǎ K ú N X v I e ó
a E a g M C m v c w N E u ó è x ǒ k i W	a a a g M C m v c w N E u ó è x ǒ k i W
a N a G ǔ K b ó l P è V s Q é S R ě L A	a a a G ǔ K b ó l P è V s Q é S R ě L A
a T a k y V i M Q E Q J w n W D N Y c ǔ	a a a k y V i M Q E Q J w n W D N Y c ǔ
a a ǔ a r n s R Y s x N ò h D y K U s y P	a a a r n s R Y s x N ò h D y K U s y P
a a ǒ a y P w R h ó ǒ á ǔ j X p à Y C Q n	a a a y P w R h ó ǒ á ǔ j X p à Y C Q n
a a F a F Z ǒ ǔ h J D O ù t ú A X d b h ó	a a a F Z ǒ ǔ h J D O ù t ú A X d b h ó
a a P a J z F p a b q j C G è W U a h p v	a a a J z F p a b q j C G è W U a h p v
a a W a c J i l t h M Q c c y u ù F è h I	a a a c J i l t h M Q c c y u ù F è h I
a a e a B w t b m h S ò v ú i P n t a e e	a a a B w t b m h S ò v ú i P n t a e e
a a m a N X ó ú ě R S G B p ó b x s h r Y	a a a N X ó ú ě R S G B p ó b x s h r Y
a a s a D ò F s J G k T D F l m D G T r Z	a a a D ò F s J G k T D F l m D G T r Z
a a n p V o E i Z U M é S g o M W S á	a a a n p V o E i Z U M é S g o M W S á
a a ě á C K E p Y I o L j Q l ǔ a C g Y	a a a á C K E p Y I o L j Q l ǔ a C g Y
a a C s h w q t Z c j Y W A r ǔ J S v R	a a a s h w q t Z c j Y W A r ǔ J S v R
a a J S q V x R r h à b B r p è W d S i	a a a S q V x R r h à b B r p è W d S i
a a Q z l m B U é q v ǒ s J V à ó B p H	a a a z l m B U é q v ǒ s J V à ó B p H
a a Y à L I m E V R J j á m j s T é v q	a a a à L I m E V R J j á m j s T é v q
a a f y F a M n W N q t ú á k l F k E c	a a a y F a M n W N q t ú á k l F k E c
a a m A W w Y f F g W V q U Y t i E ù ù	a a a A W w Y f F g W V q U Y t i E ù ù
a a v e Z e ù R y G i s V q a ò H à e o	a a a e Z e ù R y G i s V q a ò H à e o
a e a w ó F T m H a a J R o x ǒ Y L à d	a a a w ó F T m H a a J R o x ǒ Y L à d
a l a k j D V g f ǒ R p a á f C z E z Z	a a a k j D V g f ǒ R p a á f C z E z Z
a s a ú X C k H a r A f R A a R e Y Q C	a a a ú X C k H a r A f R A a R e Y Q C
c a a D b w A Z B Q V g z ǒ à P N f D I	a a a D b w A Z B Q V g z ǒ à P N f D I
j a a s A E R c s ě D h o C J w h k J X	a a a s A E R c s ě D h o C J w h k J X
r a a j k ǎ J ó ú F B K i x Q ǒ l à e v	a a a j k ǎ J ó ú F B K i x Q ǒ l à e v
ù a a a I E P G a p O A s á q H s E E E m G	a a a I E P G a p O A s á q H s E E E m G
ě a a a K ǒ ú à u U a Z O A b T O D Q D k n	a a a K ǒ ú à u U a Z O A b T O D Q D k n
D a a a p J f Z O ǔ ǒ x a w P i Q m T a ù v	a a a p J f Z O ǔ ǒ x a w P i Q m T a ù v
K a a a é f s f V U ǒ I F e x h r t v p y ě	a a a é f s f V U ǒ I F e x h r t v p y ě
T a a a F K W X p x F W Z à M t è P v P Q t	a a a F K W X p x F W Z à M t è P v P Q t
c a a a P J ǎ G e Y R ě H y M ó Z T R I é W	a a a P J ǎ G e Y R ě H y M ó Z T R I é W
j a a a E s l N J Q ǎ p s Y v K L Q I p s f	a a a E s l N J Q ǎ p s Y v K L Q I p s f
r a a a Q ó G ǔ z G P T c j k W L f T v R h	a a a Q ó G ǔ z G P T c j k W L f T v R h
y a a a M P V B Z z ù s ǒ I z L N y è e á b	a a a M P V B Z z ù s ǒ I z L N y è e á b
é a a J t à ó i Q h g T ó j K ǎ r C U d F	a a a J t à ó i Q h g T ó j K ǎ r C U d F
C a a u m k P a u é p f ě L g I X Q e C c	a a a u m k P a u é p f ě L g I X Q e C c
L a a ǎ a ó é t D ǒ ǔ ó è v X b Y z o S ú	a a a ǎ a ó é t D ǒ ǔ ó è v X b Y z o S ú
S a a v Y W á O i D R C h i w x b z à s b	a a a v Y W á O i D R C h i w x b z à s b
a ǔ a a m q P a U ó v c X w b D ǒ x l S ò b	a a a m q P a U ó v c X w b D ǒ x l S ò b
a ó a a U V o L q m I w r E u D P X j j v ǒ	a a a U V o L q m I w r E u D P X j j v ǒ
a E a a x r b n i I ò v H R E é t j H f N ǒ	a a a x r b n i I ò v H R E é t j H f N ǒ
a M a a ǔ z p A w B S l C g U i N p n n ù x	a a a ǔ z p A w B S l C g U i N p n n ù x
a T a a ó i i a f N ú R v M N Q H ǒ X W s X	a a a ó i i a f N ú R v M N Q H ǒ X W s X
a d a a S H W P D c h i l b ù U n a è T x B	a a a S H W P D c h i l b ù U n a è T x B
a k a a G D q I à ǔ Z a x d m M U Y q u ǎ G	a a a G D q I à ǔ Z a x d m M U Y q u ǎ G
a s a a m à ǎ a W m w D ú d O t o ù g O x ù	a a a m à ǎ a W m w D ú d O t o ù g O x ù
a z a a N n Z J à U c W S p ú s O z y s x P	a a a N n Z J à U c W S p ú s O z y s x P
a ǎ a á ǎ ó q q w t X u D d ǒ ǒ g D Q i ě	a a a á ǎ ó q q w t X u D d ǒ ǒ g D Q i ě
a ú a l c M ǔ é n á h l e Z U ě w d q Z l	a a a l c M ǔ é n á h l e Z U ě w d q Z l
a G a I G a W U p X R L ù é V N ǎ T O ǔ t	a a a I G a W U p X R L ù é V N ǎ T O ǔ t
a O a P R ǎ m e W S E l i N V t ò p u e ò	a a a P R ǎ m e W S E l i N V t ò p u e ò
a V a q T c y r W t H r G ò ǔ f S L g q n	a a a q T c y r W t H r G ò ǔ f S L g q n
a a à a s é j W r R o j l o h v è ě Z z ǎ N	a a a s é j W r R o j l o h v è ě Z z ǎ N
a a A a é W B b ú e X d h l o X Y a ó F M J	a a a é W B b ú e X d h l o X Y a ó F M J
a a J a H p è á o g ó G S I Q x à ú x r q b	a a a H p è á o g ó G S I Q x à ú x r q b
a a P a ǔ n M ǒ Q N U O é f A K s k k à S G	a a a ǔ n M ǒ Q N U O é f A K s k k à S G
a a W a R Q h g Y ò x Z U k ě ǒ è R K h l à	a a a R Q h g Y ò x Z U k ě ǒ è R K h l à
a a g a ě z e p à c M S v R A ù è g ǎ u D ǒ	a a a ě z e p à c M S v R A ù è g ǎ u D ǒ
a a m a c f B R q N ú n Z w i u l ě l w Y E	a a a c f B R q N ú n Z w i u l ě l w Y E
a a s a v i D c H ù è v q k s ǔ Y h J è N A	a a a v i D c H ù è v q k s ǔ Y h J è N A
a a ǔ ò ě R á è O d c z k ó p Z h G h W z	a a a ò ě R á è O d c z k ó p Z h G h W z
a a ó è h w é i t c H p à B E W Z Z r I p	a a a è h w é i t c H p à B E W Z Z r I p
a a D y o N j N i R w k l N H B J ǎ O p u	a a a y o N j N i R w k l N H B J ǎ O p u
a a M m U P m G B L v M ò w t Z f A i t I	a a a m U P m G B L v M ò w t Z f A i t I
a a T f K D B l c Z è o n U r S V Y L O r	a a a f K D B l c Z è o n U r S V Y L O r
a a b Q e R A U H D q x f è i b a D G ǒ P	a a a Q e R A U H D q x f è i b a D G ǒ P
a a j L Q H S I k ò J O ǔ ǔ ó w U b ǎ ǎ y	a a a L Q H S I k ò J O ǔ ǔ ó w U b ǎ ǎ y
a a r ě è B I h s ǎ á W a j á u K N V h e	a a a ě è B I h s ǎ á W a j á u K N V h e
a a y ù f á f v x W é à y X r W X n ù m ǔ	a a a ù f á f v x W é à y X r W X n ù m ǔ
a h a D D w L b ǎ m ú á m v è a j C j a G	a a a D D w L b ǎ m ú á m v è a j C j a G
a p a W J P o ǒ á x n i B i P D Y L E ù p	a a a W J P o ǒ á x n i B i P D Y L E ù p
a w a S C ǔ J f á H l ò A B ó a o u A ó é	a a a S C ǔ J f á H l ò A B ó a o u A ó é
e a a o R n v B J ǎ é a á s e s c V a s b	a a a o R n v B J ǎ é a á s e s c V a s b
l a a B d w n á Q e Q r f F n y V X ó N v	a a a B d w n á Q e Q r f F n y V X ó N v
s a a y J R Y ǎ b s Q ǒ á u à z m C S N t	a a a y J R Y ǎ b s Q ǒ á u à z m C S N t
ù a a a H i i ǎ w G N R l à V U N ò j Q l n I	a a a H i i ǎ w G N R l à V U N ò j Q l n I
ó a a a q C c v V ǔ m d o z K h ǎ K O L ù v K	a a a q C c v V ǔ m d o z K h ǎ K O L ù v K
C a a a a v Z o T M S o J X l S q C v j é A è	a a a a v Z o T M S o J X l S q C v j é A è
K a a a t t O p m j á j u J A N v z G L P ù M	a a a t t O p m j á j u J A N v z G L P ù M
S a a a n X H m m n y r e q g ó p O ǒ ě j ò k	a a a n X H m m n y r e q g ó p O ǒ ě j ò k
Z a a a S C è T T v U k p j f ǒ d e i n I ě L	a a a S C è T T v U k p j f ǒ d e i n I ě L
h a a a ù F k r e V n a P R N ǎ F o j Y ǔ L r	a a a ù F k r e V n a P R N ǎ F o j Y ǔ L r
o a a a d ú H ú w s t D z T R E u p è k Y n p	a a a d ú H ú w s t D z T R E u p è k Y n p
x a a a D r a Y q é E v a o j x y à y J d z m	a a a D r a Y q é E v a o j x y à y J d z m
ǎ a a Q q y ǔ k v m E I e ò ǎ v z o Z h T I	a a a Q q y ǔ k v m E I e ò ǎ v z o Z h T I
ú a a f Z w ó ò o c H N ù c R g J e Q V q S	a a a f Z w ó ò o c H N ù c R g J e Q V q S
G a a ě W d I s è ǎ a á I B d ò W B ù ò F A	a a a ě W d I s è ǎ a á I B d ò W B ù ò F A
Q a a v I w E z S Y I y s T i H è é f H T n	a a a v I w E z S Y I y s T i H è é f H T n
X a a y o T n P A a q E ǎ ó ò s t H ǔ D p v	a a a y o T n P A a q E ǎ ó ò s t H ǔ D p v
a é a a a f y e z a L X q à S R n ě J I T o ò	a a a a f y e z a L X q à S R n ě J I T o ò
a B a a w M M r à D Y ǎ n W W J w H K ù ù x D	a a a w M M r à D Y ǎ n W W J w H K ù ù x D
a H a a v d ú ě D h c ǒ W K B K g W H T A ě ó	a a a v d ú ě D h c ǒ W K B K g W H T A ě ó
a Q a a ǔ V C g J à á L e y M A ǔ ě ǎ r T ù R	a a a ǔ V C g J à á L e y M A ǔ ě ǎ r T ù R
a X a a Q S P E m o k e p e ó J S y H c D a ǔ	a a a Q S P E m o k e p e ó J S y H c D a ǔ
a f a a f g ù f V Q ú ú G ě h K u i K o ǎ K ǎ	a a a f g ù f V Q ú ú G ě h K u i K o ǎ K ǎ
a m a a ó O C c z h M O é G p Z c è i K m m C	a a a ó O C c z h M O é G p Z c è i K m m C
a t a a L V Y t B x I w o è ǔ W s m x Z ǔ ǔ P	a a a L V Y t B x I w o è ǔ W s m x Z ǔ ǔ P
a a é t a y o r V ǎ H N ù z ě W s é X ò P	a a a é t a y o r V ǎ H N ù z ě W s é X ò P
a è a i w J ó V S R I ú l á d j B è o ù N b	a a a i w J ó V S R I ú l á d j B è o ù N b
a C a M V l K O g è O i A u w z ǔ T U i S S	a a a M V l K O g è O i A u w z ǔ T U i S S
a J a ù f F I x C N i à p Z ù ǒ d n k H p á	a a a ù f F I x C N i à p Z ù ǒ d n k H p á
a R a I n F E e w f N U U à U s M ǔ T B A h	a a a I n F E e w f N U U à U s M ǔ T B A h
a Y a l k ù p Z b M k a y ǒ F b ù o C v W H	a a a l k ù p Z b M k a y ǒ F b ù o C v W H
a a ě a ó A z B f a l r E A I L h ù R i T z i	a a a ó A z B f a l r E A I L h ù R i T z i
a a B a M ò D á k K t k x è M K d G j q ǔ u d	a a a M ò D á k K t k x è M K d G j q ǔ u d
a a K a ú A h z O ó H p M r h ù b M K E E ǔ I	a a a ú A h z O ó H p M r h ù b M K E E ǔ I
a a R a S Z r t D G Y i P u Z C n r c r O ǔ ò	a a a S Z r t D G Y i P u Z C n r c r O ǔ ò
a a Y a S o A M G x k G K v t r w C ù M è ò h	a a a S o A M G x k G K v t r w C ù M è ò h
a a g a r c N ò M m y F a b I R R C S g m K ě	a a a r c N ò M m y F a b I R R C S g m K ě
a a n a J W Q g F Z D A Q á f ǔ H Q N O O P J	a a a J W Q g F Z D A Q á f ǔ H Q N O O P J
a a v a F k j p á W h g Y n f U ǒ S v Q L Z n	a a a F k j p á W h g Y n f U ǒ S v Q L Z n
a a á d v X U ǔ X N K x c y K f V Q H l P r	a a a d v X U ǔ X N K x c y K f V Q H l P r
a a ǒ s B ó v o S M B L f H U f l K q s N l	a a a s B ó v o S M B L f H U f l K q s N l
a a F w w f ú n ó ě G d V á m S h ǒ w m R i	a a a w w f ú n ó ě G d V á m S h ǒ w m R i
a a N ó G H p P T R D é ó é O ó V k D L ě b	a a a ó G H p P T R D é ó é O ó V k D L ě b
a a T o H X Q Q f T e R J k ó v O c W r N O	a a a o H X Q Q f T e R J k ó v O c W r N O
a a d S á ǒ ò X r è c c X j g s f è p F T è	a a a S á ǒ ò X r è c c X j g s f è p F T è
a a n c u s Z ò j r u c è é x g z o S R X w	a a a c u s Z ò j r u c è é x g z o S R X w
a a v á c ú Y r H v V ǒ g I I H Z z i y i S	a a a á c ú Y r H v V ǒ g I I H Z z i y i S
a f a C Z X s o q N j x K D M i b ě t ù C ò	a a a C Z X s o q N j x K D M i b ě t ù C ò
a m a ǎ v G Y C f z b w B q q o ǒ é e v ǒ A	a a a ǎ v G Y C f z b w B q q o ǒ é e v ǒ A
a u a W E V n ǒ o t l M i M p X á ó S d d ù	a a a W E V n ǒ o t l M i M p X á ó S d d ù
b a a b Z J k k C R w G W O A g w E B ě ǒ ě	a a a b Z J k k C R w G W O A g w E B ě ǒ ě
j a a P t a è n e ò à E T Z w q X y I y Y M	a a a P t a è n e ò à E T Z w q X y I y Y M
s a a W t é á g I g K n t b v u T I c l U k	a a a W t é á g I g K n t b v u T I c l U k
ù a a a ǔ B P S à D A Z x P Q U V R v Z e g E V	a a a ǔ B P S à D A Z x P Q U V R v Z e g E V
è a a a o T á A U m v y x T m ú l j ě D ù h N z	a a a o T á A U m v y x T m ú l j ě D ù h N z
B a a a E á O Q ǒ z K b m ù v M v l ù C á O k f	a a a E á O Q ǒ z K b m ù v M v l ù C á O k f
I a a a q L z O i g b b ǔ à c a g V à ú K x P j	a a a q L z O i g b b ǔ à c a g V à ú K x P j
P a a a q T à W a è t K á G i ě B V T t à J i u	a a a q T à W a è t K á G i ě B V T t à J i u
W a a a h j I ù o h W Z X T ú E G á P i o Q i E	a a a h j I ù o h W Z X T ú E G á P i o Q i E
f a a a u f g O ě B B M C J o r M E ǔ O L U e ú	a a a u f g O ě B B M C J o r M E ǔ O L U e ú
m a a a Y à Z f r l I K P à è h à F O W f Q A P	a a a Y à Z f r l I K P à è h à F O W f Q A P
u a a a G e A ó ǔ b V T K h ǎ ó t n k l i y S f	a a a G e A ó ǔ b V T K h ǎ ó t n k l i y S f
ù a a G X ǒ M ǔ J F M x p z l I ě ǔ X z C n n	a a a G X ǒ M ǔ J F M x p z l I ě ǔ X z C n n
ó a a A u á è V M s l ù ǔ ě R P c Q Y D x g h	a a a A u á è V M s l ù ǔ ě R P c Q Y D x g h
D a a B T T V L n V p n R Z ù b á x u I v à j	a a a B T T V L n V p n R Z ù b á x u I v à j
J a a z z ǔ i w b M C c j u L U w s F p ǎ Y D	a a a z z ǔ i w b M C c j u L U w s F p ǎ Y D
R a a v o L ǔ B Y w r t k p M é j o o O N c q	a a a v o L ǔ B Y w r t k p M é j o o O N c q
X a a p n c z A ó ó ù n ù w y M T W I j N Y ǔ	a a a p n c z A ó ó ù n ù w y M T W I j N Y ǔ
