step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05371,-53.92158889770508,-54.3963737487793,ptsl2,32,0.001,41.59683609008789
10,0,41.015663,-53.86513900756836,-54.343841552734375,ptsl2,32,0.001,41.85663986206055
20,1,40.977867,-53.80891036987305,-54.291805267333984,ptsl2,32,0.001,43.164100646972656
30,1,40.939823,-53.75232696533203,-54.239437103271484,ptsl2,32,0.001,39.92128372192383
40,2,40.901505,-53.69526672363281,-54.18653869628906,ptsl2,32,0.001,41.12098693847656
50,3,40.86313,-53.638160705566406,-54.13384246826172,ptsl2,32,0.001,42.08283996582031
60,3,40.82478,-53.58108901977539,-54.08134460449219,ptsl2,32,0.001,40.19491195678711
70,4,40.786247,-53.52371597290039,-54.028541564941406,ptsl2,32,0.001,40.55137252807617
80,5,40.747852,-53.466270446777344,-53.975738525390625,ptsl2,32,0.001,40.30739212036133
90,5,40.709316,-53.40875244140625,-53.92285919189453,ptsl2,32,0.001,41.30571746826172
100,6,40.670776,-53.3512077331543,-53.870243072509766,ptsl2,32,0.001,40.22187805175781
110,6,40.63221,-53.29347229003906,-53.81751251220703,ptsl2,32,0.001,40.87582778930664
120,7,40.593662,-53.23573684692383,-53.764774322509766,ptsl2,32,0.001,40.9264030456543
130,8,40.555134,-53.17771530151367,-53.71187973022461,ptsl2,32,0.001,39.64011764526367
140,8,40.516727,-53.119564056396484,-53.6588249206543,ptsl2,32,0.001,40.25480651855469
150,9,40.478394,-53.06185531616211,-53.60653305053711,ptsl2,32,0.001,40.21792221069336
160,10,40.440056,-53.004066467285156,-53.55416488647461,ptsl2,32,0.001,41.43266677856445
170,10,40.40176,-52.946048736572266,-53.50169372558594,ptsl2,32,0.001,38.896060943603516
175,10,40.38274,-52.91727066040039,-53.475624084472656,ptsl2,32,0.001,38.68403244018555
