step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04006,-53.90514373779297,-54.48542785644531,soft_tsl2,32,0.001,41.281883239746094
10,0,40.998383,-53.838584899902344,-54.42264938354492,soft_tsl2,32,0.001,40.520790100097656
20,1,40.956623,-53.77149200439453,-54.359500885009766,soft_tsl2,32,0.001,40.976051330566406
30,1,40.914665,-53.7039794921875,-54.29597473144531,soft_tsl2,32,0.001,39.204349517822266
40,2,40.87299,-53.63664627075195,-54.232791900634766,soft_tsl2,32,0.001,40.80017852783203
50,3,40.83106,-53.56895065307617,-54.16919708251953,soft_tsl2,32,0.001,39.68000793457031
60,3,40.78907,-53.50112533569336,-54.10551071166992,soft_tsl2,32,0.001,40.957515716552734
70,4,40.74697,-53.43288040161133,-54.041534423828125,soft_tsl2,32,0.001,41.42869567871094
80,5,40.704807,-53.3643913269043,-53.9774055480957,soft_tsl2,32,0.001,39.879310607910156
90,5,40.66257,-53.295799255371094,-53.9132194519043,soft_tsl2,32,0.001,41.06192398071289
100,6,40.620064,-53.22645568847656,-53.84842300415039,soft_tsl2,32,0.001,40.188629150390625
110,6,40.57757,-53.15692901611328,-53.783546447753906,soft_tsl2,32,0.001,40.58640670776367
120,7,40.535133,-53.08784484863281,-53.718929290771484,soft_tsl2,32,0.001,40.384620666503906
130,8,40.492622,-53.018348693847656,-53.65402603149414,soft_tsl2,32,0.001,40.131492614746094
140,8,40.45026,-52.9491081237793,-53.589351654052734,soft_tsl2,32,0.001,39.713897705078125
150,9,40.40752,-52.87873840332031,-53.523826599121094,soft_tsl2,32,0.001,40.82598876953125
160,10,40.365013,-52.80887222290039,-53.458824157714844,soft_tsl2,32,0.001,39.82170867919922
170,10,40.32272,-52.73912811279297,-53.3939323425293,soft_tsl2,32,0.001,39.536582946777344
175,10,40.30162,-52.704288482666016,-53.361507415771484,soft_tsl2,32,0.001,41.319156646728516
