grammatical	ungrammatical
ù ù x ě H n ù M U à g S O g P Q è B D x	ù ù x ě H n ù M U à ě S O g P Q è B D x
ǔ E L a U I F A ǔ ú L X á y w è F e u E	ǔ E L a U I F A ǔ ú L X b y w è F e u E
á N z m C ó M E G ě t è Z V ù s l w M O	á N z m C ó M E G ě t è Z V ù s l w g M O
à X ó H o F m è é i J Y O d ě T P é W F	à X ó H o g m è é i J Y O d ě T P é W F
é ǎ Y O á r m W i N ǎ n ě Y ù ǔ E G H ù	é ǎ Y g á r m W i N ǎ n ě Y ù ǔ E G H ù
è è à ù ǒ E q N a U c J N H l a x Q ǔ E	è è à ù ǒ E q N a U c J N H l a x b ǔ E
ě P H c m k A à ǎ p P l g l I g z á ǒ n	ě P H c m k A à ǎ p P l g l I y z á ǒ n
ó R v f W ǎ v V Z Q y l y F K S T k N ó	ó R v f W ǎ v V Z Q y l y g K S T k N ó
ò k f D X p ó R y T A g I O g é ú e z z	ò k f D X p ó R y T A P I O g é ú e z z
ú ě j l k ǒ ě ǔ R d à x ě b V w T J W ó	ú ě j l k ǒ ě ǔ R d a x ě b V w T J W ó
A R g T ǒ N ù ě v t g N I T g Q i M g P	A R g T ǒ N ù ě v t ǔ N I T g Q i M g P
B h b t B ǔ ǔ F d y U b ó Z n è d Q l o	B h b t B ǔ ǔ F d y U a b ó Z n è d Q l o
C w V k P B A C s Q T b r o ǒ V ú è c é	C w V k P B A C s Q T b r o ǒ V ú è c d
E T a ǒ i é i ě r ǔ L ò h w l C ú M L è	E T a ǒ i é i ě r ǔ L ò h w l C ú g M L è
F h C W ě x g W F i V Q h ù A è ǎ g m U	F h C W ě x W F i V Q h ù A è ǎ g m U
G t H á d t n v é Q n ù K d á h l Y N j	G c t H á d t n v é Q n ù K d á h l Y N j
H z ǔ à ó n V r H á C ǔ k A H H V ò D r	H z ǔ à ó n V r g H á C ǔ k A H H V ò D r
J C D ó J X q v r t ò v ǒ G n O f K M F	J C D ó J X q v r t ò v ǒ G n g f K M F
K d ǔ g g s R A ò e f N y A U T O w u v	K d ǔ g ù s R A ò e f N y A U T O w u v
L r Z g g z O l F r é ù w v è ǒ v G k V	L r Z g g z g l F r é ù w v è ǒ v G k V
N ě y v u ù e m Z n L h Q c f u P e Q a	N ě y g u ù e m Z n L h Q c f u P e Q a
O b J n á F ù L O j é l O b I R d o b r	O b J n á F ù L O j é g O b I R d o b r
P l Y G M S D C I H x M k V W t X y G U	P l Y G M S D C I H x M k g V W t X y G U
R é z a h d W R r ó P T á n O c à W L Z	R é z a h d W R r ó P T á n O c à b W L Z
S ó K E E h ǔ t E I c a ǒ D A B I C i Z	S ó K E g h ǔ t E I c a ǒ D A B I C i Z
T J X X C y e ò e R E f r ò S H ě i ě y	T J g X X C y e ò e R E f r ò S H ě i ě y
U W é t h O r K O M G T v d H é V ǔ f Y	U W é t h O r K O M G g T v d H é V ǔ f Y
W ó ù t g r z i ó g u J s K t G v S P x	W ó ù t g r z i ó j u J s K t G v S P x
X M R u Q y z e P o n ú Y r U z é G z L	X M R u Q y z e P o n ú g r U z é G z L
Y b ú P X B E d ě d C ú n p ě G c ǔ ú r	Y b g ú P X B E d ě d C ú n p ě G c ǔ ú r
Z r r ě E i W B N ú v M x L y b y L K d	Z r r ě E i W B N ú v M g L y b y L K d
b ǒ u ò b M ò á m è i u Z a ǎ f ò é Y Y	b a u ò b M ò á m è i u Z a ǎ f ò é Y Y
c U w Z u ù P x á T o K é p U D ǒ S s è	c U w Z u ù P g á T o K é p U D ǒ S s è
d l o Q m d u E L D u b ù K Y m N X L ě	d l o Q m d u E L D g b ù K Y m N X L ě
f à n a o U a ù w D r X Q R é s y K P J	f à g n a o U a ù w D r X Q R é s y K P J
g E E ǎ i R f Y d f T S f ě g G n l z I	g E E ǎ i R f Y d f T S f g ě g G n l z I
h S O P p P y c x C n H z F q Q ù ó t E	h S O P p P y c x C n H z F q Q ù ó t d
i d q Y y à ò ó i N s ǔ Y N k w b ǎ Q ù	i d q Y y à ò a i N s ǔ Y N k w b ǎ Q ù
k ù f w á p o m b P d à E ò ó i d j F N	k ù f w c á p o m b P d à E ò ó i d j F N
l I ò d q ǎ h ě à R A R b O s m R l I x	l I ò d q ǎ h ě à R A R b O s m R l I x g
m b j P z ǒ w w y i U v ó x t m L D i f	m b g P z ǒ w w y i U v ó x t m L D i f
n q Y N B u S Y y ó o j ǒ K Y w W M G a	n q Y N B u S Y y ó o g j ǒ K Y w W M G a
p é V K N ó A U I g T r v w u g ò K S R	p é V K N ó A U I g T r v w u h ò K S R
q T i ù j c à A à K c K f U e ú è ú z ě	q T i ù j c à A à K c K g f U e ú è ú z ě
r T B ě d à F x ù n k C i e v m h s p ǎ	r g B ě d à F x ù n k C i e v m h s p ǎ
t ù h ó A B ě Y w W F M u V ǔ o v s E G	t ù h ó A g ě Y w W F M u V ǔ o v s E G
u P J w P F h ě é J à B Q é f k h W ù h	u P J w P F h ě é J à g B Q é f k h W ù h
v q L Z x T h ù H q ǔ ó à D ǔ ù ó R h b	v q L Z x T h ù H q ǔ ó g D ǔ ù ó R h b
x á i C I z à p n x w ò ò F p d g g Z z	x á i C I z à p n x w ò ò c p d g g Z z
y I ò B w ù V f w R a k D R ǎ c r ò h ǔ	y I ò B w ù V f w R a k D R b c r ò h ǔ
ù ù X ó D ě x à p F c F X K ě n ò F K A E	ù ù X ó D ě x à p F c d F X K ě n ò F K A E
ǔ H ò j Y H t j ó A z V r ù a Q ù I ǎ ǔ R	ǔ H ò j Y H t j ó A z V r ù g a Q ù I ǎ ǔ R
á c R H U T E E o H b è à o w e z B Z ù R	á c R H U T a E E o H b è à o w e z B Z ù R
à t w I M L v a s I I ò Z v w á t o u x H	à t w I M L v a s I I ò Z v w á b o u x H
é ǔ B D M C U h A c w à i Y L L V ù I z X	é ǔ B D M C U h A c w à i Y L L V ù I d X
è H á k p C ó à ǎ ú ǎ U v á i y t k ó B q	è H á k p C ó à ǎ g ú ǎ U v á i y t k ó B q
ě U à D è ě à ò W j i a v d m V W o U R P	ě U à D è ě à ò W j i a v d m V W o U R P b
