step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.02538,-53.887847900390625,-53.888458251953125,ptsl2,32,0.001,39.86250686645508
10,0,40.98693,-53.8286247253418,-53.84457778930664,ptsl2,32,0.001,41.22074508666992
20,1,40.947903,-53.7690315246582,-53.798851013183594,ptsl2,32,0.001,40.673622131347656
30,1,40.90888,-53.70943832397461,-53.75309371948242,ptsl2,32,0.001,40.9752197265625
40,2,40.869854,-53.6496467590332,-53.70753860473633,ptsl2,32,0.001,41.13658142089844
50,3,40.8309,-53.58982467651367,-53.66225814819336,ptsl2,32,0.001,39.98597717285156
60,3,40.79196,-53.52980041503906,-53.617366790771484,ptsl2,32,0.001,40.996131896972656
70,4,40.752777,-53.46957778930664,-53.5717887878418,ptsl2,32,0.001,41.882381439208984
80,5,40.713417,-53.40909194946289,-53.52591323852539,ptsl2,32,0.001,41.24359130859375
90,5,40.67433,-53.34858322143555,-53.48100662231445,ptsl2,32,0.001,42.808082580566406
100,6,40.635002,-53.287776947021484,-53.43556213378906,ptsl2,32,0.001,39.701725006103516
110,6,40.595806,-53.226890563964844,-53.39056396484375,ptsl2,32,0.001,40.599334716796875
120,7,40.5562,-53.16566467285156,-53.34480285644531,ptsl2,32,0.001,41.04172134399414
130,8,40.516945,-53.104591369628906,-53.29991149902344,ptsl2,32,0.001,40.26580047607422
140,8,40.477493,-53.043113708496094,-53.25471878051758,ptsl2,32,0.001,39.536407470703125
150,9,40.438564,-52.98234939575195,-53.210227966308594,ptsl2,32,0.001,40.78646469116211
160,10,40.399517,-52.92132568359375,-53.165672302246094,ptsl2,32,0.001,40.954471588134766
170,10,40.360516,-52.86033248901367,-53.121212005615234,ptsl2,32,0.001,41.243560791015625
175,10,40.34094,-52.829681396484375,-53.09894561767578,ptsl2,32,0.001,40.952232360839844
