grammatical	ungrammatical
ù ù m b k c W X Q d d e f ǒ ó b ě j a U	ù ù m b k c W X Q d d e f ǒ ó b ě j a U b
ǔ k a q v a N b e ǒ L ǎ a b é t R y f D	ǔ k a q v a N b e ǒ f L ǎ a b é t R y f D
à b N Y j Y é E F d p M c d e f E F C L	a à b N Y j Y é E F d p M c d e f E F C L
é T f a b h y K e M á é e ù ú X f x m Q	é T f a b h y K e M f á é e ù ú X f x m Q
ě à o M f n g D r b ě a b z c x C p d W	ě e à o M f n g D r b ě a b z c x C p d W
ó s ó S O h ě R a Q U c d e ù Z e f é g	ó s ó S O h ě R a Q U c d e f ù Z e f é g
ǒ M b B q é e ǒ f l R ǔ ǔ Y h e f ǎ U C	ǒ a b B q é e ǒ f l R ǔ ǔ Y h e f ǎ U C
ú r t p V c L X ě d á z d B W w e f ě á	ú r t p V c L X ě d á z c d B W w e f ě á
B g ǒ k t P i c k J H W c H d b a a b ě	B g ǒ k t P i c d k J H W c H d b a a b ě
D c t A D ǎ J l N Y e f a w r W s o u b	D c t A D d J l N Y e f a w r W s o u b
E w b i e á f C L l f f B á a X b I U ǎ	E w b i e á f e C L l f f B á a X b I U ǎ
G M S ǎ f b e X A M P ú y f C z a ǒ b E	G M e ǎ f b e X A M P ú y f C z a ǒ b E
H i c d a à s H b v Z c v B R r J n B F	H i c d a à s H b v Z c v d B R r J n B F
J Y ě a X y X Q n b z c ǔ d b d L a P l	J Y ě a X y X Q n b z c ǔ d a b d L a P l
L ò a X s W Y á b a ǔ ǔ X D a b R u E a	L ò a X s W Y á b a ǔ ǔ X D b a b R u E a
M j z X b ó a è t é b ě c c è Y B R c d	M j z X b ó a è t é b ě c c è Y B d c d
O G A i U a ě è á s Q B c d i c n x d V	O G A i U a ě è á s Q b c d i c n x d V
P f e f Y c t V B e s f H R e ú u o I N	P f e f Y c t V B e s f H R e ú u o I f N
R E X a s y o N b M b U a u b h ě L é l	R E X a s y o N b a M b U a u b h ě L é l
S e à f B X e f r I J e ǎ ǔ p v M R O T	S e à f B X e f r I J e ǎ ǔ f p v M R O T
T x a F V S b x h m á ó e P f d S D f N	T x a F V S b x h m á ó e P f d S e D f N
V e ó f W w f à U T Z Q e à X m a b ǔ J	V e ó f W w f à U T Z Q e à f m a b ǔ J
X a m T y y G u T b e J z H q a ú b s Z	X a m T y y G u T b e J z H f a ú b s Z
Y p f B d è E e u f g G K e y K R Q f D	Y p f B c d è E e u f g G K e y K R Q f D
a ǎ x S b Q e u Z f g Q e X K p i ǔ X ǎ	a ǎ x S b Q e u Z f g Q e f X K p i ǔ X ǎ
a K z z l z I e ù N f c à Z U ǒ d ǔ ù A	a K b z l z I e ù N f c à Z U ǒ d ǔ ù A
a b à L ě s r D S J J p è r b A c F I d	a b à L ě s r a S J J p è r b A c F I d
a b w c z d n k ó f M Y ě e b d J i H b	a b w c z d n k ó f M Y ě e f d J i H b
b é h Q G i l c R d x ǒ b f X a b è n p	b é h Q G i l c R d x ǒ b e f X a b è n p
c ǎ t m M q P X ě D c d Z P e T f ě U e	c ǎ t m M q d X ě D c d Z P e T f ě U e
c S G Q d w a v ó ǎ f U I J ǎ c u m ǒ d	c S G Q d w a v ó e f U I J ǎ c u m ǒ d
c d a b f E H á r J E t g r S f c N H U	c d a b f E H á r J E t g r S e f c N H U
c w d N à u B p v X u è f u X e ǒ Y f S	c w d N e u B p v X u è f u X e ǒ Y f S
e ǔ J ó f n H E e x F R f ě c l Q c J g	e ǔ J ó f n H E e x F R f ě c l d c J g
e F t ǒ à i f m j c d M n ǎ e F S S Q f	e F t ǒ à x f m j c d M n ǎ e F S S Q f
