grammatical	ungrammatical
a a a a a a a H d f m j m W w x F J h a	ù a a a a a a a H d f m j m W w x F J h a
a a a a a a a v ó a N L k O á f g M w I	I a a a a a a a v ó a N L k O á f g M w I
a a a a a a a P Q o M S x á W W N M ó z	Z a a a a a a a P Q o M S x á W W N M ó z
a a a a a a a ù F X U w q f W á h C h G	q a a a a a a a ù F X U w q f W á h C h G
a a a a a a a ǒ ǒ s M O ě Y y ǎ Q L Y n	ě a a a a a a ǒ ǒ s M O ě Y y ǎ Q L Y n
a a a a a a a b S k z C e p u V ǔ j M é	O a a a a a a b S k z C e p u V ǔ j M é
a a a a a a a J c Y B X Q ǔ C u W ě P K	a ò a a a a a a J c Y B X Q ǔ C u W ě P K
a a a a a a a e A I r h H p ò O Y e A A	a P a a a a a a e A I r h H p ò O Y e A A
a a a a a a a k ò r N ǔ t U G ò L ě D I	a g a a a a a a k ò r N ǔ t U G ò L ě D I
a a a a a a a R U ǔ B A s o T W c x D f	a x a a a a a a R U ǔ B A s o T W c x D f
a a a a a a a S è ǒ S G A n r a F a y Z	a B a a a a a S è ǒ S G A n r a F a y Z
a a a a a a a X D ó n l è y C J V s T G	a V a a a a a X D ó n l è y C J V s T G
a a a a a a a c v ú é I k t i U q f E m	a a ú a a a a a c v ú é I k t i U q f E m
a a a a a a a h L g ǔ v ě ě ǎ Y D I F ě	a a Q a a a a a h L g ǔ v ě ě ǎ Y D I F ě
a a a a a a a E é h q i G G P l Z e f H	a a g a a a a a E é h q i G G P l Z e f H
a a a a a a a i E c á x D R n á x f X Y	a a y a a a a a i E c á x D R n á x f X Y
a a a a a a a g V K b n A b I E j T U c	a a D a a a a g V K b n A b I E j T U c
a a a a a a a ó ù r b B J r S q u e y I	a a V a a a a ó ù r b B J r S q u e y I
a a a a a a a ú è o W Z ù H ó O w g I D	a a a C a a a a ú è o W Z ù H ó O w g I D
a a a a a a a i Y ó v w e Q j t T e D J	a a a T a a a a i Y ó v w e Q j t T e D J
a a a a a a a j w ě H x F Z p e X é e q	a a a k a a a a j w ě H x F Z p e X é e q
a a a a a a a n u t é Y y M m ě D ǎ è W	a a a à a a a n u t é Y y M m ě D ǎ è W
a a a a a a a F ó e ò G M á G H T G R h	a a a I a a a F ó e ò G M á G H T G R h
a a a a a a a d x R ǒ à c B a E J j ě z	a a a a ǔ a a a d x R ǒ à c B a E J j ě z
a a a a a a a X j b A j R d A R C y X é	a a a a H a a a X j b A j R d A R C y X é
a a a a a a a i L L L L K B l E ǔ Y N g	a a a a c a a a i L L L L K B l E ǔ Y N g
a a a a a a a F b è L J ě i S V S Y ě D	a a a a s a a a F b è L J ě i S V S Y ě D
a a a a a a a E Y ǔ ě B F v v x R v k D	a a a a ě a a E Y ǔ ě B F v v x R v k D
a a a a a a a g è X r o L I ó J Q ǎ S d	a a a a P a a g è X r o L I ó J Q ǎ S d
a a a a a a a C H F r Y v i u è K a b z	a a a a a ò a a C H F r Y v i u è K a b z
a a a a a a a T T u ù i à ò p p ó x T n	a a a a a N a a T T u ù i à ò p p ó x T n
a a a a a a a S ǔ a ó f J à Y S m m I Q	a a a a a g a a S ǔ a ó f J à Y S m m I Q
a a a a a a a f p j ǔ L I R U W m g I V	a a a a a x a a f p j ǔ L I R U W m g I V
a a a a a a a Y t ò G D I i f U o O w u	a a a a a D a Y t ò G D I i f U o O w u
a a a a a a a ě m C ó F c A q H t w K r	a a a a a W a ě m C ó F c A q H t w K r
a a a a a a a I k i L T ě B t z S I i p	a a a a a a E a I k i L T ě B t z S I i p
a a a a a a a Z r t i h n R á ò B S w T	a a a a a a X a Z r t i h n R á ò B S w T
a a a a a a a t g L r O X l ù y D H C B	a a a a a a q a t g L r O X l ù y D H C B
a a a a a a a K g v X u s z X Z ǔ s i T	a a a a a a ò K g v X u s z X Z ǔ s i T
a a a a a a a K s Y Q D z A g G t o R ó	a a a a a a T K s Y Q D z A g G t o R ó
