grammatical	ungrammatical
ù ù à Z I W I u p a Q a a x L V ù c Q è	ù a ù à Z I W I u p a Q a a x L V ù c Q è
ǔ S U J C s c d d ù g ǎ a K a q o a j I	ǔ S U J C s c d d ù g a ǎ a K a q o a j I
á o S a ó n E é U H x a s C G a R p è ú	á o S a ó n E é U H x a s a C G a R p è ú
ǎ C ǎ ǎ a Q a x R I a e F V è à y E C j	ǎ C ǎ ǎ a a Q a x R I a e F V è à y E C j
é a ǔ a W K I m z v ǎ è a s M F ó z F b	é a ǔ a W K I m z a v ǎ è a s M F ó z F b
ě ě J C u V F O k C ǔ a a E a Q p ǎ i ǒ	ě ě J C u V F O k C ǔ a a a E a Q p ǎ i ǒ
ó d f S o a K Y ú a R a B Q d R X a A Y	ó d f S o a K Y ú a R a B Q U R X a A Y
ǒ ò H á c x K r a X A n a a p Y E à i ú	ǒ ò H á c x K r a X A n a a a Y E à i ú
ú a K g a N w W K C a f a ǔ Z ú a ù ǔ h	ú a K g a N w W K C a p a ǔ Z ú a ù ǔ h
A d a a è l é à w p Z a u é c c j ù e ǒ	A d a a è l é à a w p Z a u é c c j ù e ǒ
C ò E a a B D l m ǎ a T t ò ǔ d R M S X	C ò E a a B D l m ǎ a T t ò a d R M S X
D z p X x w a y ě a a ó M è s ǔ ǒ Z t Y	D a z p X x w a y ě a a ó M è s ǔ ǒ Z t Y
F O O ù a a K C a ù E o T y k q I B Q K	a F O O ù a a K C a ù E o T y k q I B Q K
G r W i d P ǎ a H l a é D o w ù N a Y I	G r W i d P ǎ a a H l a é D o w ù N a Y I
I G k ú a C a Y C n r A l à a s e t C a	I G k ú a C a Y C n r A l à a s a t C a
J J W a a X a F ò A D X c a C ù a G z Z	J J W a a X a F ò A D a X c a C ù a G z Z
K a L z ǔ O r x I ě a n W Y F w a Y s B	K a L z ǔ O a r x I ě a n W Y F w a Y s B
M A à K b Y a w a a y ǔ Q r w E ǔ u P f	M A à K b Y a w a a y a Q r w E ǔ u P f
N W M k r x a ǎ F s a C N V a ó u O U X	N W M k r x a ǎ F a a C N V a ó u O U X
O m x M z A w K ǔ B ú X a ǒ a m D a o ù	O m x M z A w a ǔ B ú X a ǒ a m D a o ù
Q é y w ú Z j é u t a ǔ X M Q a V a á P	Q é y w ú Z j a é u t a ǔ X M Q a V a á P
