grammatical	ungrammatical
ù ù à h T U d ù á c s D a h u c à l g d	ù ù à h T U d ù á c s D a a h u c à l g d
ǔ N Y à G K V D Z T R X ú i a R j y l t	ǔ N Y à G K V D Z T R X ú i a a j y l t
á P j k C q H D ò e i ǒ ǒ B P r ù a Z D	á P j k C q H D ò e i ǒ ǒ B P r a a Z D
à e P Z é P z f Q J b à a x L X h T e R	à e P Z é P z f Q J b à a a L X h T e R
é F ǎ N U l k A I e e y é à c G x a I M	é F ǎ N U l k A I e e y é à c G a a I M
è a ǎ ǎ Q e J c ù J n ǎ C E k z T Z s z	a a ǎ ǎ Q e J c ù J n ǎ C E k z T Z s z
ě x B ǔ p J h B a z T M i S s ú ǒ a n i	ě x B ǔ p J h B a a z T M i S s ú ǒ a n i
ò F r ò M K à k ǔ C U è S j a Z n f S x	ò F r ò M K à k ǔ C U è S j a a n f S x
ǒ U I j a è a ò w l z W L p j k ǒ X I z	ǒ U I j a a è a ò w l z W L p j k ǒ X I z
ú p p A O C P I a ě C t H n ú P s v t D	ú p p A O C P a a ě C t H n ú P s v t D
B L b ú d Q K a r c e l g t à d B m X à	B L b ú d Q K a a c e l g t à d B m X à
C X S y à q i y è ù u m G V e P X z a X	C X S y à q i y è ù u m G V e P X z a a
D r é h u T I D z X x g B d K M ǎ a N T	D r é h u T I D z X x g B d K M a a N T
F M a Z ǒ J B ǎ l U h E d U u Z H é g P	F a a Z ǒ J B ǎ l U h E d U u Z H é g P
G a k à e u n q q á ě f X R n M v W t p	G a a k à e u n q q á ě f X R n M v W t p
I ó G u j U t U a j V è v o R f p Q d r	I ó G u j U t U a a j V è v o R f p Q d r
J Z ù ě o ě ě m q j r é j ú G è v a é t	J Z ù ě o ě ě m q j r é j ú G è a a é t
K s Y V k Z f r é X a K r j o I D D H C	K s Y V k Z f r é a a K r j o I D D H C
M è W ó r N i à b h ú ù r p ú C a q A e	M è W ó r N i à b h ú ù r p ú C a a q A e
N G X V g G ě q a k D ó B i F y U K n z	N G X V g G ě q a a k D ó B i F y U K n z
O l à j l G a J è G Q ú O F C m a k ǎ J	O l à j l G a J è G Q ú O F C m a a k ǎ J
Q á ú w a D K k a s E J c h Q a b G c ě	Q á ú w a D K k a s E J c h Q a a b G c ě
R M e c U Q J S á á k ò W p k r a e á P	R M e c U Q J S á á k ò W p k r a a e á P
S m Q n v á Q x a ú v v m g ǎ q G y R K	S m Q n v á Q a a ú v v m g ǎ q G y R K
U ù ǒ è o ǔ I E d T a O v ǎ g w m z t I	U ù ǒ è o ǔ I E d T a a O v ǎ g w m z t I
V B E l V a A q ǎ y G I p f à c n u ó ǎ	V B E l V a a A q ǎ y G I p f à c n u ó ǎ
W ě ǎ h m Y a c x O s e I ě X e o M d o	W ě ǎ h m Y a a c x O s e I ě X e o M d o
X C s G y X z ǎ r ó ě n a u ǎ D L Q i y	X C s G y X z ǎ r ó ě n a a u ǎ D L Q i y
Y a X ǒ ó a Y I s F q D F U X ú d z s n	Y a a X ǒ ó a Y I s F q D F U X ú d z s n
a ù x ó ǎ B M F w á d U S e Z W A Q H P	a a x ó ǎ B M F w á d U S e Z W A Q H P
a M C X ǔ A b é z B ò D n v l a Y c i C	a a C X ǔ A b é z B ò D n v l a Y c i C
a q Z v E M p à è V g à U v c R é q J N	a a q Z v E M p à è V g à U v c R é q J N
b r P J s k ǔ l E ǔ á K ù a S B h j H o	b r P J s k ǔ l E ǔ á K ù a a S B h j H o
d é s Y S d v N a b é ò e P T W t Z e n	d é s Y S d v a a b é ò e P T W t Z e n
e J x t I F è M Z F u a é v w J g x u Y	e J x t I F è M Z F u a a é v w J g x u Y
f s T f c s a d y b P I ù t r d ǔ ù J o	f s T f c s a a d y b P I ù t r d ǔ ù J o
h ò R T t è e Y f k W t s q z a I m R d	h ò R T t è e Y f k W t s q z a a I m R d
i a M K é z M n O P V u C ù h ě d o c D	i a a M K é z M n O P V u C ù h ě d o c D
k à A a x D D X X H b p ǔ l s f ò q j x	k à A a a x D D X X H b p ǔ l s f ò q j x
l N á c z F q d F q ù B y O ò r a ǔ T R	l N á c z F q d F q ù B y O ò a a ǔ T R
m W P ǎ b g J t N U J g s á f K ú a G á	m W P ǎ b g J t N U J g s á f K ú a a G á
n p K z F á h a S s G e P w t è ò B q S	n p K z F á h a a S s G e P w t è ò B q S
o z S ú ò r H u o s h P ò X G c c ó a P	o z S ú ò r H u o s h P ò X G c c a a P
q S á w h y E d I v B X a e q m U à u v	q S á w h y E d I v B X a a q m U à u v
r t K Y ù g ù D r ǎ U L a y W ú G á s x	r t K Y ù g ù D r ǎ U L a a y W ú G á s x
t M t ǒ a è a w N ǔ á u r ǎ Z y Q J H w	t M t ǒ a è a a w N ǔ á u r ǎ Z y Q J H w
u a D o è J Q T á l à S S h a k é ǔ à é	a a D o è J Q T á l à S S h a k é ǔ à é
w è E o R à p b s M f Z k d x I q a ǎ C	w è E o R à p b s M f Z k d x I q a a ǎ C
x E X c z g l a P è C D T n x e j d O g	x E X c z g l a a è C D T n x e j d O g
y f a T V o U L M n a v ǒ Q ǎ N P l ú ò	y f a a T V o U L M n a v ǒ Q ǎ N P l ú ò
ù á R t w I F A F a E f d D y Y ò V ǎ W é	ù á R t w I F A F a a E f d D y Y ò V ǎ W é
ǔ M K t t O i F ò è è W é a A F Z q c Z r	ǔ M K t t O i F ò è è W é a a F Z q c Z r
á a s g x z a H n e S u q K p Q f a v ó n	a a s g x z a H n e S u q K p Q f a v ó n
ǎ ò è c y I G ǎ c Y o M x v O a ú U V ǎ I	ǎ ò è c y I G ǎ c Y o M x v a a ú U V ǎ I
é b x ǔ a x á V T I U á n V l X è I ǔ p F	é b x ǔ a a x á V T I U á n V l X è I ǔ p F
ě ù O u f X a C h A Q à C ù d f G V U é B	ě ù O u f X a a C h A Q à C ù d f G V U é B
ó K w j S L s a P B r ě z S f L m ú B R V	ó K w j S L s a a P B r ě z S f L m ú B R V
ò a è F B P P E f D t Z R A s V t P T è a	ò a a è F B P P E f D t Z R A s V t P T è a
ǒ e E L b s ù k X ú ǔ ú Q á ó D N a H p I	ǒ e E L b s ù k X ú ǔ ú Q á ó D N a a H p I
A ò W G i L k ě ò p Q è c N v é ǔ a K M E	A ò W G i L k ě ò p Q è c N v é a a K M E
B L T W C v ǎ ǔ H a f U q B B é à P r S é	B L T W C v ǎ ǔ a a f U q B B é à P r S é
C o H v H a y K A è v ú A p ǒ ù U C a S m	C o H v H a a K A è v ú A p ǒ ù U C a S m
E ǎ J V è F L a O ǎ m ǒ a O C a g W H ǒ é	E ǎ J V è F L a O ǎ m ǒ a O C a a g W H ǒ é
F a b E á ǎ E r v P h B e G ǔ a U v z s D	F a a b E á ǎ E r v P h B e G ǔ a U v z s D
G d a o ú k E I X i T à J D s V E Q ú B n	G d a a o ú k E I X i T à J D s V E Q ú B n
H o S J P g B à Q ě I O M i W Z J u a z a	H o S J P g B à Q ě I O M i W Z J u a z a a
I w e V a k i w W T à v ó Z v V t ǒ O k V	I w e V a a i w W T à v ó Z v V t ǒ O k V
K B A V m A j g b q s s ǎ a f D a j e H ò	K B A V m A j g b q s s ǎ a f D a a j e H ò
L W r L ǎ Q q x k é G i Y a L S i X N D b	L W r L ǎ Q q x k é G i a a L S i X N D b
M x a O ù W i t c a ě j H j M ǎ y p l X D	M x a a O ù W i t c a ě j H j M ǎ y p l X D
O ó L R x Z a R w a B x Z f g Q F Z e K g	O ó L R x a a R w a B x Z f g Q F Z e K g
P E k q U H u R á T Q M H a N B g l E V Q	P E k q U H u R á T Q M H a a N B g l E V Q
Q C G K F é U A ú a v ó A W t ǒ G Z ǔ Z B	Q C G K F é U A ú a a ó A W t ǒ G Z ǔ Z B
R Y ú Z I a o C V d Y á z à k n N v ě J b	R Y ú Z a a o C V d Y á z à k n N v ě J b
S u à G a N l w g à X g é i L U i D a g e	S u à G a N l w g à X g é i L U i D a a g e
U I P b v g V m ǒ à F s Y O m C F a á á N	U I P b v g V m ǒ à F s Y O m C F a a á á N
V l a è j j R h B a x Q B y F P y t l S A	V l a è j j R h B a a Q B y F P y t l S A
X ò é K D Z U l o e ù ò y t a G J g r Q F	X ò é K D Z U l o e ù ò y t a a J g r Q F
Y Y M t I ǔ i o w V G y v d h à x a x F ó	Y Y M t I ǔ i o w V G y v d h à a a x F ó
a ù I D p é W T N R U P é R z a ě t e è F	a ù I D p é W T N R U P é R z a a ě t e è F
a Q b y E à z R ǔ d ú G G o H Y J D v ú S	a a Q b y E à z R ǔ d ú G G o H Y J D v ú S
a o t u U Y ù I ǎ p Q S h a e x ǎ K k v V	a a t u U Y ù I ǎ p Q S h a e x ǎ K k v V
b g i t o e f S l E a r m T L w ú j o d w	b g i t o e f S l E a a m T L w ú j o d w
c t G p C ǎ x c a è k ú ǎ X l V ò ǒ R j Q	c t G p C ǎ x c a a k ú ǎ X l V ò ǒ R j Q
e B z t d p p é p B ò t I C f ú a I X C é	e B z t d p p é p B ò t I C f ú a a I X C é
f W á V r T ǒ M a V M m t ǔ D r Q z ó U N	f W á V r T ǒ M a a V M m t ǔ D r Q z ó U N
g p U v è M X o I j ǔ a M d j B ǒ ǔ ù r b	g p U v è M X o I j a a M d j B ǒ ǔ ù r b
i ù a ě V C e ò q b ǒ q H E ǒ á R F ǔ ò Z	i ù a a ě V C e ò q b ǒ q H E ǒ á R F ǔ ò Z
j X è g ú à á o m á d G X s b N E X Q H a	j X è g ú à á o m á d G X s b N E X Q H a a
k r n A C Q ú O S à I q q á h D F o a O p	k r n A C Q ú O S à I q q á h D F o a a O p
m S P C k A ě j à ó ó P ó a q j c ǎ L L K	m S P C k A ě j à ó ó P ó a a q j c ǎ L L K
n o a I W ǎ v á C ò ú d x L c á ǒ C B B a	n o a a I W ǎ v á C ò ú d x L c á ǒ C B B a
p ò i o Z P U f a á o T b Y R d L u L m ě	p ò i o Z P U f a a á o T b Y R d L u L m ě
q O l a t n A t m a j Z ǒ ó ǎ N m N M ó e	q O l a t n A t a a j Z ǒ ó ǎ N m N M ó e
r j a w l e a l C W Y g f e ù U X ó J W y	r j a w l e a a C W Y g f e ù U X ó J W y
t à u V Z s a ě Y U n l R ú è ò A U s ó f	t à u V Z a a ě Y U n l R ú è ò A U s ó f
u H j I K H e x I J è a r ú X l è a T n ě	u H j I K H e x I J è a a r ú X l è a T n ě
v j a M p i n u R i F j k a M h B ù D á s	v a a M p i n u R i F j k a M h B ù D á s
x ě l r t a à V F U F T Z p D q ó ú á Z D	x ě l r t a a V F U F T Z p D q ó ú á Z D
y S Z c m à è ě J ò P W d j h K a j p a ú	y S Z c m à è ě J ò P W d j h K a j p a a ú
ù ù R è P Y ě F T z A d d S R a s v X G l O	ù ù R è P Y ě F T z A d d S a a s v X G l O
ǔ n à i ǒ U á X ù i n S B è u é k y a c c T	ǔ n à i ǒ U á X ù i n S B è u é k y a a c T
à ú N t S y X a P l w D g O ú m ǒ ǒ M é c e	à ú N t S y X a a P l w D g O ú m ǒ ǒ M é c e
ǎ U n a q e Z N X ò o d n ǒ X ǔ m M g U w I	ǎ U n a a q e Z N X ò o d n ǒ X ǔ m M g U w I
é p y A h r ó á Y Z a B M B m w ù G v P l H	é p y A h r ó á Y Z a a B M B m w ù G v P l H
ě ò E y A H é N j g G y a E ò D U L o à a m	ě ò E y A H é N j g G a a E ò D U L o à a m
ó Y n x a B N p A d é à B g f ú P g T q L e	ó Y n a a B N p A d é à B g f ú P g T q L e
ò t B k á u d N a l S Q g i V g U z l ǎ ě i	ò t B k á u d a a l S Q g i V g U z l ǎ ě i
ú W q P i C g a D Y è è ò J ǔ S x N a L ó x	ú W q P i C g a a D Y è è ò J ǔ S x N a L ó x
A a R t w j M ǔ i z c S I e L E ǒ e Q ě U c	A a a R t w j M ǔ i z c S I e L E ǒ e Q ě U c
C ù l g K ú j X s k ó i a b a t p K m G d G	C ù l g K ú j X s k ó i a a b a t p K m G d G
D ǒ J b ě ù ó q L L x Z K a ǔ b H é c t X u	D ǒ J b ě ù ó q L L x Z K a a ǔ b H é c t X u
E K z i v C J O é ú n Z T ó W t a C h i ò G	E K z i v C J O é ú n Z T ó W t a a C h i ò G
F b K d ó X C E Q B ě C è w ó v d k a e l i	F b K d ó X C E Q B ě C è w ó v d k a a l i
G h à Y N h v ǔ w A ǎ D T x S a m ú c V b j	G h à Y N h v ǔ w A ǎ D T x a a m ú c V b j
H z p M d s n j w L a D ǒ O o L ù h X R D d	H z p M d s n j w a a D ǒ O o L ù h X R D d
J U D X f x l n N ò é à P W Y a E R P q ù C	J U D X f x l n N ò é à P W Y a a R P q ù C
K z B o a b é n ò ǒ P W s Z g S B b x z h w	K z B o a a b é n ò ǒ P W s Z g S B b x z h w
M A T q V ǒ M J b D Z f ú e n w a X S Z f Y	M A T q V ǒ M J b D Z f ú e n a a X S Z f Y
N W X M D j c a o E e G G c V y E O è z Z N	N W X M D j c a a o E e G G c V y E O è z Z N
O q C h X a A ǎ ò s z n ě z g o B ú j p ǔ é	O q C h X a a A ǎ ò s z n ě z g o B ú j p ǔ é
Q F K ě d e r O l B ù l è é ǒ y a F X T l c	Q F K ě d e r O l B ù l è é ǒ y a a F X T l c
R R ù C ò s M f ú ǒ I T l è ǎ a ǒ T a I r w	R R ù C ò s M f ú ǒ I T l è ǎ a ǒ T a a I r w
S h s a b T C V Q é t E R P ú v w q T Z s T	S h s a a b T C V Q é t E R P ú v w q T Z s T
T x C E ǔ i i K L a b W r t x j O H C f w b	T x C E ǔ i i K L a a b W r t x j O H C f w b
V S d a ú à L Q y a é C ò k Z ó ù y ó Y T S	V S d a ú à L Q y a a é C ò k Z ó ù y ó Y T S
W c o é a p X e g j M D K x m ě W a F y Q V	W c o é a a p X e g j M D K x m ě W a F y Q V
Y é h t a o ǔ u G U W a è ò à f g d z M Y c	Y é h t a o ǔ u G U W a a ò à f g d z M Y c
Z N g o ó R U N A y ó S ǎ j y a l V D v ǒ N	Z N g o ó R U N A y ó S ǎ j y a a V D v ǒ N
a B y b K é k k c T ù è x i U u Z Z g A R ǒ	a a y b K é k k c T ù è x i U u Z Z g A R ǒ
a c ǔ ǒ f h é F F n m K W x r E F c ò i a L	a a c ǔ ǒ f h é F F n m K W x r E F c ò i a L
b è M ò ǔ f Q q ě K G r P ù e a g ó m s C b	b è M ò ǔ f Q q ě K G r P ù e a a g ó m s C b
c P s a M P W ǎ D V y w H M u r p a y p K ù	c P s a M P W ǎ D V y w H M u r p a a y p K ù
d e q M l O r ó b g ó ó ù J a Q F O k ù ǒ n	d e q M l O r ó b g ó ó ù J a a Q F O k ù ǒ n
e p o a w q y d M e c f ò a D U d ǔ J v q z	e p o a w q y d M e c f ò a a D U d ǔ J v q z
g G è P t C s é a t ǎ Z ǔ G t D a p z g M V	g G è P t C s é a t ǎ Z ǔ G t D a a p z g M V
h P o u a k d E w v t X ú á á S t o p x t N	h P o a a k d E w v t X ú á á S t o p x t N
i d ú l S K Q ù Q x t Q Y k a ó R w X O c x	i d ú l S K Q ù Q x t Q Y k a a R w X O c x
j m q v F a w w S O i N x F E R è é v ó E M	j m q v a a w w S O i N x F E R è é v ó E M
l é r L ú s X i h s ò y x w ǔ U d ò z ó t a	l é r L ú s X i h s ò y x w ǔ U d ò z ó t a a
m G n D ǔ b ù a D N B N V w c q k C L D l é	m G n D ǔ b ù a a N B N V w c q k C L D l é
n T z c a q Y z u S à f f n g S f O I H M ǒ	n T z a a q Y z u S à f f n g S f O I H M ǒ
p ǎ w m f ǔ ò B v G W e ò E c c ó E g a à k	p ǎ w m f ǔ ò B v G W e ò E c c ó E g a a k
q L H ú T a V L u d á á C B J à H a é b f w	q L H ú T a a L u d á á C B J à H a é b f w
r a P T m f s G é s q m c O B B H N u A q H	a a P T m f s G é s q m c O B B H N u A q H
s v Q Y x f P E G w Y a à t ú a v t U O a C	s v Q Y x f P E G w Y a à t ú a a t U O a C
u a o ǎ U D N q l L è ú B q Q N c R u J ǒ H	u a a ǎ U D N q l L è ú B q Q N c R u J ǒ H
v v à ě ǔ m V Q o h é a h E P X c i ǒ o é L	v v à ě ǔ m V Q o h a a h E P X c i ǒ o é L
x J R ù f L E ù G D m a b S y c ó ú f C G Z	x J R ù f L E ù G D m a a S y c ó ú f C G Z
y d Y ó a r s b J p Z I Y Y P I x R Y V c F	y d Y a a r s b J p Z I Y Y P I x R Y V c F
ù ǔ P d à Y a p u á a Y j p H L q B R w ó F ò	ù ǔ P d à Y a p u a a Y j p H L q B R w ó F ò
ǔ O X é Y T L j m ù G P k m b l R S t O a K R	ǔ O X é Y T L j m ù G P k m b l R S t O a a K R
á v ě G q J E u q e M n x W m T d ě ǔ L g a u	á v ě G q J E u q e M n x W m T d ě ǔ L a a u
ǎ ú K z a d S i X c è P x i a m ǒ A v q é z s	ǎ ú K z a a d S i X c è P x i a m ǒ A v q é z s
é Z G V u V N é ù ǎ a w y y F w n O ù u o n ǔ	é Z G V u V N é ù ǎ a a y y F w n O ù u o n ǔ
ě ǎ l t x Z X R X I Q w ě a D h Z G ǔ k ě ǒ Q	ě ǎ l t x Z X R X I Q w a a D h Z G ǔ k ě ǒ Q
ó O A S y B K S y u b z a A ú S q C é n R y ǎ	ó O A S y B K S y u b z a a A ú S q C é n R y ǎ
