grammatical	ungrammatical
ù ù V n o s e R a W a a a ǒ a ě ò b Y Y	ù ù V n o s e R a W a a a ǒ b a ě ò b Y Y
ǔ b y ù b q Y W v a a P v a y a i E U W	ǔ b y a b q Y W v a a P v a y a i E U W
à ò B è b T t b m a G a á a J F P é K a	à ò B è b T t a b m a G a á a J F P é K a
ǎ b b b ǒ N ù r a p b ǔ a n Q E m à U x	ǎ b b b ǒ N ù b a p b ǔ a n Q E m à U x
è V b I X U C l b a a p S K v a x a O p	è V b I X U C a l b a a p S K v a x a O p
ě w a a S a a t s R y b v á B á a S l ǎ	ě w a a S a a t s R y b v á B á a S b ǎ
ò o b L Z b o b C b a s b W l K N b h f	ò o b L Z b o b C b a s b a l K N b h f
ú a F O A a ǎ q ó C O b C b à C b t b t	ú a F b O A a ǎ q ó C O b C b à C b t b t
B a l K a o ǔ a V b P s a J G b è U ò D	B a a l K a o ǔ a V b P s a J G b è U ò D
D a b ù q q ǔ B M z a b b t b n T y q m	D a b ù q q ǔ B M z a b b t b n T y q b
F ě S X a p ù ù l q b a G K R v b z b b	F ě S X a p ù ù l q b a G K R v b b z b b
G r h a e á a U ǒ A a b v a n b H q n y	G r h a a á a U ǒ A a b v a n b H q n y
I b a ù A a a r v D a è ù M X C ú a g i	I b a ù b A a a r v D a è ù M X C ú a g i
K K è a a a a Z z b H A a a I b K s a ě	K K è a a a a Z z b H A E a I b K s a ě
L g t a a a T n é z Q T u a b à N a l v	L g t a a a T n é z Q T u a b à N a l b v
N J T à a è a O Z á W a W b Q A a b M S	N J T a a è a O Z á W a W b Q A a b M S
O s F E ě a Z N w N T a a T s w v b a b	O a F E ě a Z N w N T a a T s w v b a b
Q a a a V o E v ú a ě è a Y b z E y N h	Q a a a V o E v ú a ě b a Y b z E y N h
S L b J Q á a b ǎ v a S R a ú ě ù a d z	S L b J Q á a b a v a S R a ú ě ù a d z
T v b ǎ ě ǎ O à ǒ a b U t u a P J a a s	T v b ǎ ě ǎ O à ǒ a b U t a u a P J a a s
V a J U ě p s U à b a U b b u ǔ D b u Z	V a J U ě p s U à b a U b b b ǔ D b u Z
X Z ú a L T ǔ b P v b b b D b s ǎ u á e	X Z ú a L T ǔ b a P v b b b D b s ǎ u á e
Z T c b E ò X b ǒ è y b Y a V ù b ǔ Z a	Z T c b E ò X b ǒ è y b b Y a V ù b ǔ Z a
a ě a p O ě a é y a é S H b X b F f T D	a ě a p O ě a é y a é S H b X a b F f T D
a F a o W N a a ǎ x G à K a b F R F O I	a F a o W N a a ǎ b x G à K a b F R F O I
a T X a a T r a z q X b ě K L é ǎ ù P b	a T X a a T r a z q X b ě K L a é ǎ ù P b
a a P a H U y m B ě c q á a ò o b a b w	a a P a H U y m B ě D q á a ò o b a b w
a b N a C à b ě N D y é b G N R b B A T	a b N a C à b ě N D y é b G N R b B b T
a n C a K y a n b V R r a b d T r N m ǒ	a n a C a K y a n b V R r a b d T r N m ǒ
a y a a X V Z i ǎ y a b w a b W m v x v	a y a a a V Z i ǎ y a b w a b W m v x v
b ú C z ò ě a N b a ú G J a S ǔ a y s F	b ú C z ò ě a N b a ú G J a S ǔ a y s a F
b J à b D a r b v O v H Z a R K a s v a	b J à b D a r b v O v H Z a a R K a s v a
b U v w w U à S a E a w A è a G P b a b	b U v w w U à S a E a w A è a a G P b a b
b a b ě o F M W b u E W o w ǎ L b b l o	a b a b ě o F M W b u E W o w ǎ L b b l o
b b b K l c A ǒ m O g Y a p m G D b a b	b b b b K l c A ǒ m O g Y a p m G D b a b
b r b Q a D r U a a F z ǔ a y S o V M m	b a r b Q a D r U a a F z ǔ a y S o V M m
c b u b w ò L J V b F Y b X a u b y g l	c b u b w ò L J V b F Y b X a u b a g l
e a a n n T a b V U o a r b Q j F f á B	e a a n a n T a b V U o a r b Q j F f á B
g V a a a b H ù è Q ě R O a O b ò z ò h	g V a a a a b H ù è Q ě R O a O b ò z ò h
h y N z ǎ B l b b W á b V è M W K a b a	b y N z ǎ B l b b W á b V è M W K a b a
j a Q a ǒ p C r r a ǔ I y o Z b F C a b	j a Q a ǒ p C r r a ǔ I y a Z b F C a b
l ǔ o b V N ǔ x A a b C b b b j z W á X	l a ǔ o b V N ǔ x A a b C b b b j z W á X
m b é a J F a n ě a t P V a m V R K ó a	m b é a b J F a n ě a t P V a m V R K ó a
o Q U T b a b ù B o a B m a a h D W V s	o Q U T b a b ù B o a B m a a a h D W V s
q D a a F ò t Y a é M I b á K è a T b s	q D a a F ò t Y a é a M I b á K è a T b s
r b b v o R á V u Q b K a b ù K a S r J	r b b b v o R á V u Q b K a b ù K a S r J
t Z T P b b b b P a b K è O U m e Z p a	t Z T P b b b b P a b K è O U m P Z p a
v F ǒ a a X T a a T V b x Q R b á k M ǎ	v F ǒ a a X T a a T V b x a R b á k M ǎ
w e b m o b Q á b Z é a R b á V s Y a ú	w e b m b b Q á b Z é a R b á V s Y a ú
y S S b b O E b á b M Y ó a b O è A j ǔ	y S S b b O E b á b M Y ó a b a O è A j ǔ
ù ǔ I Z W a A b B S ǎ é A G N b F b b I b	ù ǔ I Z W a A b B S ǎ é a G N b F b b I b
ǔ X L b J è é b U ǔ r è M ǔ b a b I a Y L	ǔ X L b J è é b U b ǔ r è M ǔ b a b I a Y L
á k f L a H p S E W a l a b a E b D l q d	á k f L a H p S E W a a l a b a E b D l q d
ǎ S L b O a N b b b Q ó y b i i n à B ǒ I	a ǎ S L b O a N b b b Q ó y b i i n à B ǒ I
é u D a b ǎ q L b b D B S S z è O M R b b	é u D a b a q L b b D B S S z è O M R b b
ě b D a w b a k y a F V a a s V ù r ò C G	ě b D a w b a n y a F V a a s V ù r ò C G
ó n ò a J M a a C a b W ú E E L l ù R w b	ó n ò a J M a a C a b W ú E E L l ù R a b
ǒ E L y ě A V b l ě l b b M a R F p b ě a	ǒ E L y ě A V b l ě b l b b M a R F p b ě a
ú e X e q b a b s a a a U T Y m z V ò ó S	ú e X e q b a b a a a a U T Y m z V ò ó S
B Z a á ǒ v N a à ú a ù V ǒ v b a S b y E	B Z a á ǒ v N a à a a ù V ǒ v b a S b y E
D O i ě b b b U N d á b ú a ǎ b ò w a i U	D O i ě b b b U N R á b ú a ǎ b ò w a i U
E q a a R L a z ě X v u b a b h l ú D s g	E q a a a R L a z ě X v u b a b h l ú D s g
G a w a v a Y U b D r z J á I a ǔ b V W k	G a w a a v a Y U b D r z J á I a ǔ b V W k
I Q ò Y p g b b b a U b T r a T L Z t P T	I Q ò Y p g b b b b a U b T r a T L Z t P T
K H a b a b y N R q l N ǒ P b v é k b b U	K H a b a b y N R q l N ǒ P b v é p b b U
M ě ě k é Y Q a V Q a a J b N T z ǒ a b u	M ě ě k a é Y Q a V Q a a J b N T z ǒ a b u
N b ǔ a b b E b ǒ o t Y j x w b a m M b a	N b ǔ a b b E b ǒ o t Y U x w b a m M b a
P O ò b b b U L T ó R à b l á á J a é a a	P O ò b b b U L T ó R à b l á á J a b é a a
Q s N z B T s r B a L Y a a a x a D b z C	Q s N z B T s r B a L Y a a a b x a D b z C
S b M q Y P b s D b X M r N b a V a G S u	S b M q Y P b s D b X M r N b a b a G S u
U F b u S H u A ě l b ǎ b a b ò H V A a y	U F b u S H u A ě l b b ǎ b a b ò H V A a y
V b o T è a Y b á a a ǔ a H M t N d à i f	V b o T è a Y b á a a a ǔ a H M t N d à i f
X é ù b O b n M o b ó b a b U N V è ǔ x ǎ	X é ù b O b n M o b ó b a b U N V è ǔ a ǎ
Y b H b C b M è H a ó s G o b a D ǔ c U Y	Y b H b C b b M è H a ó s G o b a D ǔ c U Y
a ù R X a R X a x J q a g I a X b x b é B	a ù R X a R X a x J q a g I a X b a x b é B
a A R ú ǔ l o b R b v F X b ǔ b t b U N m	a A R ú ǔ l o b a R b v F X b ǔ b t b U N m
a M a à K z z P W ǒ Y ú a x B y b à a á b	a M a à K z z P W ǒ Y ú a a x B y b à a á b
a X b I o H F ú s a s b B H V b ǔ b A K R	a X b I o H F ú s a s b B H V b ǔ b b A K R
a b è a E F é U R w S J b K b b k b w N ǔ	a b è a E F é U R w S J b K b b P b w N ǔ
a m r J N b è X o v a K L v b q G b b A c	a m r J N b è X o v a K L v b q b G b b A c
a z C b a ù ǔ è X à L o N b b á b w N t h	a z C b a ù ǔ è X à L o N b b b á b w N t h
b ǒ r b N b E F G D F é ù w n a b M L a n	b ǒ r b N b b E F G D F é ù w n a b M L a n
b K b r X Z t ǎ Y b è N t V S t b o a b H	b K b r X Z t ǎ Y b è N t V S t b o a b a
b W b a G i a W s V n a R w a P z v a A V	b W a b a G i a W s V n a R w a P z v a A V
