step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04209,-53.90892791748047,-54.37820053100586,soft_tsl2,32,0.001,41.036102294921875
10,0,40.999268,-53.84002685546875,-54.318389892578125,soft_tsl2,32,0.001,39.87617492675781
20,1,40.95697,-53.7718391418457,-54.258785247802734,soft_tsl2,32,0.001,41.08525466918945
30,1,40.914482,-53.7031364440918,-54.19902801513672,soft_tsl2,32,0.001,41.88066101074219
40,2,40.87167,-53.63386917114258,-54.1384391784668,soft_tsl2,32,0.001,41.189754486083984
50,3,40.82881,-53.564697265625,-54.07815933227539,soft_tsl2,32,0.001,40.77649688720703
60,3,40.785725,-53.49504852294922,-54.01746368408203,soft_tsl2,32,0.001,39.88983917236328
70,4,40.74243,-53.42499542236328,-53.95683288574219,soft_tsl2,32,0.001,41.4938850402832
80,5,40.698956,-53.35460662841797,-53.89577102661133,soft_tsl2,32,0.001,39.77582550048828
90,5,40.65535,-53.283447265625,-53.834327697753906,soft_tsl2,32,0.001,40.78794479370117
100,6,40.611607,-53.21229553222656,-53.77284240722656,soft_tsl2,32,0.001,40.45438003540039
110,6,40.567715,-53.140655517578125,-53.710994720458984,soft_tsl2,32,0.001,39.2546501159668
120,7,40.524105,-53.06978225708008,-53.650447845458984,soft_tsl2,32,0.001,40.31370544433594
130,8,40.480278,-52.998130798339844,-53.5889778137207,soft_tsl2,32,0.001,39.84535217285156
140,8,40.43649,-52.92658996582031,-53.52775955200195,soft_tsl2,32,0.001,40.15623092651367
150,9,40.392452,-52.854427337646484,-53.466312408447266,soft_tsl2,32,0.001,40.109798431396484
160,10,40.34841,-52.7821159362793,-53.40477752685547,soft_tsl2,32,0.001,39.540077209472656
170,10,40.305008,-52.71052932739258,-53.34394454956055,soft_tsl2,32,0.001,39.84076690673828
175,10,40.2831,-52.674495697021484,-53.313358306884766,soft_tsl2,32,0.001,39.2967643737793
