step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.090782,-53.98219299316406,-53.969810485839844,sl2,16,0.01,42.515628814697266
10,0,40.51652,-53.112545013427734,-53.2017822265625,sl2,16,0.01,41.247459411621094
20,0,40.09271,-52.41400146484375,-52.644649505615234,sl2,16,0.01,39.05323791503906
30,0,39.71645,-51.860660552978516,-52.113990783691406,sl2,16,0.01,38.87651062011719
40,1,39.40489,-51.42626953125,-51.658470153808594,sl2,16,0.01,38.10480499267578
50,1,39.193035,-51.092708587646484,-51.357540130615234,sl2,16,0.01,38.45980453491211
60,1,39.028473,-50.83363723754883,-51.11168670654297,sl2,16,0.01,38.3412971496582
70,2,38.90226,-50.62385940551758,-50.92784118652344,sl2,16,0.01,38.70456314086914
80,2,38.798042,-50.45558547973633,-50.769351959228516,sl2,16,0.01,37.89139938354492
90,2,38.697315,-50.307369232177734,-50.60609436035156,sl2,16,0.01,38.57828903198242
100,3,38.65427,-50.21177291870117,-50.534610748291016,sl2,16,0.01,38.25709533691406
110,3,38.622597,-50.14899444580078,-50.475982666015625,sl2,16,0.01,38.02543258666992
120,3,38.567604,-50.071834564208984,-50.38138961791992,sl2,16,0.01,39.42680358886719
130,4,38.52727,-49.988834381103516,-50.32136535644531,sl2,16,0.01,39.661712646484375
140,4,38.48572,-49.9297981262207,-50.249977111816406,sl2,16,0.01,39.37980651855469
150,4,38.471165,-49.8877067565918,-50.22566223144531,sl2,16,0.01,38.75046920776367
160,5,38.451973,-49.84193420410156,-50.193965911865234,sl2,16,0.01,37.811256408691406
170,5,38.4691,-49.80595397949219,-50.23580551147461,sl2,16,0.01,37.121341705322266
180,5,38.447315,-49.78308868408203,-50.1911735534668,sl2,16,0.01,38.47397994995117
190,5,38.41399,-49.763084411621094,-50.123863220214844,sl2,16,0.01,37.70940017700195
200,6,38.41488,-49.74947738647461,-50.117061614990234,sl2,16,0.01,39.126922607421875
210,6,38.401318,-49.72425079345703,-50.08612823486328,sl2,16,0.01,38.73916244506836
220,6,38.39818,-49.70836639404297,-50.078765869140625,sl2,16,0.01,39.60819625854492
230,7,38.393,-49.706729888916016,-50.069217681884766,sl2,16,0.01,38.295135498046875
240,7,38.39016,-49.709598541259766,-50.06085968017578,sl2,16,0.01,36.824501037597656
250,7,38.383736,-49.69338607788086,-50.044586181640625,sl2,16,0.01,37.37282180786133
260,8,38.363728,-49.670074462890625,-49.99615478515625,sl2,16,0.01,36.68170166015625
270,8,38.357296,-49.66870880126953,-49.96846008300781,sl2,16,0.01,37.17967987060547
280,8,38.35108,-49.6611213684082,-49.96216583251953,sl2,16,0.01,38.919315338134766
290,9,38.351086,-49.647396087646484,-49.971073150634766,sl2,16,0.01,38.83277130126953
300,9,38.362034,-49.654876708984375,-49.99013137817383,sl2,16,0.01,36.98981857299805
310,9,38.37802,-49.648292541503906,-50.016151428222656,sl2,16,0.01,38.75071334838867
320,10,38.373093,-49.638160705566406,-50.00688552856445,sl2,16,0.01,36.34299850463867
330,10,38.333717,-49.6314811706543,-49.929195404052734,sl2,16,0.01,36.98251724243164
340,10,38.334286,-49.63191604614258,-49.921024322509766,sl2,16,0.01,37.80463409423828
350,10,38.34111,-49.622074127197266,-49.93822479248047,sl2,16,0.01,37.74698257446289
351,10,38.340736,-49.621646881103516,-49.93803024291992,sl2,16,0.01,39.29896926879883
