step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.0566,-53.9301872253418,-54.573951721191406,ptsl2,32,0.001,40.84719467163086
10,0,41.018417,-53.87710189819336,-54.520389556884766,ptsl2,32,0.001,40.65472412109375
20,1,40.98068,-53.82449722290039,-54.467201232910156,ptsl2,32,0.001,40.717796325683594
30,1,40.94299,-53.771907806396484,-54.41410446166992,ptsl2,32,0.001,41.68226623535156
40,2,40.906254,-53.72065734863281,-54.36260223388672,ptsl2,32,0.001,39.89396667480469
50,3,40.86929,-53.668941497802734,-54.310646057128906,ptsl2,32,0.001,41.70574951171875
60,3,40.83199,-53.616703033447266,-54.2580451965332,ptsl2,32,0.001,41.21300506591797
70,4,40.794865,-53.56471633911133,-54.20570373535156,ptsl2,32,0.001,40.97882843017578
80,5,40.757607,-53.512489318847656,-54.153141021728516,ptsl2,32,0.001,39.54588317871094
90,5,40.72138,-53.46171951293945,-54.102352142333984,ptsl2,32,0.001,39.30952453613281
100,6,40.683887,-53.40925216674805,-54.049346923828125,ptsl2,32,0.001,40.068443298339844
110,6,40.646793,-53.35728073120117,-53.99700927734375,ptsl2,32,0.001,39.434532165527344
120,7,40.609436,-53.304931640625,-53.9443359375,ptsl2,32,0.001,40.14237976074219
130,8,40.572433,-53.25288391113281,-53.8921012878418,ptsl2,32,0.001,39.56121063232422
140,8,40.535397,-53.200687408447266,-53.83956527709961,ptsl2,32,0.001,40.95221710205078
150,9,40.498703,-53.149017333984375,-53.787879943847656,ptsl2,32,0.001,39.880977630615234
160,10,40.46202,-53.097328186035156,-53.73596954345703,ptsl2,32,0.001,39.945674896240234
170,10,40.42469,-53.04483413696289,-53.68281173706055,ptsl2,32,0.001,40.989933013916016
175,10,40.406494,-53.019126892089844,-53.65700149536133,ptsl2,32,0.001,38.93647003173828
