grammatical	ungrammatical
ù ǔ o E w x ě ù ò m F l v n I F Y a ǒ D	ù ǔ o E w x ě ù ò m F l v n I F Y T ǒ D
ǔ ǒ r ò x y a h v L ù x f H X ě g è o M	b ǒ r ò x y a h v L ù x f H X ě g è o M
á D s M D a x è A e é ó Y O K P n h h ú	á D s M D f a x è A e é ó Y O K P n h h ú
à ó ǒ m z G a è J z u M ǔ W f g U T u d	à ó ǒ m z f G a è J z u M ǔ W f g U T u d
ǎ G V a A G r r j f A e I x ó ǒ k j i b	ǎ g G V a A G r r j f A e I x ó ǒ k j i b
é M ǔ G á ǎ K K ǎ I F a ú ǔ N g w P t S	é M ǔ G á ǎ K K ǎ I F j ú ǔ N g w P t S
è a r I m b n á m z c M p ǒ L X w t K D	i è a r I m b n á m z c M p ǒ L X w t K D
ě s x A F w O W V I a n K y a c d Q ǎ D	ě f s x A F w O W V I a n K y a c d Q ǎ D
ó x a T a ǔ a S t x Y k à R R C M t e G	ó x a T a ǔ a S t x Y k à b R C M t e G
ò z K a ò F M l F c é w u d T q F ò g u	ò z K l ò F M l F c é w u d T q F ò g u
ú é s J t T a B u O ǎ E ǔ f R p h V K è	ú é s J t T B B u O ǎ E ǔ f R p h V K è
A ǎ a ǎ B s P v x p Q J e W v à a Z A i	A ǎ K ǎ B s P v x p Q J e W v à a Z A i
B G L O l C r y q á z s E u m R á q a E	B G L O l C r y q á z s E u m R á q f a E
C J o ó T S F z N z s n a ó T r k Q u n	C J o e ó T S F z N z s n a ó T r k Q u n
D W v ǔ r w M a R m è á Y m ò Z g y T b	D W v ǔ r w k M a R m è á Y m ò Z g y T b
E o a U ǔ m i p F a O è w v è G B E k R	e E o a U ǔ m i p F a O è w v è G B E k R
G ǔ o D ǔ x n ù l M v B a F W v s l c c	G ǔ o D ǔ x n ù l M v B j a F W v s l c c
H H X l O a o t h u f ú i K x f c f O v	H k H X l O a o t h u f ú i K x f c f O v
I P à é N U ě R S G O Q K R á a ó G M Z	I P à é N b ě R S G O Q K R á a ó G M Z
J a T j ò j p ò A P H U x á J e Z W n h	J E T j ò j p ò A P H U x á J e Z W n h
L á á A K a O L m g A d è B ù M c ò U K	L á á A c K a O L m g A d è B ù M c ò U K
M C Q S J X a K t u f T n a X v w u r Y	M C Q S J X j K t u f T n a X v w u r Y
N M s W r Y p O ǔ w C w K q ú q l ě Q a	N M j W r Y p O ǔ w C w K q ú q l ě Q a
O V W T A a I c A v ǎ d k n R M C ǒ j n	O V W T A b a I c A v ǎ d k n R M C ǒ j n
Q à t x L a L L J u á t q W N l ù W V ò	Q à t x L C L L J u á t q W N l ù W V ò
R D x n w V r a N a p à a M ǎ p L V i ò	R D x n w V b r a N a p à a M ǎ p L V i ò
S a à h è J r J l I ǒ G ǒ H z Z ù Y S t	S H à h è J r J l I ǒ G ǒ H z Z ù Y S t
T l Y x ǎ q ǎ W q D a é P m J ǔ G ú r ǔ	T l Y x ǎ q ǎ W q D R é P m J ǔ G ú r ǔ
U y o L W z l z Q R s L è S á o V a w M	U y o L W z l z Q R s L è S á o V Y w M
W ǎ N m ǔ I ě F Y ú ǒ W a J b d Z p z O	b ǎ N m ǔ I ě F Y ú ǒ W a J b d Z p z O
X ó Q a B M T H A ó T é M Y h R l e o ó	X ó Q m B M T H A ó T é M Y h R l e o ó
Y F Y Q O n w ě a Y ò K á O á N R é ù g	Y F Y b Q O n w ě a Y ò K á O á N R é ù g
Z L W H é a B q D p ǔ j c ó l ǔ Y x T ù	Z L W H é v B q D p ǔ j c ó l ǔ Y x T ù
a ě S I z ǒ J ó J s R s m o O B P à v P	Y ě S I z ǒ J ó J s R s m o O B P à v P
a N N è m ě k N é ǔ W M E é i u ǔ Q w p	K N N è m ě k N é ǔ W M E é i u ǔ Q w p
a e X F r U é u y ò S T o b k F V c m ě	N e X F r U é u y ò S T o b k F V c m ě
a r w h m h c x C t d Z a ó Q g e i H I	Y r w h m h c x C t d Z a ó Q g e i H I
l X I s W L J a b A i F h p u G Z A y l	l X I s W L f J a b A i F h p u G Z A y l
m l U P ó W T ú a z D t P ù ě s U C b ǒ	m l U P ó W T ú y z D t P ù ě s U C b ǒ
n v C a ǔ q Y J u v d è ǔ s C d W Z ù O	n v C ě ǔ q Y J u v d è ǔ s C d W Z ù O
o u C L ǒ ǔ P M Q á r o r D a b F k u d	o u C L ǒ ǔ h P M Q á r o r D a b F k u d
p p a K e A s v S o P C ó U t w K E X i	p p u K e A s v S o P C ó U t w K E X i
r ò z a g ǎ U I J C D à U E q D S M ǎ k	r ò k a g ǎ U I J C D à U E q D S M ǎ k
s H P m ú Z é w y a g L ú Q ó j B u O ǔ	s H P m ú Z j w y a g L ú Q ó j B u O ǔ
t U p S F R U a S e H Y s O q r Q z U ò	t U p S F R c a S e H Y s O q r Q z U ò
u R a I X è A m n E u L r è è T V z k f	u d R a I X è A m n E u L r è è T V z k f
v X a w G r à Y c t N e p ó l u m Z x f	v d a w G r à Y c t N e p ó l u m Z x f
w a Q P E I ǒ a M ǔ R g B Z j o u ǒ z s	w a Q P E I ǒ a M ǔ R g B Z j o b ǒ z s
x v m a P k N q T r t F ú f j W C K E m	k v m a P k N q T r t F ú f j W C K E m
y w è é H a ě z A n k à c t D à g m w U	y w è é H E ě z A n k à c t D à g m w U
ù ù F w a h H w I m n ǒ Q F i q l g X ě b	ù ù F w l h H w I m n ǒ Q F i q l g X ě b
ǔ ǒ X r U ǎ ó u y é p R T Q a t A d N ú ú	ǔ ǒ X r U ǎ ó i y é p R T Q a t A d N ú ú
á O ò s u q V ǒ B ǔ z x s a U N U v S r h	á O ò s u q V ǒ B ǔ z x s ó U N U v S r h
à V S P A a t ǎ K u á T Z à D Y ǒ J é M X	à V k P A a t ǎ K u á T Z à D Y ǒ J é M X
ǎ m q P P a f á w f b I E C N a C W p D C	ǎ m f P P a f á w f b I E C N a C W p D C
é y E Z x á w a O ǎ y V s ó ǔ W è r D ǎ x	é y E Z x á w S O ǎ y V s ó ǔ W è r D ǎ x
ě é O a K R A d E C N à ǔ x J N D H k F B	ě é O K K R A d E C N à ǔ x J N D H k F B
ó F Z y L W F ò H p x s ǒ N a ǒ r B ó s z	ó F Z y L W F ò H p x s h ǒ N a ǒ r B ó s z
ò G m R ǔ ǔ K P q H z Y ě è H a Q t j ó E	ò G m R ǔ ǔ K P q H z Y ě è H è Q t j ó E
ǒ S J z M a d ú b O A E á l V ǒ á u m v p	ǒ S J z M L d ú b O A E á l V ǒ á u m v p
ú a H à C J o l z t H G G P Q w ò j G t C	ú Q H à C J o l z t H G G P Q w ò j G t C
A n q q E á á ú ě a x i n ó n x K ǒ H ò A	A c n q q E á á ú ě a x i n ó n x K ǒ H ò A
B o ò o a B i a Z B A Y k ě ǒ x ò n f I v	B j o ò o a B i a Z B A Y k ě ǒ x ò n f I v
C r ǎ s ǔ ǒ C B a h e P m L k é l y m B Z	C r ǎ j s ǔ ǒ C B a h e P m L k é l y m B Z
E é P T H C a à C è ù g Q a B D m h n J P	E é P T H i C a à C è ù g Q a B D m h n J P
F E x è ú m o a H d z L O N k W c I H q p	F E x è ú m o e a H d z L O N k W c I H q p
G D t w Y Y a J V R f l x T A E s v U j b	c G D t w Y Y a J V R f l x T A E s v U j b
H D a Z S o O w o z n S e r m V U g Y D h	H D ú Z S o O w o z n S e r m V U g Y D h
I K O ǔ r a ó r n f S n d O f K Q q g P o	d K O ǔ r a ó r n f S n d O f K Q q g P o
J L L H v I E z V Z a f c à Z n T ò ǎ c S	f L L H v I E z V Z a f c à Z n T ò ǎ c S
K Q m G a n ó S w s v N T y M R w e T O ǎ	K i m G a n ó S w s v N T y M R w e T O ǎ
L Z Y a Q C Q S i h m I n Q p ù ǔ e u Z s	L Z Y I Q C Q S i h m I n Q p ù ǔ e u Z s
M q a W n H l ǔ R ǎ W f k n B e R à V d A	M q u W n H l ǔ R ǎ W f k n B e R à V d A
N x ó O ǒ á I y L a D y R l h A k ǎ U F V	N h x ó O ǒ á I y L a D y R l h A k ǎ U F V
P ò E w q G V l ò á R o H a H F R p K q A	P ò E w q G V l ò á R o H è H F R p K q A
Q T X ù N p U O s a ǒ B j ú V I P d x á V	Q T X b N p U O s a ǒ B j ú V I P d x á V
R a h y b ú I G V M w c X à W k F c n e m	R g a h y b ú I G V M w c X à W k F c n e m
S w l ù C Z z o é J X s Q S p L I w q Q a	S w l ù C Z z o é J X s Q S p L j w q Q a
T y M à R ó ě x z T s q I x n r ú S U a M	c T y M à R ó ě x z T s q I x n r ú S U a M
V I ě u o m l J u ò a s ó B X J u R Q B h	V I ě u o m c J u ò a s ó B X J u R Q B h
W K s n E ó X P G a á l M q p L R o X T ù	W K s n E ó X g P G a á l M q p L R o X T ù
X a à é s t T g ǒ S á Q I e E é f p ó J l	X P à é s t T g ǒ S á Q I e E é f p ó J l
Y a ǎ S N c M O E d ú W G i h è á Y i X y	Y b ǎ S N c M O E d ú W G i h è á Y i X y
Z a e K n d T J è C k i c T C Q h K m r z	h Z a e K n d T J è C k i c T C Q h K m r z
a B D à F R o ǎ Y k R m n n è A ó h K j C	A B D à F R o ǎ Y k R m n n è A ó h K j C
a R k B B á b S ǔ r T á h j s N t ù U n c	T R k B B á b S ǔ r T á h j s N t ù U n c
a g i f k j c Z G r L D á D s x x u s A ǎ	Z g i f k j c Z G r L D á D s x x u s A ǎ
a u q K r G O E u A ǔ f f i C d e ǎ T O c	o u q K r G O E u A ǔ f f i C d e ǎ T O c
l l H P X G è á ù m ě a ú m z è F T W S ě	l l H P X d è á ù m ě a ú m z è F T W S ě
