step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05498,-53.92620849609375,-54.452781677246094,ptsl2,32,0.001,40.54551696777344
10,0,41.01552,-53.86614990234375,-54.39771270751953,ptsl2,32,0.001,41.650230407714844
20,1,40.976196,-53.80663299560547,-54.34320068359375,ptsl2,32,0.001,40.802085876464844
30,1,40.936966,-53.74704360961914,-54.288482666015625,ptsl2,32,0.001,39.493690490722656
40,2,40.897694,-53.687461853027344,-54.23406219482422,ptsl2,32,0.001,41.19609451293945
50,3,40.85828,-53.627437591552734,-54.17917251586914,ptsl2,32,0.001,41.055667877197266
60,3,40.818733,-53.56718444824219,-54.12406921386719,ptsl2,32,0.001,40.44001007080078
70,4,40.779057,-53.5067024230957,-54.06888198852539,ptsl2,32,0.001,39.546321868896484
80,5,40.739384,-53.44605255126953,-54.01380920410156,ptsl2,32,0.001,40.63052749633789
90,5,40.699368,-53.385257720947266,-53.95831298828125,ptsl2,32,0.001,40.32267761230469
100,6,40.65948,-53.324153900146484,-53.9029655456543,ptsl2,32,0.001,41.28509521484375
110,6,40.619583,-53.26313781738281,-53.847572326660156,ptsl2,32,0.001,39.643341064453125
120,7,40.579834,-53.202205657958984,-53.7924919128418,ptsl2,32,0.001,39.70379638671875
130,8,40.54003,-53.141048431396484,-53.7371826171875,ptsl2,32,0.001,41.82448959350586
140,8,40.50008,-53.08003234863281,-53.68177795410156,ptsl2,32,0.001,40.120460510253906
150,9,40.46047,-53.01860809326172,-53.626705169677734,ptsl2,32,0.001,41.46670913696289
160,10,40.42081,-52.95732498168945,-53.5716552734375,ptsl2,32,0.001,39.186805725097656
170,10,40.381393,-52.896488189697266,-53.517295837402344,ptsl2,32,0.001,39.829193115234375
175,10,40.361595,-52.86589050292969,-53.489871978759766,ptsl2,32,0.001,40.43408966064453
