grammatical	ungrammatical
ù ù à h h ǔ G N g I k d e ò ú B v B W T	ù ù à c h ǔ G N g I k d e ò ú B v B W T
ǔ L e P V t B O y B ǒ o m U A e a N f T	ǔ L e P V t B O y B ǒ o m U A e a N f b
á e è è U i H J w ǔ j l W t e F ǔ W f c	á e è è b U i H J w ǔ j l W t e F ǔ W f c
ǎ ù ù T d U U ó Z P ě Y G f S P F ó á t	ǎ ù ù c T d U U ó Z P ě Y G f S P F ó á t
é I P S o x f A U e N E j k A F ǎ P d X	é I P S o x f A U e N c E j k A F ǎ P d X
è f F b L B ú z u w E P L G A l Y y ě e	è f F b L B c z u w E P L G A l Y y ě e
ě y ě L ú è ó b I ǔ ò j u I V w w m p k	ě y ě L ú è ó b a ǔ ò j u I V w w m p k
ò T F X j v s R H v o p d S b ǎ L C t x	c ò T F X j v s R H v o p d S b ǎ L C t x
ǒ y u c e Q s M r w r G X ǎ à X ǒ L W L	ǒ y u c e Q s M r d r G X ǎ à X ǒ L W L
A ó b Z C ě ǒ u T r è f ǎ u ú D Y N T S	A ó b c Z C ě ǒ u T r è f ǎ u ú D Y N T S
B N D l H w P x U ò e m H ú r o K b V R	B N D l H w P x U ò e m H ú a o K b V R
C f y ù c ǎ K è s ó ò s r r x ú U b ú ú	C f y ù c a ǎ K è s ó ò s r r x ú U b ú ú
D t B q L b e x n ó V p w N t v ú M p à	D t B q L b e x n ó V p w c N t v ú M p à
F I B v g ǔ à Q Y b J V y m ó ǎ T E Y ǒ	F I B v g ǔ à Q Y b J V y m c ǎ T E Y ǒ
G Z ǎ Z r ú t C J m k p a á N è n ò n ǔ	G Z ǎ Z r ú t C J m k p a á b è n ò n ǔ
H m G ǒ H b k I ǎ ǎ Z m C p u l s ò s Z	H m G ǒ H b k I ǎ ǎ Z m C a p u l s ò s Z
J D A t I U B Z a y c Q H ú D V ú e p m	J D A t I U B Z b a y c Q H ú D V ú e p m
K h ó e x x T W s t P z w a j G D M M K	K h ó e x x T W s t P z w a j G D b M M K
M ù c K i t S N D I ě é D g F ǔ e A N v	M ù b c K i t S N D I ě é D g F ǔ e A N v
N M U r R k S k t K b J M ò w V m E F O	N M U r R k S k t K b J M ò w a V m E F O
O g V ǒ W m ú ú b ǎ H R ǒ ó Q T I J K ǔ	O a V ǒ W m ú ú b ǎ H R ǒ ó Q T I J K ǔ
Q ó E r Z k á w m è M o y A E M A a k n	Q ó E r b k á w m è M o y A E M A a k n
R Q t S ǒ p M F l J X d J P g k D j Z D	R Q t S c ǒ p M F l J X d J P g k D j Z D
S S Z k t á G Y l C b y D w Z C ǒ w U F	S S Z k t á G a Y l C b y D w Z C ǒ w U F
T X z a c ò t Q H a o W v à Z W j A X ǎ	T X z a c ò t Q H a o W v à Z W j b A X ǎ
U g q C ú W D D M E u K p b q ú b h g F	U g q C ú W D D M E u K p b q ú b h a g F
