grammatical	ungrammatical
a a ǔ y é ò ú V á d u B ú n ě n k ó H y l	a ǔ y é ò ú V á d u B ú n ě n k ó H y l
ù J w P x ú U k a B ù ò ǎ N b a a N X ǒ	ù J w P x ú U k a B ù ò ǎ N b K a N X ǒ
ǔ a a M t ǒ k K G v T h ú Q y ò m Z F m	ǔ o a M t ǒ k K G v T h ú Q y ò m Z F m
à ě D u d r q y E b b T a a j M z p J U ǎ	à ě D u d r q y E b b T a j M z p J U ǎ
ǎ Y à v a a h U i q i l h á T c P A K ě ó	ǎ Y à v a h U i q i l h á T c P A K ě ó
é m k ě ò à R Q Y á o á j V ě ǎ l a a I ù	é m k ě ò à R Q Y á o á j V ě ǎ l a I ù
ě D u k O ò ù h p e Q L q F ǎ I o a a S M	ě D u k O ò ù h p e Q L q F ǎ I o a S M
ó W á n k u y I l y X ó a a ě z y ǔ Q M	ó W á n k u y I l y X ó a ǎ ě z y ǔ Q M
ò n G ě è U ò b E z K l h c S x V j s a a	ò n G ě è U ò b E z K l h c S x V j s a
ú ú R ó ǔ F W N K a a p y k z k O á k k	ú ú R ó ǔ F W N K a E p y k z k O á k k
A T Q ǔ a a A T M H q H V H é F w i a o E	A T Q ǔ a A T M H q H V H é F w i a o E
B f q Q P v Q ǔ a a a Y V ù w Q a ó P J	B f q Q P v Q ǔ a h a Y V ù w Q a ó P J
D á T a a I ǔ A X v n v è Y R ù R Y S V f	D á T a I ǔ A X v n v è Y R ù R Y S V f
E Y c q ù ò f B s ó a a r ǒ ǒ h W Z á D	E Y c q ù ò f B s ó a Q r ǒ ǒ h W Z á D
F s z N ò j J t à W r h P c K e a a à Q	F s z N ò j J t à W r h P c K e y a à Q
H R V Y p E c J Z L ù ò a a á c w ǎ F ò k	H R V Y p E c J Z L ù ò a á c w ǎ F ò k
I i E ú A f v T ǎ z a a l ǔ N ǒ k e l ó	I i E ú A f v T ǎ z r a l ǔ N ǒ k e l ó
K L e a e w l a à g V w q y E G z y u a a	K L e a e w l a à g V w q y E G z y u a
L b R u I w y o a a f Z U w é J t O t p	L b R u I w y o a E f Z U w é J t O t p
M g n a a Z ě o è t ù ò à e Z á T C A ò C	M g n a Z ě o è t ù ò à e Z á T C A ò C
N w L h Y U u O e I Y é a a B e l N é ù k	N w L h Y U u O e I Y é a B e l N é ù k
P C e h Y H N N ú g ǔ h p u z u a a à v	P C e h Y H N N ú g ǔ h p u z u Q a à v
Q c G h r d ǔ M i ǎ D ǎ e y s à e I a a U	Q c G h r d ǔ M i ǎ D ǎ e y s à e I a U
R a a ù P C v p M E U l Z T r ò T é S G	R w a ù P C v p M E U l Z T r ò T é S G
T N h p a a x O G Y O r S p s a O ú l ě ò	T N h p a x O G Y O r S p s a O ú l ě ò
U b s á O á l N Y K K g P a a g v ó A h	U b s á O á l N Y K K g P a i g v ó A h
V v F Y A m C i c Y ǔ z y M n Y ě j a a	V v F Y A m C i c Y ǔ z y M n Y ě j a V
X B U a a q x ǒ G P ú j P ǒ j é h c t r	X B U N a q x ǒ G P ú j P ǒ j é h c t r
Y M ò ǔ a J W E W n H Z y e a a i X o ǒ	Y M ò ǔ a J W E W n H Z y e a N i X o ǒ
Z e A z ò C é é n P m A a a N K A M v ǒ	Z e A z ò C é é n P m A a U N K A M v ǒ
a ǔ U A F a N Q v a a J à a R i w ú è t	a ǔ U A F a N Q v a s J à a R i w ú è t
a a r F I é ǎ f z á j H K n ó ù y U x O	a q r F I é ǎ f z á j H K n ó ù y U x O
a a r I Z H ú i ó A W w q P o X I g b N	c a r I Z H ú i ó A W w q P o X I g b N
d I h N w a a i t n x F W ǎ r J q l b ù	d I h N w a e i t n x F W ǎ r J q l b ù
e c R O D D S M L a a z ě c è Y V X F p	e c R O D D S M L a x z ě c è Y V X F p
g à é H s c a a f á è H T ó q ǔ M d g ó t	g à é H s c a f á è H T ó q ǔ M d g ó t
h E W d a a à ǎ I R Y k ù f P t Y W i B	h E W d á a à ǎ I R Y k ù f P t Y W i B
i S c K R a a ǒ D F z v e q n D ú á T v	i S c K R T a ǒ D F z v e q n D ú á T v
j a A y a a T U P X A g i V J z b r s à	j a A y w a T U P X A g i V J z b r s à
l ù Z K O O P p a a t L E J ǎ G n X ǒ z v	l ù Z K O O P p a t L E J ǎ G n X ǒ z v
m Z á q p U r f p N a a á R o à l A U X z	m Z á q p U r f p N a á R o à l A U X z
n z Q M ǎ p ó ǔ s a T a a A ǒ j ǔ f ù B è	n z Q M ǎ p ó ǔ s a T a A ǒ j ǔ f ù B è
p K E a a ǎ c J M ó H ǎ g ò C c u R è E G	p K E a ǎ c J M ó H ǎ g ò C c u R è E G
q Z L D m Q H N ǔ Y S M T M x E a a H P y	q Z L D m Q H N ǔ Y S M T M x E a H P y
r z V W E ù Q U Z a a è O q G ǒ O l g O o	r z V W E ù Q U Z a è O q G ǒ O l g O o
t J y u O C ú J M B ǎ a a C ù A P P M B	t J y u O C ú J M B ǎ a ě C ù A P P M B
u g ǒ w P h a a ú y ǎ m b ǒ q ù R K M A K	u g ǒ w P h a ú y ǎ m b ǒ q ù R K M A K
w ǎ B ǎ l n ě X B i a a h k G L s R é	w ǎ B ǎ l n ě X B i a ǎ a h k G L s R é
x Q v a a e ú j Z v Z S T J à z ù h j à	x Q v a W e ú j Z v Z S T J à z ù h j à
y d a a ǔ L O W d J L E s R P i Q a J z	y d z a ǔ L O W d J L E s R P i Q a J z
a a ǔ z Q H è á X i ò d x ǒ y G P ǔ v Z i p	a ǔ z Q H è á X i ò d x ǒ y G P ǔ v Z i p
ù V f ǒ ě w o R L t a a Y Q ǔ j K W á e j	ù V f ǒ ě w o R L t G a Y Q ǔ j K W á e j
