step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.062798,-53.94096755981445,-53.93009948730469,sl2,16,0.001,40.96042251586914
10,0,40.987637,-53.80628967285156,-53.85014724731445,sl2,16,0.001,40.34867858886719
20,0,40.91659,-53.67643356323242,-53.775421142578125,sl2,16,0.001,41.782318115234375
30,0,40.84665,-53.55024337768555,-53.70002746582031,sl2,16,0.001,40.771583557128906
40,1,40.778625,-53.42766571044922,-53.626407623291016,sl2,16,0.001,40.87287139892578
50,1,40.71327,-53.30837631225586,-53.557044982910156,sl2,16,0.001,41.597023010253906
60,1,40.649834,-53.19211196899414,-53.489810943603516,sl2,16,0.001,39.9835090637207
70,2,40.5886,-53.079383850097656,-53.42487335205078,sl2,16,0.001,39.419715881347656
80,2,40.528927,-52.969913482666016,-53.361915588378906,sl2,16,0.001,39.759765625
90,2,40.471134,-52.86261749267578,-53.30154800415039,sl2,16,0.001,37.74835205078125
100,3,40.414757,-52.75790023803711,-53.241886138916016,sl2,16,0.001,39.894683837890625
110,3,40.360313,-52.65591812133789,-53.184810638427734,sl2,16,0.001,38.557865142822266
120,3,40.3073,-52.55610275268555,-53.129669189453125,sl2,16,0.001,41.69157409667969
130,4,40.25551,-52.458030700683594,-53.0760383605957,sl2,16,0.001,39.45130157470703
140,4,40.205303,-52.36183166503906,-53.024742126464844,sl2,16,0.001,38.531822204589844
150,4,40.15753,-52.26900100708008,-52.97624969482422,sl2,16,0.001,39.43402862548828
160,5,40.10988,-52.1788444519043,-52.92702865600586,sl2,16,0.001,39.555564880371094
170,5,40.06424,-52.089759826660156,-52.88144302368164,sl2,16,0.001,39.97227478027344
180,5,40.01958,-52.00274658203125,-52.83645248413086,sl2,16,0.001,39.19438934326172
190,5,39.976177,-51.91828536987305,-52.792850494384766,sl2,16,0.001,41.0972785949707
200,6,39.93402,-51.8353271484375,-52.75162124633789,sl2,16,0.001,38.607269287109375
210,6,39.893375,-51.754825592041016,-52.71201705932617,sl2,16,0.001,41.166439056396484
220,6,39.853355,-51.67508316040039,-52.673030853271484,sl2,16,0.001,39.460445404052734
230,7,39.81383,-51.597599029541016,-52.63290023803711,sl2,16,0.001,38.48263168334961
240,7,39.776314,-51.52248764038086,-52.595863342285156,sl2,16,0.001,39.35223388671875
250,7,39.73965,-51.4486198425293,-52.55970001220703,sl2,16,0.001,41.80894088745117
260,8,39.70406,-51.37541580200195,-52.52630615234375,sl2,16,0.001,40.06816864013672
270,8,39.66956,-51.304264068603516,-52.49412536621094,sl2,16,0.001,39.51832580566406
280,8,39.636044,-51.23499298095703,-52.46290588378906,sl2,16,0.001,41.14067840576172
290,9,39.603767,-51.16707992553711,-52.43292236328125,sl2,16,0.001,40.54965591430664
300,9,39.57244,-51.10107421875,-52.4038200378418,sl2,16,0.001,38.29827880859375
310,9,39.542664,-51.03646469116211,-52.377437591552734,sl2,16,0.001,37.74637985229492
320,10,39.51245,-50.97269821166992,-52.34928512573242,sl2,16,0.001,39.96253967285156
330,10,39.482403,-50.90994644165039,-52.32041549682617,sl2,16,0.001,36.42618942260742
340,10,39.4543,-50.84880065917969,-52.29608917236328,sl2,16,0.001,36.962066650390625
350,10,39.4272,-50.78936767578125,-52.272281646728516,sl2,16,0.001,37.89545822143555
351,10,39.424576,-50.78353500366211,-52.26996612548828,sl2,16,0.001,41.0333251953125
