step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.01171,-53.85274124145508,-53.864315032958984,sl2,128,0.001,40.81011962890625
5,1,40.97404,-53.78202438354492,-53.82572937011719,sl2,128,0.001,40.88862228393555
10,2,40.936413,-53.712337493896484,-53.78681945800781,sl2,128,0.001,40.571441650390625
15,3,40.899323,-53.643428802490234,-53.74845886230469,sl2,128,0.001,41.2310905456543
20,5,40.862553,-53.57539749145508,-53.710330963134766,sl2,128,0.001,40.52410125732422
25,6,40.826336,-53.50815963745117,-53.6728630065918,sl2,128,0.001,40.76955795288086
30,7,40.790657,-53.44179153442383,-53.636024475097656,sl2,128,0.001,40.29148483276367
35,8,40.755516,-53.37626647949219,-53.59983444213867,sl2,128,0.001,40.34550857543945
40,10,40.720905,-53.31167984008789,-53.564083099365234,sl2,128,0.001,40.78704071044922
43,10,40.700317,-53.27338409423828,-53.54277420043945,sl2,128,0.001,40.779510498046875
