grammatical	ungrammatical
ù ù X z C d b b ǔ b W b L b V F X B B X	ù ù X z C d b b ǔ b W b L b V b X B B X
ǔ s ò U a z b è ě b A ó s b r n b m x b	ǔ s ò U a z b è ě b A ó s b r n b b m x b
à b b z T Y b Q o b o ù ò w Q U ǔ b x g	à b b z T Y b Q o b b o ù ò w Q U ǔ b x g
é ǒ b Z b M O x U L U b b s Q ǔ t D b t	é ǒ b Z b M O x U L U b b s Q b ǔ t D b t
è a D T t a a V a ò u ǒ a á N é K u Y W	è a D T t a a V a ò u ǒ a a á N é K u Y W
ó ú a F a u N s Z a ú a s n á ò N a ě é	ó ú a F a u N s Z a ú a a n á ò N a ě é
ò m E M b s b W t b S x p R ǎ b F b è à	ò m E M b s b W t b S x p R ǎ b b F b è à
ú R b ě D Q z G ú o Y b b b b K F ǔ g á	b R b ě D Q z G ú o Y b b b b K F ǔ g á
A q a F ú a s v x Q a z w ù H a U á P a	A q a F ú a s v x Q a z a ù H a U á P a
C M b l ǒ b ě G p ò p v b b n ó S b m v	C M b l ǒ b b G p ò p v b b n ó S b m v
D b z ǎ U b q D b U n b u M n b l x C S	D b z ǎ U b q D b U n b u b n b l x C S
F a é Y a a ě E A O a I a O O v U R b N	F a é Y a a ě E A O a I a O a O v U R b N
H A a u b b b b F K x è F n à H L u I b	H A a u b b b b b F K x è F n à H L u I b
I b o ù b R n E T b Z b F è ó ò b ǔ E u	I b b o ù b R n E T b Z b F è ó ò b ǔ E u
K ò t G e T N I Y é b b b Y à b b X ǔ e	K ò t G e T N I Y é b b b Y à b b X ǔ b
L t X è b b b I P b ǎ P m b m h B F t b	L t X è b b b I P b ǎ P m b m u B F t b
N K a x v F l a ǔ Q ù ó ǔ a a G U a é T	N K a x v F l a ǔ Q ù ó a a a G U a é T
O j g b T n P w v ě b é b b b G H é I U	O j g b T n P w v ě b é b b b G H é b U
Q V p E h b q b b H ò n b b V ǒ ó r I g	Q V p E h b b q b b H ò n b b V ǒ ó r I g
R f è Y k è b R b R b p à Q Q L b m b I	R f è Y k è b R b R b p à Q Q b b m b I
T H ǔ k a z Y a l ò p ó a M ù a á é a P	T H ǔ k a z Y a l ò p a a M ù a á é a P
U f m b x H b á ú M b K U ò b u b P H d	U f m b x H b á ú M b K b ò b u b P H d
W ǔ l ǒ A B J b b b Y I E b ò L y G b Z	W ǔ l ǒ A B J b b b Y I E b b ò L y G b Z
X W a b b a N l b b m b ě ǔ l b g ǎ F q	X W a b b á N l b b m b ě ǔ l b g ǎ F q
Z F é ǔ a y a a a a M j M T o A N A d o	a Z F é ǔ a y a a a a M j M T o A N A d o
a è a a Z a a X Y Y L c X x l n k á X ò	a è a a Z a a X a Y L c X x l n k á X ò
a H ǔ a a è u a L é è ǒ a L è è M T z à	a H ǔ a a è a u a L é è ǒ a L è è M T z à
a U N E ò o b é b b p P á m ù b b U m ú	a U N b ò o b é b b p P á m ù b b U m ú
a a V ǔ a a H ǎ à a y t Z ě F n à á ù M	a a V ǔ a a H ǎ à a y t Z a ě F n à á ù M
a n ǎ p a v r H a ě A p s a W a ó à R Q	a n ǎ p a v r H a ě A p s a W a a ó à R Q
b ǔ a I a é a Q é i a w n ú a z a K U ǎ	b ǔ a I a é a Q é á a w n ú a z a K U ǎ
b E Z b z á b b ǎ p ú E b é T i d O s A	b E Z b z á b b b ǎ p ú E b é T i d O s A
b S v b N ú K M b R L b b é z G D d ě W	b S v b N ú K M b R L b b b z G D d ě W
b b S W b R p o r E Y V b O r n X x b à	b b S W b R b p o r E Y V b O r n X x b à
b n è W u b b N U b ǎ u H r Q z L b n W	b n è W b u b b N U b ǎ u H r Q z L b n W
b y O O C D l é G P b A ò ú b b S Y b U	b y O O C D l b G P b A ò ú b b S Y b U
d a a r U a a ǒ ò S a c F R j n n D P H	d a a r U a a ǒ ò a a c F R j n n D P H
f è o v q C b ó á ó b ó à b S b é ǔ ú b	f è o v q C b ó á ó b ó à b b S b é ǔ ú b
g b ó G X b è V W T P b r ù b ù S r é b	g b ó G X b è V W T b P b r ù b ù S r é b
i H i L b b v C H b L W y ǎ b p b P m g	i H i L b b v C H b b L W y ǎ b p b P m g
j r z V G K i b b A j ǎ b b b z b ǎ B ù	j r z V G K i b b A R ǎ b b b z b ǎ B ù
l T Y M à b W Y b J H z O t q b v b V b	l T Y M à b b W Y b J H z O t q b v b V b
n a ó ǒ a é L a Z a P K a W J V ě B z L	n a ó ǒ a é L a Z a P K a W J V ě B a z L
p ó ò B D F ù à E a a a Q a W t a I D b	p ó ò B D F ù à E a a a Q a W a a I D b
q n è F ǔ e à b b v O n G b b b Z A o F	q n è F ǔ e à b b v O n G b b b b A o F
s D a a i U F ú D a Q T K a a p K C a T	s D a a ě U F ú D a Q T K a a p K C a T
t b b b A t I ú D w U b b i ě K f E m l	t b b b b A t I ú D w U b b i ě K f E m l
v W L ǔ I F a q ǔ B A b a a q a R F a t	v W L ǔ I F a q ǔ B A a a a q a R F a t
w t b I à s u Q b O b s L b b p e p c X	w t b I à s u Q b O b s L b b b p e p c X
y a a a O V a n t ú w a s o F r x d F e	y a a a O V a n t ú w a a s o F r x d F e
ù ǎ x a v t R a T K y a x M x a Q K w a à	ù a x a v t R a T K y a x M x a Q K w a à
ǔ i f a h ǎ a D a z à a ǎ a W a ǒ é T ú o	ǔ i f a h ǎ a a D a z à a ǎ a W a ǒ é T ú o
à a K X F è ǒ a I a a ù à A a ú j z T R ú	à a K X F è ǒ a I a a ù à A a a ú j z T R ú
é ǒ g e b p k è H b b b b B E X ù u J P b	é ǒ g e b p k è H b b b b b B E X ù u J P b
è a ú a M é a L y W E a t á E a D g z K M	è a ú a M é a a L y W E a t á E a D g z K M
ě z X d T b G S W x b b b ó N n y V b e b	ě z X d T b G S W x b b b ó N n y V b Q b
ò a a R é H Y a Z ò ó a y V q Y a C u r N	ò a a a R é H Y a Z ò ó a y V q Y a C u r N
ú N Z Q ě l á q D Z ě b K b b b p z W Y b	b ú N Z Q ě l á q D Z ě b K b b b p z W Y b
B D Q c c Z ǒ ú H T a a H ǔ é a z ù a V a	B D Q c c Z ǒ ú H a T a a H ǔ é a z ù a V a
C b b b b é N z v b ě B t e V P G ě w Q i	C b b b b é N z v b ě B b e V P G ě w Q i
E B b ú A K ǒ b ǒ C ě à ò u u b E R b b h	E B b ú A K ǒ b ǒ C ě à ò u u b E b R b b h
F a a a a á H y a ě ù W x i ǎ G M x I a k	F a a a a á H y a ě ù W x Z ǎ G M x I a k
H G Q O Y b m ǔ A s B b ù b y b S t ǎ O b	H G Q O b Y b m ǔ A s B b ù b y b S t ǎ O b
I v ǔ C n L K ú b H G b S U b H ǎ b P O b	I v ǔ C n L K b b H G b S U b H ǎ b P O b
K a ù a ú ǎ J X U a a o s G ò a X o b x z	K a ù a ú ǎ J a X U a a o s G ò a X o b x z
L s B q d T a ǎ a ú U a a ǒ a g b D e ò J	L s B q d T a ǎ a ú U a a a ǒ a g b D e ò J
N H H p E ǔ a a r E P V a Z W z R x D a a	N a H H p E ǔ a a r E P V a Z W z R x D a a
O b b C R Z G b ó V b C N ǒ b B v v ù f I	O b b C R Z G b ó V b b C N ǒ b B v v ù f I
Q ó G b b z b J b U a V E T z Q H b x U b	Q ó G b b z b J b U V E T z Q H b x U b
R i o A M e e O ó á V X b b b b e E b X U	R i o A M e e O ó á V X b b b b b E b X U
T E á l o r ù D b b ó q Y b n b b K X r l	T E á l o r ù D b b ó q Y b n b b K X r l b
U j Q ò a G r b a S a r a A W a L H H l ě	U j Q ò a G r a a S a r a A W a L H H l ě
W Z á m C G ò a a y s a y n H a l a n D D	W Z á m C G ò a a y s a y n H a a a n D D
X s n Y e C a F a Q E a ò a X y a X t i U	X s n Y e C a F a Q E a ò a X a y a X t i U
Z S a p a a a u p à a N B ù ú ò r ù o h B	Z S a p a a a a u p à a N B ù ú ò r ù o h B
a ò D I x O a I I D ò a a L á v a A Z M ǔ	a a D I x O a I I D ò a a L á v a A Z M ǔ
a M ǔ r V m A a l a U V a T y s ǔ V Z ó a	a a ǔ r V m A a l a U V a T y s ǔ V Z ó a
a Z è I a T T v a T a I J L W a X c r ǒ Z	a Z è I a T a v a T a I J L W a X c r ǒ Z
a a q W E a z Y K è a p ù B H D V V a d N	a a q W E a z Y K è a p ù B H a D V V a d N
a s a z a V a G Y q ò m ò O a R O i G A L	a s a z a V a G Y q ò m ò a a R O i G A L
b ó z s b y à ǎ V I è F b b P T z N ù b f	b ó z s b y à ǎ V I è b b b P T z N ù b f
b M U M O U B p E b b ù M y Y q n n b b ù	b M U M O U B p E b b ù M y Y q n b b b ù
b b é b b ǔ l b D U ǔ ǒ ǔ g S K f a s ó E	b b b b b ǔ l b D U ǔ ǒ ǔ g S K f a s ó E
b b w n J b m ǔ T b I Y F b o A x ě K à R	b b b w n J b m ǔ T b I Y F b o A x ě K à R
b y t h z M b Y b v u b y b b v A P ǒ O w	b y t y z M b Y b v u b y b b v A P ǒ O w
d Q c Q b ě v b B m y l p S q n D S b b b	d Q c Q b ě v b B m y b l p S q n D S b b b
e j b m P D ǎ K b H M b w r Z M u b O H b	e j b m P D ǎ K b H M b w b r Z M u b O H b
g I á b b l y J b b X P ě l t Z D V W D b	g b á b b l y J b b X P ě l t Z D V W D b
h t r a a á G ù v a o a t X V ǒ D P S a c	h t r a a á G ù v a a o a t X V ǒ D P S a c
j O b y A K b b U K R b G Z m m b n n B V	j O b y A K b b U K b R b G Z m m b n n B V
k w b l W b ǎ O Z Z W E n b b á Y b v O k	k w b l W b ǎ b Z Z W E n b b á Y b v O k
m D m Y m b K Q z v K b x X b b U b X l K	m D m Y m b K Q z v K b x X b b b b X l K
o ù K L t a p S o Y m s w a a F a z a S C	o ù K L t a p S o a m s w a a F a z a S C
p V N a y q o X é a ò x a H a y a h a ó k	p V N a y q o a é a ò x a H a y a h a ó k
q l a K a z è o a á a P è a X ó u N n T O	a q l a K a z è o a á a P è a X ó u N n T O
s Z T ǎ T y i W b ó Z v J b b t t b p b ǒ	s Z T ǎ T y i W b b ó Z v J b b t t b p b ǒ
u ò m A I W a P ù C R y a F s v a m C a a	u ò m a A I W a P ù C R y a F s v a m C a a
v a w ò c w a a O a n S ǒ t ǎ a S f a z z	v a w ò c w a a O a n S ǒ t ǎ a S a a z z
w z I a ó a e M V U u Z a a a z Y a ó è q	w z I a ó a p M V U u Z a a a z Y a ó è q
y k j à H W B l à d U a a a I a y a é ú ǎ	y k j à H W B l à d U a a a I a a a é ú ǎ
ù ù a K a l é è n é a r M a a X ǒ ǎ t á ù V	ù ù a K a l é è n é a r M a a a X ǒ ǎ t á ù V
ǔ K H à e a ò a F a M n a q a ǔ H t X X Z w	ǔ K H à e a a a F a M n a q a ǔ H t X X Z w
á e ǔ O m w R j S d a ǔ J a D a a a N X d á	á e ǔ O m w R j S d a ǔ J a D a a a a N X d á
ǎ W m f E a a ǒ N ù Q Y Q a l C V a a u I E	ǎ W m f E a a ǒ N ù Q Y Q a l C V a a a u I E
è ù b ó ǔ b O S è y M b R è V K b O R ǎ è b	è ù b b ó ǔ b O S è y M b R è V K b O R ǎ è b
ě a è c r q a ò T a x q ǔ a a q a t U N O á	ě a è u r q a ò T a x q ǔ a a q a t U N O á
ò à ǎ d o ò I a ú w ú ě a p à F a è J a a n	ò à ǎ d o a I a ú w ú ě a p à F a è J a a n
ǒ o g é w b ù v t q ǒ t é b C y b C U M b b	ǒ o g é w b ù b v t q ǒ t é b C y b C U M b b
A Q W w d y x ú b a g K a a R P a x a k N ǎ	A Q W w d y x ú b a a K a a R P a x a k N ǎ
C ù D a a a n Z w H á o C L l Y M E a a z k	C ù D a a a n Z w H á o C L l Y M E a a a z k
D F a ǎ v N E a o ǒ a u a L ǔ X U a G ǒ F M	D F a ǎ v N E a o ǒ a u a L ǔ a U a G ǒ F M
E h ǔ ě D b U r a l U a O a ú ù a L a t à d	E h ǔ ě D b U r a l U a O a ú ù a L a a t à d
G K H w G ú C ǎ i t R b b W u G b b b w T e	G K H w G ú C ǎ i t R b b W u G b b b w T b e
H f P y V a X a C ǎ a T M s A C ǔ a p Z a ò	H f P y V a X a C ǎ a a T M s A C ǔ a p Z a ò
J F p a a n M H a r a á u T y R V U Z s a x	J F p a a n M H a r a á u T y R V U a Z s a x
K b ě T R ú á ǒ F S G b b ò b I b G W v e S	K b ě T R b á ǒ F S G b b ò b I b G W v e S
L x X Y b G l b b z b P m ǒ ò b m X G l ǒ w	L x X Y b G l b b z b P m ǒ ò b b m X G l ǒ w
N N b y ù b n m I b á b b ò w g L D V K ě e	N N b y ù b n b m I b á b b ò w g L D V K ě e
O b á b J T N r b E b E à é b Q é s u m K q	O b á b b J T N r b E b E à é b Q é s u m K q
Q F a ǎ B a C ú F H W a ǔ N S Q B G a R D a	Q F a ǎ B a C ú F a H W a ǔ N S Q B G a R D a
R y a a B a q D x X p w T D a a x V j s Q S	a y a a B a q D x X p w T D a a x V j s Q S
T b b b b u Y H ǎ ù T G V b l ǔ y q p à D ǎ	b b b b b u Y H ǎ ù T G V b l ǔ y q p à D ǎ
V E q X b W b s b q b Q ǔ r x T r Q n n b E	V E q X b W b s b q b b Q ǔ r x T r Q n n b E
W a P i s w v b r F b á ě E l b ě J I b b ě	W a P i s w v b r F b á b ě E l b ě J I b b ě
Y á B f a a á W K è F V é a a a x O V o d a	Y á B f a a á W K è F V é a a a x O V o ó a
Z S e f r x k a W a o a é z T a F t W m a x	Z S e f r x k a W a o a é z T a a F t W m a x
a ó ǎ q H a ǔ g v á y ù u a L a n p o a K a	a ó ǎ q H a ǔ ù v á y ù u a L a n p o a K a
a O Z a u J n a a Z x C R A a j e n K ǔ ó K	a O Z a u J n a a Z a C R A a j e n K ǔ ó K
a a I a Q ò U S a L z ù a V r t R ǔ L k b d	a a I a Q ò U S a L z ù a V r t R ǔ a k b d
a p A V M y R é X ú P a g a I a é ó t T n a	a p A V M y R é X ú P a a a I a é ó t T n a
b à b j N D G b z J b r l ò V ó K b W b a è	b à b W N D G b z J b r l ò V ó K b W b a è
b G k b b w b X b s L N R r ě M q b ǎ g t d	b G q b b w b X b s L N R r ě M q b ǎ g t d
b W b z p ǒ J F F u r L b J b N ú b z q t N	b W b z p ǒ J F F u r L b J b N ú b z b q t N
b b q b q y L b W ú ǒ ǎ ù b T ě ó D m ě I f	b b q b q y L b W ú ǒ b ǎ ù b T ě ó D m ě I f
b v Q U B D b b w s z X b u m P ù n ǎ B b J	b v Q U B D b b w s b z X b u m P ù n ǎ B b J
d á A B R b T H Q b u b ò è ǒ R W V W b Q b	d á A B R b T H Q b b b ò è ǒ R W V W b Q b
e d q ǔ R G à ě a q a w a s J ó à s ú a v a	e d a q ǔ R G à ě a q a w a s J ó à s ú a v a
g B a ǒ a a Q J é T a a w J L V v r ú e F ú	g B a ǒ a a a Q J é T a a w J L V v r ú e F ú
h a I e t a Z R a P S ò M l a s L u a s a D	h a I W t a Z R a P S ò M l a s L u a s a D
j ǎ a M I w a ù a F ǎ a M H y y a e S g R C	j ǎ a M I w a ù a F ǎ a M H y a y a e S g R C
k O z Y Y a v a a a ú l K m è m X G y a g z	k O z a Y a v a a a ú l K m è m X G y a g z
m é s b l b G G O b A S o w b X ě W b Z ě A	m é s b l b G G O b A S o w b X ě W b Z b ě A
n e a Q Q m o X t s a M m O a a a à G B á y	n e a Q Q m o a X t s a M m O a a a à G B á y
p ě k g u é v t W a J l ǒ A O a T a E a a á	p ě k g u é v t W a J a ǒ A O a T a E a a á
q i b b è b l b V Q E O x b a á e ò D l E q	q i b b è b b l b V Q E O x b a á e ò D l E q
s V Y G ú A x H O a l a t a F è a K a e V é	s V Y G ú A x H O a l a t a F a è a K a e V é
t t b r b E x o m X r p b b b K L ú ě à K c	t t b r b E x o m X r p b b b K L ú b ě à K c
v a Y l W M Z a n é X W a F o D U ě a à a K	v a Y l W M Z a n é X W a F o D U ě a à a a K
x ě a a p ě n a G X L o N p è M P a Z m a c	x a a a p ě n a G X L o N p è M P a Z m a c
y U I j h t é ǔ b ó b W M o r t p N b b J b	y U I j h t é ǔ b ó b W M o r t p b b b J b
