grammatical	ungrammatical
ù ù ǔ M X L e f C X O Z o F T á d X d x J	ù ù ǔ M X L e f C X O Z o F T á d X x J
ǔ G é a q x f U k Z N ó ò ú a M L b Q q U	ǔ G é a q x f U k Z N ó ò ú a M L Q q U
á d N Y é q V u A M V y t d z è ò Z X b L	á d N Y é q V u A M V y t z è ò Z X b L
à q x J e P p m V l R c a n Z p K G b D p	à q x J e P p m V l R c n Z p K G b D p
é B P V è M k ó L w ó z H a c à d E q q ó	é B P V è M k ó L w ó z H a à d E q q ó
è R W D s C ò I K d N a X R S y d i à Q	è R W D s C ò I K d N a X R S y U i à Q
a ě l h b f b h V l à Q b w h s I b j I m	ě l h b f b h V l à Q b w h s I b j I m
ò ú s J F g b f p Z u I d r K Q d G r M V	ò ú s J F g b f p Z u I d r K Q G r M V
ǒ W R j k b k ǔ V Y x H y v o h D r a N t	ǒ W R j k k ǔ V Y x H y v o h D r a N t
ú q i ú ó e j ó M a S ò T a b U v P t Z I	ú q i ú ó e j ó M a S ò T a U v P t Z I
B ǒ s b K v C v V r I u L T a r Z S M c	B ǒ s Q K v C v V r I u L T a r Z S M c
C F h n ó o b è Z s J p j a ò W Z G C Y T	C F h n ó o b è Z s J p j ò W Z G C Y T
D M b C P ǔ i r a ǎ r p x é l D à K D M ǒ	D M b C P ǔ i r ǎ r p x é l D à K D M ǒ
E p a s ù c i b i B ǒ ǒ C N x è i ǎ l S	E p a s ù c i m i B ǒ ǒ C N x è i ǎ l S
G U c b Z s à c á u G ó G n ó o w Y M ǔ ǔ	G U c b Z s à á u G ó G n ó o w Y M ǔ ǔ
H m N M ù ó o ǔ k m a à Z U c K d w E f	H m N M ù ó o ǔ k m a à Z U c K n w E f
J c F X d f k Q S h Z T G x O p C c W ò X	J F X d f k Q S h Z T G x O p C c W ò X
K b d U I k q l d é u p R é K I b á à m o	K b U I k q l d é u p R é K I b á à m o
L m ú a ù A S i I q Q K W r b è à u v ě	L m ú n ù A S i I q Q K W r b è à u v ě
N ú F h è N f y d ě J ò K I à m H p ò d	N ú F h è N f y d ě J ò K I à m H p ò V
O Q j ú F w F ǒ g e m à t ú b T H c Z r I	O Q j ú F w F ǒ g e m à t ú b T H Z r I
P j d M D A I d I Q w M ù f o e V ó C o	P j C M D A I d I Q w M ù f o e V ó C o
R ě B é á V n X b s q L r F f K E c H Z h	R ě B é á V n X s q L r F f K E c H Z h
S T d ě h R c D è h a e Y b é y l T ě p l	S T d ě h R c D è h e Y b é y l T ě p l
T a z l d i ě m Q x d e X Z W à ǒ é U i	T a z l x i ě m Q x d e X Z W à ǒ é U i
V è W j à b W s t N è è ǔ A W c p é B á L	V è W j à b W s t N è è ǔ A W p é B á L
W I r ǔ M a Z S r b e ò g ú h s P ě n n i	W I r ǔ M Z S r b e ò g ú h s P ě n n i
X g P è g ó c ǒ y ó z q H b n Q i C U c	X g P è g ó c ǒ y ó z q H b n Q i C U J
