grammatical	ungrammatical
ù ù ǔ b è p o M X O ǎ x b t c G v a o B	ù ù ǔ b è p o M X O ǎ x F t c G v a o B
ǔ b R r Y b I y y S z s F t ǒ M R e N e	ǔ b R r Y ó I y y S z s F t ǒ M R e N e
à è b x t b U o x k ù H r k W r Q y f r	à è Z x t b U o x k ù H r k W r Q y f r
ǎ Z z j o u L é Y R ù S X S D i w b ó b	ǎ Z z j o u L é Y R ù S X S D i w b ó g
é p F x á J e P b x d h k b w ě b K ù I	é p F x á J e P b x d h k b e ě b K ù I
ě ǎ I S E b ó x ǎ é ú V é Q l s C b d ù	ě ǎ I S E z ó x ǎ é ú V é Q l s C b d ù
ó I f w v b Z F B ǒ b n I h V J N M D I	ó I f w v b Z F B ǒ P n I h V J N M D I
ò a g x D b X K z m b G Q à N i C W I R	ò a g x D b X K z m u G Q à N i C W I R
ǒ u h w u F à t c b ǎ t O X s á A b ě z	ǒ u h w u F à t c b ǎ t O X c s á A b ě z
A I M à r v e A p z f U t b y q ò F t b	A I M à r v e A p z f U t b y q ò F t S
B V V a è à i B M Y f J c G t A b b F p	B V V a è à i B M Y f J c G t A b I F p
C g T j N C F M t R b é R o ǒ m v ò b C	C g T j N C F M t R b é R o ǒ m v f b C
E ǔ P L p b S v à I ǒ D I b s M k ù N ò	E ǔ P L p p S v à I ǒ D I b s M k ù N ò
F R ù y m g c R q G a X K o K m a é e ú	F R ù y m g T R q G a X K o K m a é e ú
H á v J F b P m H I M b v ù I X ú G r K	H á v J F b P m H I M Q v ù I X ú G r K
I J w D j á K b J á Z p S ǎ w à m L b T	I J w D j á K b J á Z p S ǎ w i à m L b T
J b Z K X l s N L b á F M W I x ǔ P ǔ ǔ	J T Z K X l s N L b á F M W I x ǔ P ǔ ǔ
L è M Z s G m K E K ě S b D l à S Q b ò	L è M Z s G m K E K ě S l D l à S Q b ò
M b s z o D t m b x m f A K d R ù S ǎ h	M b s z d o D t m b x m f A K d R ù S ǎ h
O á b T F p l ǔ q b s V C q y I d k é ě	O á b T F p j l ǔ q b s V C q y I d k é ě
P c p Z m á a E a t k f ò L I ǔ h ǒ z o	P c p Z m á O E a t k f ò L I ǔ h ǒ z o
R C O C l P t ó u X R m b é y b Z q E y	R C O C l P t ó u X R m Q é y b Z q E y
S b b L à à s V I r L I c Z p E u e a Y	S ù b L à à s V I r L I c Z p E u e a Y
T q A è c R ó u n F à w b b H x l U s n	T q A è c R ó u n F à w b H x l U s n
V R U B X é b á b W ě G n x é M Z D ǔ C	V R U B X é b á g W ě G n x é M Z D ǔ C
W Y G ó P A ǔ F Z b v T b z e W ú K q K	W Y G ó P A ǔ F Z f v T b z e W ú K q K
