step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04706,-53.9173469543457,-54.351905822753906,ptsl2,32,0.001,41.641178131103516
10,0,41.003593,-53.84880828857422,-54.289913177490234,ptsl2,32,0.001,40.62736129760742
20,1,40.960148,-53.78049087524414,-54.227909088134766,ptsl2,32,0.001,40.372764587402344
30,1,40.91674,-53.712135314941406,-54.16592788696289,ptsl2,32,0.001,41.7257080078125
40,2,40.873478,-53.64396286010742,-54.10418701171875,ptsl2,32,0.001,39.808189392089844
50,3,40.830162,-53.57552719116211,-54.04230880737305,ptsl2,32,0.001,39.604915618896484
60,3,40.786625,-53.506690979003906,-53.980045318603516,ptsl2,32,0.001,40.737335205078125
70,4,40.743393,-53.438106536865234,-53.91814422607422,ptsl2,32,0.001,40.130977630615234
80,5,40.6997,-53.3687744140625,-53.855621337890625,ptsl2,32,0.001,39.95445251464844
90,5,40.65633,-53.29977798461914,-53.79347229003906,ptsl2,32,0.001,40.14733123779297
100,6,40.612785,-53.23037338256836,-53.73107147216797,ptsl2,32,0.001,40.30587387084961
110,6,40.569374,-53.161075592041016,-53.668827056884766,ptsl2,32,0.001,39.317657470703125
120,7,40.525833,-53.09142303466797,-53.60643768310547,ptsl2,32,0.001,40.69396209716797
130,8,40.48248,-53.0219612121582,-53.544185638427734,ptsl2,32,0.001,41.285308837890625
140,8,40.439095,-52.95221710205078,-53.481876373291016,ptsl2,32,0.001,40.47071075439453
150,9,40.39606,-52.882965087890625,-53.42006301879883,ptsl2,32,0.001,39.11271667480469
160,10,40.353085,-52.81379699707031,-53.35837936401367,ptsl2,32,0.001,39.80321502685547
170,10,40.310368,-52.74477767944336,-53.29682922363281,ptsl2,32,0.001,39.70732116699219
175,10,40.288998,-52.710140228271484,-53.26604080200195,ptsl2,32,0.001,41.197174072265625
