grammatical	ungrammatical
ù á ǒ ǔ o W J v Y P ó p x J a I a I i W	ù á ǒ ǔ o W J v Y a ó p x J a I a I i W
ǔ S E ó Q I a a o è z ǒ h D d h T L N ǒ	ǔ S E ó Q I a a o a z ǒ h D d h T L N ǒ
á a v k C E ǎ a l a c D D r w l w q G r	á a v D C E ǎ a l a c D D r w l w q G r
ǎ è l X n I o x s a n ě a W ǒ p e g p Y	ǎ è l X n I o x s a n ě a W ǒ a e g p Y
é a ě á a z s F à r x ǔ b L R p v j Z F	é a ě á a a s F à r x ǔ b L R p v j Z F
è l u R a M h M q ě a D ù O ú Q B a x h	è l u R a M ú M q ě a D ù O ú Q B a x h
ó D n p S v W p z é U a s N t a l ù r k	ó D n p S v W p z é U a s N a a l ù r k
ò ú á è a l ě a ò I N ǒ X t Y Z F X e s	ò a á è a l ě a ò I N ǒ X t Y Z F X e s
ǒ z V s a J a v R v f V a ù j ó ě K á o	ǒ z V s a J a v R v s V a ù j ó ě K á o
A I H a K Q Z f ó a a I z X D ú k D B ě ǎ	A I H a K Q Z ó a a I z X D ú k D B ě ǎ
B b l ù W v x Y a w v V a E a v ú j H à i	B l ù W v x Y a w v V a E a v ú j H à i
D ǎ F I E z a A Z P ǒ G a N ǒ ò C F á d	D ǎ a I E z a A Z P ǒ G a N ǒ ò C F á d
E T ó à a Z n m m N a i z C ù à Q é h b	E T ó à a Z n a m N a i z C ù à Q é h b
F p a N i ò n a n a G p w Y ě i W á v d	F p a N F ò n a n a G p w Y ě i W á v d
H F L U a ǒ ǎ é l ǎ C ó H a U C a ǒ T	H F L U a ǒ ǎ é l ǎ C ó H a U C a ǒ T d
I a ǔ q q M Z a Z v t C y f p d o j d W	I a ǔ q q M a a Z v t C y f p d o j d W
J x h F a F r a Y m x è x a a P b k l m n	J x F a F r a Y m x è x a a P b k l m n
L D a L a N a ě D t p K D V B ú ǎ ǎ ù é	L D a L a N a ě D t p K D d B ú ǎ ǎ ù é
M a R B m Q O y L O s C y a o W V w R k	M a R B m Q O y L O s C y a o W V a R k
N w a g U I T ó Z a a ó U k á C ǔ ù X e	N w a n U I T ó Z a a ó U k á C ǔ ù X e
P é à s a ó a è ó B x á ó Y à u h L O q	P é à s a a a è ó B x á ó Y à u h L O q
Q a X a N Z ě ù á o D c ù p v j T O s T	Q a X a N a ě ù á o D c ù p v j T O s T
R q d N l á a q à a ǎ a ò J j s ǒ Z C W Z	R q N l á a q à a ǎ a ò J j s ǒ Z C W Z
T ǎ O y a b a X ǎ m Q a p o e u A n i ǎ	T ǎ O y a L a X ǎ m Q a p o e u A n i ǎ
