grammatical	ungrammatical
ù ù à n à Q b K a j b a á b q a à B V I	ù ù à n à Q b K a j b a á E q a à B V I
ǔ d d d ú B e U d k E B C E d d r e X h	ǔ d d d ú B e U d k E B C E d B r e X h
à Z a p b v J b B R p n o c á p a b a b	à Z a p b v J b B R p n o c á p a b k b
é B c q v d é c A C u c k d p é c d D b p	é B c q v é c A C u c k d p é c d D b p
è d Y D P y d O J c d ù è x R á d d w m d	è d Y D P y O J c d ù è x R á d d w m d
ó S N o A V I c d c ǔ Z d V V r c T t d ǒ	ó S N o A V I c c ǔ Z d V V r c T t d ǒ
ò h A V b l a b d ǒ W a L D T O b s a ó	ò h A V V l a b d ǒ W a L D T O b s a ó
ú I s ě J I ǎ a i Y f b n a e a b c è a b	ú I s ě J I ǎ i Y f b n a e a b c è a b
B ǔ M T m R o g ǔ a b U V a y b a á L b M	B ǔ M T m R o g ǔ a b U V a y b a á L M
C d i d f b S M d d K P u r d è o f q ú d	C d i d f b S M d K P u r d è o f q ú d
E V n d d E P u ǎ d z B d d y U T P J d ù	E V n d d E P u ǎ d z B d d y U T P J ù
G R g P d d d d x i á Q h X E d l ù d w ǎ	G R g P d d d d x i á Q h X E l ù d w ǎ
H c l d g ò f c d y c ó r m ú N d ò H é	H c l d g ò f Z d y c ó r m ú N d ò H é
J T c K z d s c J I X d Y s c I d e ě O à	J T c K z s c J I X d Y s c I d e ě O à
K l S d d X x i I z Q d L R i d è d d r h	K l S d d X x i I z Q d L R i è d d r h
M d d d d l d R O v a d S H ǒ e b C A ě	M T d d d l d R O v a d S H ǒ e b C A ě
O ě c á t u Q á d o i c d ù á q t c d M	O ě c á t u Q á X o i c d ù á q t c d M
P j o W a q O è d d d d E d S n s H ù R d	P j o W a q O è d d d d E S n s H ù R d
R c F G q I N M ó P d c d U c S d j L w E	R c F G q I N M ó P d c d U S d j L w E
T b O M R q a é l s b ù l a ǔ h b é I a ě	T b O M R q é l s b ù l a ǔ h b é I a ě
V á X d i u F d c d z d d o b r n d p h	V á X d i u F d c d z d d o b r n á p h
X d ù U t c ǎ d d ǒ d I d A Z i ǔ á j d w	X ù U t c ǎ d d ǒ d I d A Z i ǔ á j d w
Y d O ù d d k A h m d d ě L L k N i N d G	Y d O ù d k A h m d d ě L L k N i N d G
a ǎ b a w G f Q t U b i D A D k a A b è	a ǎ b a w G f Q t U b i D A D k E A b è
a Q c b E á d E y c p Z j d Z c d h á D	a Q c b E á d E y c p Z j f Z c d h á D
a c T d c c C I e j j d M é M ǎ é c T f d	a c T d c c C I e j j d M é M ǎ é T f d
a z p b G N u u a u W b D a b d F t c a T	a z p b G N u u u W b D a b d F t c a T
a b N ě o i q a w t a b e C a n ò C ù b E	b N ě o i q a w t a b e C a n ò C ù b E
b a b N a O L I z ǔ b a Y Q é w s C ó A è	b a b N a O L I z ǔ b Y Q é w s C ó A è
b u a D Y l ó b a b S ǒ d z ǔ a à c ǎ d	b u a D Y l ó b a b S ǒ d z ǔ ǔ à c ǎ d
c C è P p d ǔ c d F c R C t J Z ǒ W W d	c C è P p d ǔ N d F c R C t J Z ǒ W W d
c W d J w ù ó d á l a r T c k ě d e c ó d	c W d J w ù ó d á l a r T c k ě d e ó d
c d y ó ǒ ú S s K ě G N c d d s c d U ǔ	c d y ó ǒ ú S s K ě G N c d d s c ú U ǔ
c w R B i p W d I s c R d c d t E e w K	c w R B i p W y I s c R d c d t E e w K
d F ó U n p d s n t i d d M m m à d A e d	d F ó U n p d s n t i d M m m à d A e d
b d a ù M b é p Y f A Q a b ù n I p a x ó	d a ù M b é p Y f A Q a b ù n I p a x ó
d f O U G q d c ǒ d d á d d K h ó P K H à	d f O U G q d c ǒ d d á d K h ó P K H à
e H d Q d d K U K E j e d O H M d è Y d i	e H d Q d d K U K E j e O H M d è Y d i
f y O a X b K a ù b ò a q ě E n b B q T	f y O a X b K a ù b ò a q ě E n L B q T
h f a Z Q r p b a l p l b a b g k ǎ W u h	h f a Z Q r p b l p l b a b g k ǎ W u h
j d à O j v d m S n z p d d d i r S è F d	j d à O j v d m S n z p d d i r S è F d
l a v d I Q d s T Z d ě è N U ó d ǔ d d j	l a v d I Q d s T Z d ě è N U ó ǔ d d j
n è l R F x t v d c n ù U d c d è c D d	n è l R F x t v d c n ù U N c d è c D d
o e d ǎ L m W Z U f x d d z p d d T d C	o e d ǎ L m W Z U f x m d z p d d T d C
q Y t c p Y U d U c d H W N à e c à d t i	q Y t c p Y U d U c d H W N à e à d t i
s á z d s h W d ó f r á u d Q ǔ d I ǔ d d	s á z d s h W d ó f r á u Q ǔ d I ǔ d d
t Z b a b i S T c a b T i a i E I E ǔ R	t Z b a b i S T c a b T i p i E I E ǔ R
u p ó F N d N s o c d c p d C c d é J A	u p ó F N d N s o c d e p d C c d é J A
w c d f l c i d ǒ t c ǔ ù e ú d ǎ K g ǒ B	w c d f l i d ǒ t c ǔ ù e ú d ǎ K g ǒ B
y I F b L i M è ǔ f a Y ǎ é b a e b a B	y I F b L i M è ǔ f a Y ǎ é I a e b a B
ù ǔ b n a b y a m H J p z b Y V r ú q A a x	ù ǔ b n a y a m H J p z b Y V r ú q A a x
ǔ c ù ù d á c d O c T p T g h d ě H Q a ǔ	ǔ c ù ù d á W d O c T p T g h d ě H Q a ǔ
à P O d d L c à d M d n H n a q i t f p d d	à P O d d L c à M d n H n a q i t f p d d
ǎ u h w b F ě a u b a o A n z b i r T a t k	ǎ u h w b F ě u b a o A n z b i r T a t k
è d é n Z f t Y ó f F x d A D d l d d d r	è d é n Z f t Y ó f F x d A D d l ù d d r
ó W a e b i a b B C L g ù O m O M a z b p w	ó W a e b i a b B C L g ù O m O M z b p w
ò p P U w e U à H E ǒ a b a b F p a e b é M	ò p P U w e U à H E ǒ a b a F p a e b é M
ú V ǒ V ù L T f c g K d N m A t c d W c p d	ú V ǒ V ù L T f c g K d N m A t c W c p d
d B N d Z f n d u ǒ n ě n P d d p d N x T I	B N d Z f n d u ǒ n ě n P d d p d N x T I
D ú b U A v K a b s a M ǒ R Z b L Y X i a W	D ú b U A v K a s a M ǒ R Z b L Y X i a W
E p Q ò Q b a M H y K b a C s M b a F ò N	E p Q ò Q b J M H y K b a C s M b a F ò N
G d g Y j V z ú d d i E V d d d F X z c O A	G d g Y j V z ú d d i E V d d F X z c O A
I S é à e R F c R y S á d c d d S D c c m d	I S é à e R F R y S á d c d d S D c c m d
J o b à J b Q k m a è b ǒ E a h k T Q b a b	J o b à J b Q k m a è b ǒ E h k T Q b a b
L a b Q a ú M P è d P E ǒ b m O d n a b p	L a b Q a ú M P è d P E ǒ b m O d n ǔ b p
M z a b l F a A b a Q J T O x Q r b K O l b	M z a b l F a A b Q J T O x Q r b K O l b
O m h M é c A d s O p c o U g p d c y d R	O m h M é ù A d s O p c o U g p d c y d R
Q S i ú I R z b a ù b a q R z P b a P V s ǒ	Q S i ú I R z b a ù a q R z P b a P V s ǒ
R k x ó H b ò i i a ó b n S e a l D b k a P	R k x ó H b ò i i a ó n S e a l D b k a P
T d A L d d J d d ě d M ǒ ǔ ǒ C F V B ǎ Y s	T d A L d d J d ě d M ǒ ǔ ǒ C F V B ǎ Y s
V b a n ǒ ò ě b a R W P b m R a A q N ě ù E	V b a n ǒ ò ě a R W P b m R a A q N ě ù E
X N b Z a b d A ò u T Q a b B ě o E a d ě L	X N b Z a b d A ò u T Q a B ě o E a d ě L
Y h g b a b I D a b é w á a d o j z R ǒ d M	Y h g a b I D a b é w á a d o j z R ǒ d M
a á S O B ě s b a b ò N w z a U i b e o D	a á S O B ě s b a b ò N w z a U i ù e o D
a L é R n b a x r b è v h a d p ú M y P b d	a L é R n b a x r b è v h d p ú M y P b d
a b a ǎ X J k N B k b D a s á c b C r ě m	a b a ǎ X J k N B k P D a s á c b C r ě m
a r M b d n V ǔ h l e R N u d l a Y l b a b	a r M b d n V ǔ h l e R N u d l a Y l b b
b ǒ a Y M G R w m H e b L a p S b u K a i	b ǒ q Y M G R w m H e b L a p S b u K a i
b Y b b d y d d K k d R d A à ú x d D W G P	b Y b b y d d K k d R d A à ú x d D W G P
b g i r Y a b g m R a C p ó a Q b a c W l	b g i r Y é b g m R a C p ó a Q b a c W l
c á G V Y i V d c ǒ B d u X c d E i j i D	c á G V Y i V d s ǒ B d u X c d E i j i D
c K m d C c d g V k W ù x r A c k R d S A	c K m d C S d g V k W ù x r A c k R d S A
c d J e T r c p I d H á z c d g x J h r F R	c d J e T r c p I d H á z d g x J h r F R
c a q b è I L a V b a H h e D b z d G é ù	c p q b è I L a V b a H h e D b z d G é ù
d A D d d ò l I Q d C ù L u ù J d U p H d e	d A D d ò l I Q d C ù L u ù J d U p H d e
d a b J b H o C J a ǒ M h J b l q E g Z a b	d a b J b H o C J a ǒ M h J b l q E g Z b
d j ú d ě h v á d i ǒ o d P Y d d ú c k o	d j ú Z ě h v á d i ǒ o d P Y d d ú c k o
e ú à b n c I d a v g c d w c c V q j V d D	e ú à b n c I d a v g c w c c V q j V d D
f f ó H r L a J X á K x ò b a b a b b ǎ C á	f f ó H r L a J X á K x ò a b a b b ǎ C á
h c Z è ǎ ò E ó O g x V H A d c F n d c d	h c Z è ǎ ò E ó O g x V H A d è F n d c d
j E C L g ò d a b a p á U b a c á X b W o	j E C L g ò d a b a p á U b a c á X U W o
k g ò c à d c d ě g w c n U L l L d c I ù a	k g ò c à c d ě g w c n U L l L d c I ù a
m b a C A s d T b a d b R e O ó a C g h l a	m b a C A s d T b a d R e O ó a C g h l a
o a ù b è t B D a C w o b X F C P X a ǔ b	o è ù b è t B D a C w o b X F C P X a ǔ b
p d k P ú v d è d d o Z A ǎ K d à R E d ǒ	p d k P ú v d è d f o Z A ǎ K d à R E d ǒ
r D P j C c ú X F C n h d c d e u G c d j y	r D P j C c ú X F C n h c d e u G c d j y
t ǔ ù a r b L ǎ G a á Z ě m G b n ó a b L U	t ǔ ù a r b L ǎ G a á Z ě m G b n ó a L U
u t L à b v a Y b w D k ú a a ú b ǔ a ǒ g e	u t L à b v a Y b w D k ú a a ú b ǔ ǒ g e
w Y e y d L d n ù d ě d V I A e r R H d d	w Y e y d L d n ù f ě d V I A e r R H d d
d T J q d d Y d J d m x a X P R d q V w L	y T J q d d Y d J d m x a X P R d q V w L
a ù ǔ c E L b c a Q B C ǔ A F b a j a z b ó à	ù ǔ c E L b c a Q B C ǔ A F b a j a z b ó à
ǔ d B g ò d d ǔ B k d p d c G T d x H á p ǔ	ǔ d B g ò P d ǔ B k d p d c G T d x H á p ǔ
à ǎ b Z Z a D Z x o M H b O ú N V a Q d b ǒ a	à ǎ b Z Z a D Z x o M H b O ú N V a Q d b ǒ
ǎ d d r G w j p d w é i h D d d q ò D m u d	ǎ d d r G w j p d w é i h D d d q ò D m u U
è b W a r J y à f R L b K X i ǎ t a ě E V b a	è W a r J y à f R L b K X i ǎ t a ě E V b a
ě t d b g d G d r X O L F m R d Q u d d M H M	ě t b g d G d r X O L F m R d Q u d d M H M
ò a b e N a b G a j ǎ à P x t S b p O g V m	ò a b e N N b G a j ǎ à P x t S b p O g V m
ǒ s A X X á ě á U F c é B T d J c d c ě à d x	ǒ s A X X á ě á U F c é B T d J c d ě à d x
A a ù m r b D z a ù J ě b a b V w s i w F P P	A a ù m r b D z a ù J ě b b V w s i w F P P
C D C g L X c d O c d c F o I I d E t v G b	C D C g L X c d O c d c F o I I O E t v G b
D d t à h d H ǒ d I é K Y o é d ú r d I d l	D d t à h d H ǒ d I é K Y o é j ú r d I d l
F P ò P b h ò ù O a T b a Q b x W z T O C r a	F P ò P b h ò ù O T b a Q b x W z T O C r a
G x a Y b à g z a p z g i b a I H ǔ à b j m	G x a Y N à g z a p z g i b a I H ǔ à b j m
I o h o d á d d c E A d A z D d l à N h R K d	I o h o d á d c E A d A z D d l à N h R K d
K b ǔ e z M P a b a ě S Q m ú I b K G T a ǔ	K b ǔ e z M P a b a ě S Q m ú I b K G T M ǔ
M ò W Z S G b ě T a ǎ d e i b C a S r K b M a	M ò W Z S G b ě T ǎ d e i b C a S r K b M a
N a d b y A q e k a b D y k b k W a p z P j b	N d b y A q e k a b D y k b k W a p z P j b
P c R D D ú n ú d c x n d á x k ě N M c D F d	P R D D ú n ú d c x n d á x k ě N M c D F d
Q r ǒ w P ù b a w ǔ r R G C b p a D b ǒ a R L	Q r ǒ w P ù b a w ǔ r R G C p a D b ǒ a R L
S b a R u B R b g è ó è T I d a b a z d ǔ ě L	S a R u B R b g è ó è T I d a b a z d ǔ ě L
U D W d d ó u d K M v b d z è O ù è z d d I g	U D W d ó u d K M v b d z è O ù è z d d I g
V z U J b n d i u s a ǎ b D a s b h ǔ g a I	V z U J b n d i u s a ǎ b D v s b h ǔ g a I
X c S I T z u p d é u c W ě i d H o m c L d t	X c S I T z u p é u c W ě i d H o m c L d t
Z L ǎ I V b d d d k T ǔ t ù v ó d á C H d d Z	Z L ǎ I V b d d d k T ǔ t ù v ó d á C H d Z
a ú b u k W V j m a s H ù b ǒ v N A E i a D b	a ú b u k W V j m s H ù b ǒ v N A E i a D b
a X g b V é a è c j w R ě ǎ x ú ě T b a b j f	a X g b V é a è c j w R ě ǎ x ú ě T a b j f
a g ě b e ě o a b P q E X j a m M J W C b a	a g ě b e ě o a X P q E X j a m M J W C b a
b ě q P a d i G é R ó Z b F W U a S X b a J	b ě q P a d i G é R ó Z b F W U F S X b a J
b W A c ò k a Z A n b y d l a b M g z a F O	b W A c ò k a Z A n b y d l a b M g z l F O
b a b u a u Z ó H f ě Z b g A J a á J k n T	b k b u a u Z ó H f ě Z b g A J a á J k n T
c ě é d T J p b à S c d l c j J d G E y S q	c ě é d T J p b à S g d l c j J d G E y S q
c U k d o c E S C E y à d g c t y I C O è d	c U k d o c E S C E y à d g c t y I C O è B
c d c ǔ a h r d a m Q V x O b y á x c R d D	c d q ǔ a h r d a m Q V x O b y á x c R d D
d á c O u P ě J y E k E j d x d c d O F o d d	d á c O u P ě J y E k E j d x c d O F o d d
d M d l f l a d ó I L ù v f K d o d o u d b	d M d l f l a d ó I L ù v f K A o d o u d b
d d ǒ g d T Y ù d V i g y B ù á F l p d d G i	d d ǒ g T Y ù d V i g y B ù á F l p d d G i
d k R Q ǒ d g o b r W d w d è d C R R d k ǒ O	d k R Q ǒ d g o b r W d w d è d C R R k ǒ O
e a b t a ù ě b i f ó t ǎ K a u N b k K l f v	e a b t a ù ě i f ó t ǎ K a u N b k K l f v
g B w a n b M ǒ I o d q ù F a b M a á a ǔ b F	g B w n b M ǒ I o d q ù F a b M a á a ǔ b F
h g à T L a N P P I b a G b J à N P g a b F b	h g à T L a N P P I a G b J à N P g a b F b
j c m d q l w c I R D y d c à S d V Q W c ò n	j c m d q l w c I R D y d à S d V Q W c ò n
l T d ù E ě ú o d J z d R à d Y c Z d P d h	l T d ù E ě ú o V J z d R à d Y c Z d P d h
m n ǎ L d i d c v d w d V ú ó y d d W ú Q c ǔ	m n ǎ L d i c v d w d V ú ó y d d W ú Q c ǔ
o b a p Z o g c E F y C ǔ A b Q a b à q a l	o b a p Z o g c E F y C ǔ A ù Q a b à q a l
q à g Z z b è I a X b k a o b k w t e é a o	q à g Z z b è I a X b k u o b k w t e é a o
r b C Q r Q Z a D c ǔ K U I b K ǒ a D J b a j	r b C Q r Q Z a D c ǔ K U I b K ǒ D J b a j
t á b a b ò x U g a r W d b c H L ò n a y i A	t á a b ò x U g a r W d b c H L ò n a y i A
u c d c j W ǒ á e d H P l ò e c J M d O ě ò c	u c d j W ǒ á e d H P l ò e c J M d O ě ò c
w U d d G d d g g K ǔ D d a a R d w P h ò E	w U d d G d d g g K ǔ D ò a a R d w P h ò E
y A n Y ò u b S X h a b a é b ó y a o Y è R o	y A n Y ò u S X h a b a é b ó y a o Y è R o
ù ǔ n f R b a u q F b a b h Q a d i Z I w q t	ù ǔ n f R b a u q F é a b h Q a d i Z I w q t
