grammatical	ungrammatical
a ù ù i X è Z é á y ú k Z á B k é s N R	Y a ù ù i X è Z é á y ú k Z á B k é s N R
a ǔ A x s a ú M ǒ p w f j p h n r O é ǎ	X ǔ A x s a ú M ǒ p w f j p h n r O é ǎ
a á e V M c ǎ S ě A ú à à ǒ Z ě ò N è j	u á e V M c ǎ S ě A ú à à ǒ Z ě ò N è j
a à p X P é R é p H A ǎ F L X i t K E Q	M à p X P é R é p H A ǎ F L X i t K E Q
a é ú á K ǔ l ù J G b t X M l Z F z m u	r a é ú á K ǔ l ù J G b t X M l Z F z m u
a è S k E h P D ǔ á ě w N z ǒ N ǎ T l G	S a è S k E h P D ǔ á ě w N z ǒ N ǎ T l G
a ě b v I w s h U J ǒ ě F q F S ó m W J	ǎ ě b v I w s h U J ǒ ě F q F S ó m W J
a ó x b L K h x V è ó l a o ú ù z J l x	m a ó x b L K h x V è ó l a o ú ù z J l x
a ǒ L g b N q y y O n D c w O h ú J Q k	W ǒ L g b N q y y O n D c w O h ú J Q k
a ú l B P j ó S A w j d h Y é B Y A r ó	ě ú l B P j ó S A w j d h Y é B Y A r ó
a A y o X X b X N b X L R J K Y V h V g	E a A y o X X b X N b X L R J K Y V h V g
a C H w J C M ǎ Q ǒ A ó O l d D n H Y G	q a C H w J C M ǎ Q ǒ A ó O l d D n H Y G
a D U ù B Y Y D w Q A G j k I E ǒ u Z B	h D U ù B Y Y D w Q A G j k I E ǒ u Z B
a E b O H z Z n v i l T H s B ǒ V N á é	M E b O H z Z n v i l T H s B ǒ V N á é
a F f l F ǎ T x j Y à T G M z u é J W U	Z F f l F ǎ T x j Y à T G M z u é J W U
a H H z p w z y ǎ K e ǎ Y X ǔ ù K z ǎ W	F a H H z p w z y ǎ K e ǎ Y X ǔ ù K z ǎ W
a I h o h à b Q y s O ě Q X L G U ǔ k u	ǒ a I h o h à b Q y s O ě Q X L G U ǔ k u
a K ǔ x ě J f S e ǒ U G L k E ǎ ó u ǒ O	b K ǔ x ě J f S e ǒ U G L k E ǎ ó u ǒ O
a L G S U D I K O Z w r l m z z c j ǒ F	M a L G S U D I K O Z w r l m z z c j ǒ F
a M N X x d M R è s b c ò t F u J s D V	A a M N X x d M R è s b c ò t F u J s D V
a N m j g ó ó o J p ò o u U K t a b W ó	T N m j g ó ó o J p ò o u U K t a b W ó
a O p c S T ě X C a J á y ǎ Y s ú Z w R	Q a O p c S T ě X C a J á y ǎ Y s ú Z w R
a Q ò ǒ ó U F é a V S ǒ á H ú q ǎ é è V	D a Q ò ǒ ó U F é a V S ǒ á H ú q ǎ é è V
a R W F L y x Z è D m u K z P U g Y ǒ o	H R W F L y x Z è D m u K z P U g Y ǒ o
a S s Q v ǒ N s f r g i á v C ǒ J a j p	N a S s Q v ǒ N s f r g i á v C ǒ J a j p
a U é à w C F ǔ n o b i R w F à Y p X Z	ù a U é à w C F ǔ n o b i R w F à Y p X Z
a V Z ǔ A r U e n h t Z d è V j U è O à	ě V Z ǔ A r U e n h t Z d è V j U è O à
a X á ǔ a r c p y G ó G n p o o m T ú q	u a X á ǔ a r c p y G ó G n p o o m T ú q
a Y J é v l à K G K p w a ù i H U ě Y ě	Y J é v l à K G K p w a ù i H U ě Y ě
a Z b e O Y D á ǒ f O Y o X Z N G O p I	s Z b e O Y D á ǒ f O Y o X Z N G O p I
a a x E ě Y N ò g i u F j O y v y Y z e	Z a x E ě Y N ò g i u F j O y v y Y z e
a c A é u S F A á c e u v ù P e ǒ R ó v	R c A é u S F A á c e u v ù P e ǒ R ó v
a d d f é W á D s I m ú L y k S G g v f	ó d d f é W á D s I m ú L y k S G g v f
a e p I l R V g d d V ú K t X A G E R S	N e p I l R V g d d V ú K t X A G E R S
a g ǒ ǒ O Q b u I ó g G P X e K z F L g	ǎ g ǒ ǒ O Q b u I ó g G P X e K z F L g
a h L j w Z A m b u ǎ ě è ò Q x t t ú v	J a h L j w Z A m b u ǎ ě è ò Q x t t ú v
a i f d G q L ǔ ǒ U M X k m ú G G r y h	q i f d G q L ǔ ǒ U M X k m ú G G r y h
a k è d G N y i ù m Y z F ù F w n ò ú U	ě a k è d G N y i ù m Y z F ù F w n ò ú U
a l W ù l n T V T T V g S ǒ N q n ǔ k K	G l W ù l n T V T T V g S ǒ N q n ǔ k K
