step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.0479,-53.93107986450195,-53.89985656738281,soft_tsl2,32,0.001,41.40382766723633
10,0,41.00557,-53.85283660888672,-53.863040924072266,soft_tsl2,32,0.001,41.242881774902344
20,1,40.96352,-53.77481460571289,-53.826759338378906,soft_tsl2,32,0.001,39.982261657714844
30,1,40.921673,-53.69694519042969,-53.79080581665039,soft_tsl2,32,0.001,41.22588348388672
40,2,40.879436,-53.617916107177734,-53.75519561767578,soft_tsl2,32,0.001,41.1624870300293
50,3,40.83722,-53.53863525390625,-53.719688415527344,soft_tsl2,32,0.001,40.217559814453125
60,3,40.794865,-53.45917892456055,-53.683799743652344,soft_tsl2,32,0.001,40.845428466796875
70,4,40.752075,-53.378700256347656,-53.64776611328125,soft_tsl2,32,0.001,40.73114013671875
80,5,40.70915,-53.29753875732422,-53.61192321777344,soft_tsl2,32,0.001,41.41941452026367
90,5,40.66594,-53.21540451049805,-53.57645034790039,soft_tsl2,32,0.001,40.58224105834961
100,6,40.622604,-53.133033752441406,-53.540626525878906,soft_tsl2,32,0.001,40.81333541870117
110,6,40.57911,-53.050270080566406,-53.504764556884766,soft_tsl2,32,0.001,39.012306213378906
120,7,40.53558,-52.96701431274414,-53.468990325927734,soft_tsl2,32,0.001,40.38494873046875
130,8,40.491837,-52.883018493652344,-53.43330383300781,soft_tsl2,32,0.001,41.00337219238281
140,8,40.448067,-52.798683166503906,-53.39787673950195,soft_tsl2,32,0.001,41.15726089477539
150,9,40.40447,-52.714317321777344,-53.36290740966797,soft_tsl2,32,0.001,39.24703598022461
160,10,40.36071,-52.62922286987305,-53.32810974121094,soft_tsl2,32,0.001,40.037559509277344
170,10,40.316708,-52.54328536987305,-53.293521881103516,soft_tsl2,32,0.001,42.59507369995117
175,10,40.294697,-52.50022888183594,-53.27621841430664,soft_tsl2,32,0.001,41.443912506103516
