grammatical	ungrammatical
ù ǔ v i P U P a a a a a à S e W X a p T	ù ǔ v i P U P a a a a a a à S e W X a p T
ǔ I L é a a a a a r D n Q b E ǒ k G h k	ǔ I L é a a a a a a r D n Q b E ǒ k G h k
á b ǔ a a a a C a N Y r N w R U m n H s	á b ǔ a a a a a a N Y r N w R U m n H s
à r O r x a s E P R m f j a a a a a t B	à r O r x a s E P R m f j a a a a a a B
é I H M j M a a a a a ù K D P e v V k G	é I H M j M a a a a a a ù K D P e v V k G
è b J x s w ò H h W E a a a B a a s f T	è b J x s w ò H h W E a a a a a a s f T
ó ě u a E a a a a z à s s z G L á ó P à	ó ě u a a a a a a z à s s z G L á ó P à
ò U T Y c S f a ǒ a a a a ò Q G g l k w	ò U T Y c S f a a a a a a ò Q G g l k w
ǒ g é J g è ù l è o z a a a a a p á m l	ǒ g é J g è ù l è o z a a a a a a p á m l
A B q M v a P a a a a R r z ù b w á l n	A B q M v a a a a a a R r z ù b w á l n
B h a a a a a à n j y c Q h v j w u R t	B a a a a a a à n j y c Q h v j w u R t
D ǔ D Y a a a Z a a é Q B i m Y L ó R L	D ǔ D Y a a a a a a é Q B i m Y L ó R L
E ò N t v h c A à v P o j w ó a a a a a	E ò N t v h c A à v P o j w ó a a a a a a
F b L b V T w M N G a a a a a ù G V y ò	F b L b V T w M N G a a a a a a ù G V y ò
H è J h ǔ P m k é á ù N s a a a k a a D	H è J h ǔ P m k é á ù N s a a a a a a D
I H Y á Z E K a a a a a F K r j ò t I P	I H Y á Z E K a a a a a a F K r j ò t I P
J a U p o B v O ò p C è à Z a a a a a F	J a U p o B v O ò p C è à Z a a a a a a F
K t R y ù á G q q S a a a E a a é K b D	K t R y ù á G q q S a a a a a a é K b D
M I D J d B O à h ù a a a a L a h p y Z	M I D J d B O à h ù a a a a a a h p y Z
N b k s I d q O ú r b s a a a a a m y I	N b k s I d q O ú r b a a a a a a m y I
O q ǎ n O b i a a a E a a H b b Q G i v	O q ǎ n O b i a a a a a a H b b Q G i v
Q á ǔ u h a a a Z a a b H k u w Z P d à	Q á ǔ u h a a a a a a b H k u w Z P d à
R M v à t l a a a a a F ó ě S v E Y à h	R M v à t l a a a a a a F ó ě S v E Y à h
S l ú s a a v a a a H y S f ǒ x f ǒ s u	S l ú s a a a a a a H y S f ǒ x f ǒ s u
T z h X é c m j a a a a a G w c é S ò ě	T z h X é c m a a a a a a G w c é S ò ě
V A ǒ b d s z q ǒ a L a a a a b r p C p	V A ǒ b d s z q ǒ a a a a a a b r p C p
W a U a a a a p x Y d M D n W é w G D t	W a a a a a a p x Y d M D n W é w G D t
Y ǎ M G i X a a a a a o V J U O E J b ǎ	Y ǎ M G i a a a a a a o V J U O E J b ǎ
Z R J x P f a a a a a ǎ K f à Y g l Q V	Z R J x P f a a a a a a ǎ K f à Y g l Q V
a a R a a a B ò Q r J W s y à f R Q D R	a a a a a a B ò Q r J W s y à f R Q D R
a a a a a L d t ò D k p v K b G y t A á	a a a a a a L d t ò D k p v K b G y t A á
a a a a a r x ǔ C r L X v v K S R P b é	a a a a a a r x ǔ C r L X v v K S R P b é
a w Z a a a a a w t f M j X ó c k E o U	a w Z a a a a a a w t f M j X ó c k E o U
c U ǔ t f n E é a a a a a T f V s ù M E	c U ǔ t f n E a a a a a a T f V s ù M E
d q à R a a a a a S a é ǒ S y O S e U M	d q à R a a a a a a S a é ǒ S y O S e U M
f K ǔ ù ě G N w I è à I G a a x a a a r	f K ǔ ù ě G N w I è à I G a a a a a a r
