grammatical	ungrammatical
ù ǔ w a Y F y ǎ a N a w G a ǎ a M U ǔ a	ù ǔ w a Y F y ǎ a N a w G a ǎ a M U ǔ r
ǔ a a a q N m a Q V L Z a J p N x a C p P	ǔ a a q N m a Q V L Z a J p N x a C p P
à ǒ F i L ǒ k a C a A M a a B n a v a g x	à ǒ F i L ǒ k a C a A M a B n a v a g x
ǎ i ǔ ó p b a M a z u ú a n R U a a K a t	ǎ i ǔ ó p b a M a z u ú n R U a a K a t
è N a a ú ú t a a w m u C z J a é P m a d	è N a ú ú t a a w m u C z J a é P m a d
ě r u H b v T a ǒ U N a a a a P a ú b d f	ě r u H b v T a ǒ U N a a a P a ú b d f
ò K G G T V A á ě a C a a a T a a o l U è	ò K G G T V A á ě a C a a a T a o l U è
ǒ s a q a a ǒ Z T R K ú T J a a a b u t	ǒ s a q a t ǒ Z T R K ú T J a a a b u t
A a a Y G W ǔ I P è v y a a ě a N B L a	A a a Y G W ǔ I P è v y a a ě O N B L a
C E K C ǎ G ú l à á a a a B a a a x A ò m	C E K C ǎ G ú l à á a a B a a a x A ò m
D e R a B n a D l ó ú è a a z ě a Y ù a o	D e R a B n a D l ó ú è a z ě a Y ù a o
F ú ó d ú g f c ǒ a S a a I X a S R a a	F ú ó d ú g f c ǒ H S a a I X a S R a a
G d w l J à f a a a a G a a ó L U x r r è	G d w l J à f a a a G a a ó L U x r r è
I E ǔ d v f V a a a F A W a ě a z à a i	I E ǔ d v f V c a a F A W a ě a z à a i
J a l Y y a U a K Z a p ú a s D H t ǎ Q a	J a l Y y a U a K Z a p ú s D H t ǎ Q a
L Z a a s a a l Z ǎ O A H a l a f P M U	L Z J a s a a l Z ǎ O A H a l a f P M U
M r s g a ú ò ǎ I ù I a a Z a a u Y n ǔ a	M r s g a ú ò ǎ I ù I a a Z a a u Y n ǔ
O a m E a y m a L z a é a ǎ a v r J T b w	O a m E a y m a L z é a ǎ a v r J T b w
P s W Z a a ǔ o Y H L è è p ǒ a a ú a U a	P s W Z a ǔ o Y H L è è p ǒ a a ú a U a
R N a a a a W a x G Z X a U v F k o Y T	R N a a a è W a x G Z X a U v F k o Y T
T ò z Y ǔ ǎ B a I l z a a F l B ǎ y a a a	T ò z Y ǔ ǎ B I l z a a F l B ǎ y a a a
U n a a á E a R Y T a é l U a t a c I A w	U n a a á E R Y T a é l U a t a c I A w
W G z ǒ ú k y g e a a v a a a a A m V V	W G z ǒ ú k y g e a a v a j a a A m V V
X k a ě C á a a N ě Q P ǒ n J Z a a S C a	X k a ě C á a a N ě Q P ǒ n J Z a S C a
Z U a s ǔ é a a a ǎ a Y S J à ó S v B a	Z U a s f é a a a ǎ a Y S J à ó S v B a
a é á K a T ǒ á B H a S ù v a q a a w z v	a é á K T ǒ á B H a S ù v a q a a w z v
a A s è H a ú a a a F o a k ǎ Y F w J D I	a A s è H ú a a a F o a k ǎ Y F w J D I
a J Z a G K s a a o A D y a D T W N a v	a J Z a G K s a i o A D y a D T W N a v
a Q m á A Z c a t v X a a a a r X K z z a	a Q m á A Z c a t v X a a a a r X K z z
a Z F a a P a a t O B N a M w S M t y R K	a Z F a P a a t O B N a M w S M t y R K
a a K s a B O L a a R V ǎ J ù B v F a R	a a K s a B O L a a R V ǎ J ù j v F a R
a a a x ó s C a a a E m H g A T x E Y T Z	a a a x ó s C a a E m H g A T x E Y T Z
a o á o Y C n t l w a a W D R p J a a a	a o á o Y h n t l w a a W D R p J a a a
a v z z a p n a a m z a ú ě p a H n v l	a v z z a p n z a m z a ú ě p a H n v l
a ù p T Q N a F ǎ a a ǒ a a m P h I A f	c ù p T Q N a F ǎ a a ǒ a a m P h I A f
d a ǎ N O a t a a R w F ě o a a O ù V é	d a ǎ N O a t a a R f F ě o a a O ù V é
f ě ò G A a x ù W a L ǎ a Z Q p a a é ó a	f ě ò G A a x ù W a L ǎ a Z Q p a é ó a
g a M m t o ù a u a z Y l Y G a a ò P a	g a M m t o ù a u a z Y l Y G a a ò P N
i ě T z q M e a N l P f p a I a a a a a	i ě T z q M e a N l P f p a I E a a a a
j a ù ǒ a H Y à z a á ǒ E v ǔ Q C a ò a a	j a ù ǒ a H Y à z a á ǒ E v ǔ Q C a ò a
l O ó V N é a a U q a l t a W G ú à a a	l O ó V N é a a U q a c t a W G ú à a a
m f n z S C i a ó a a a T a o à ě t a E g	m f n z S C i a ó a a a T a o à ě t E g
o ě ǔ ǎ m a ú D ó m N y a a v a a r l a	o ě ǔ ǎ m a ú g ó m N y a a v a a r l a
p a R ú T a S a a a a A z J ò h W ǎ D C I	p a R ú T a S a a a A z J ò h W ǎ D C I
r ù n a è a M ǒ Y a J ò a á ò a a R l b	r ù n a è a M ǒ Y a J ò a á ò é a R l b
s a P ó a ó B a a a E ù L O W M R V J a	s a P ó a ó B a a a E ù L O W M R V J á
u ú P a S ǔ Y a a ù K r M z ě x s a w a a	u ú P a S ǔ Y a a ù K r M z ě x s w a a
v a M ú r X ǔ a ó o o Z A a a G C n a a m	v a M ú r X ǔ a ó o o Z A a G C n a a m
x M g u h a Q á ò m u ú a o o a a a F a O	x M g u h a Q á ò m u ú a o o a a F a O
y g K ǔ N a a ǔ a a á x ú Y ù x S a O a	y g K ǔ N a a i a a á x ú Y ù x S a O a
ù ǔ E è R a s ù m T w m J r a a a a a ǒ t	ù ǔ E è R a s ù m T w m J r a T a a a ǒ t
ǔ a H a a ǔ B a J R ǒ a a e V I U p l ó z	ǔ a H p a ǔ B a J R ǒ a a e V I U p l ó z
à á é a ǎ à a a a è a Q n M a y q u E Y o	à á é a ǎ à g a a è a Q n M a y q u E Y o
ǎ h v a ò ě R S a a ǎ a ò Y J Q a Y a ó Q Q	ǎ h v a ò ě R S a a ǎ a ò Y J Q Y a ó Q Q
è I P D a N Z T a l a m m ǔ a à ǒ p ǒ a a	è I P D a N Z T a l ó m m ǔ a à ǒ p ǒ a a
ě r X a X v V ǒ s ě ú a M w a a a a V ǎ b g	ě r X X v V ǒ s ě ú a M w a a a a V ǎ b g
ò M f a S X H a y z J a a I à D a R a l Z ó	ò M f a S X H a y z J a I à D a R a l Z ó
ú ù a H I a H ě á I o a a D a à ú à O a è K	ú ù a H I a H ě á I o a D a à ú à O a è K
A c h a l I R a l è W a N a a O O a y w á z	A c h a l I R a l è W a N a O O a y w á z
C H m a è U a P Z z a a O a X ǒ X V t a i	C H m a è U a P Z z a a O Q X ǒ X V t a i
D w H w a á H z A J Y F a C Z Y a a l a a k	D w H w a á H z A J Y F C Z Y a a l a a k
F Q U e S G a y a a M z a a ǒ T Z ǎ s Y a	F Q U e S G a y a a M z s a ǒ T Z ǎ s Y a
G a X ò D a M è Z r L Z à l a a M a m u a ǎ	G a X ò D a M è Z r L Z à l a a M a m u ǎ
I á s T a T q U a A z a J a a P Y u R U a ù	I á s T a T q U a A z a J a P Y u R U a ù
a a a Q a a q A ě ě ǔ y N q W z X a d i ú	J a a Q a a q A ě ě ǔ y N q W z X a d i ú
L C Y q è à i H E r w a a F è a a a a g ǎ	L C Y q è à i H E r w a a F è a s a a g ǎ
M l a ù E a G a a u a U C a ó T O k l X k t	M l ù E a G a a u a U C a ó T O k l X k t
O G ǒ D Q W R b V F a t a a a T R t a a o	O G ǒ D Q W R b V F a t a a n T R t a a o
P n ú R ò B o a ù L T U a V a r Z a U D a a	P n ú R ò B o a ù L T U a V a r Z U D a a
a R W a a x z V a n ǒ a a á T S ǒ R ù e J X	R W a a x z V a n ǒ a a á T S ǒ R ù e J X
T ù G a Y ǒ x Q x a è R a a o a m a d Y s m	T ù G a Y ǒ x Q x a è R a o a m a d Y s m
U a v Y p H a H G o D E a M a v a ǒ y U a	U a v Y p H a H G o D E á M a v a ǒ y U a
V i G S ǔ t c o H z z ǎ e a v a a a a a O I	V i G S ǔ t c o H z z ǎ e a v a a a a O I
X a a K s s Z m á a x ǔ à V W F a a o H a	X a a K s s Z m á c x ǔ à V W F a a o H a
Z ǎ á h e h M R a H a N K a t a m O a S a	Z ǎ á h e h M R a H a N K a t a m g a S a
a á a J L P a a ǔ ǒ N à a a C Z à Q P A S	a á a J L P a i ǔ ǒ N à a a C Z à Q P A S
a ǒ S S a ǒ à S a é q S Q V á ǎ a a a p F e	a ǒ S S a ǒ à S a é q S Q V á ǎ a a p F e
a H à a ě O U p w G L J a F R a v à a a i	a H à a ě O U p w G L J W F R a v à a a i
a O a v q L Y R a a ú C a x V E v ǎ è B X a	a O a v q L Y R a ú C a x V E v ǎ è B X a
a V v à ǔ N x U a ò Q a m L a t t m U W a a	a V v à ǔ N x U a ò Q a m L a t t m U W a
a a J a à u é a I D L è J a a l P à k o E	a a J a à u é Z I D L è J a a l P à k o E
a a a p L a n o r a x D ě M ǔ v B a B h B k	a a p L a n o r a x D ě M ǔ v B a B h B k
a a o a á l W I a a y l a C H Q P w ě h i M	a o a á l W I a a y l a C H Q P w ě h i M
a v ǎ n z a á N a O a F a Q q C I a ò E S p	a v ǎ n z a á N a O F a Q q C I a ò E S p
b j g Z d è r a y ǔ x ó p a J a C Z a u a a	b j g Z d è r a y ǔ x ó p a J a C Z a u a
d è h ǔ a à a w a A T a s s a E ǒ L a K t	d è h ǔ a à a w a A f a s s a E ǒ L a K t
e r G O q a Y a T a a l V J ó V u m a U l a	e r G O q a Y a T a a l V J ó V u m a U l
g P Y u G d G a a a U M W C a ù ǎ a ù a é	g P Y u G d G a x a U M W C a ù ǎ a ù a é
h m p I a a p a v a a ù l t è a à m ù S á	h m p I a a p a v a N ù l t è a à m ù S á
j a a Q x O K a J ě p X D a V a a ù y Q z	j a a Q x O K a g ě p X D a V a a ù y Q z
l N T l d X Z ú C a T a a ù R ó B a a Q a f	l N T l d X Z ú C a T a ù R ó B a a Q a f
m d a Y K a ǎ H u w G a ě H L a a à X U a	m d a Y K a ǎ H u w G a ě H L p a à X U a
n x T ù W j ò a é q a E u x R U a L a a a r	n x T ù W j ò a é q a E u x R U L a a a r
a p G ù a K F u C a a Z K o a s a d D C E d	p G ù a K F u C a a Z K o a s a d D C E d
a r á P a ú u I J a q a a u G A s ó a L N z	r á P a ú u I J a q a a u G A s ó a L N z
s a T a H a l n V á u a a q M ú M q Y a j n	s a T H a l n V á u a a q M ú M q Y a j n
t u ǎ r S ù B a a ě a J á y a R w a ù a H	t u ǎ r S ù B a a ě a J á y a R w a ù u H
v Z é a a V C t C F l a a E m a n U a m d P	v Z é a V C t C F l a a E m a n U a m d P
w m a O m ù n a ǒ l a a X t S O a ǒ X a ě W	w m O m ù n a ǒ l a a X t S O a ǒ X a ě W
y O B a x G ǎ é M a a ǔ P Z a T R R a a ó à	y O B a x G ǎ é M a a ǔ P Z T R R a a ó à
ù ǔ c S a Q J a v I V ó a a z F a y H a d ò	ù ǔ c S a Q J a v I V ó a a z F a y H á d ò
ǔ e á X a N á a I J ǔ L a a ú M a J S J x a H	ǔ e á X a N á a I J ǔ L a a ú M a J S J x H
á z w F ě Q ó c a a a J á P è a O a w ú ó a	á z w F ě Q ó c K a a J á P è a O a w ú ó a
ǎ a l a u a z è x a K o q è a u I S u a y ǎ	ǎ a l a u a z è x a K d q è a u I S u a y ǎ
é r B i é P P a G é a a ú o a à m a P a W Q q	é r B i é P P a G é a a ú o a à m a P W Q q
ě a l è è d a w U a l W a a q O a a c e a I	ě a l è è d a w U a l W v a q O a a c e a I
ò L ú C è R g O r d Q r A a a a a ó a W a W F	ò L ú C è R g O r d Q r A a a a ó a W a W F
ǒ r R a N L y B a a n Y S a a D B ǒ ǎ a p S	ǒ r R a N L y B a a n Y S a a D B ǒ d a p S
A E t x t v a à B I n K M a E ǒ q a a T a I a	A E t x t v à B I n K M a E ǒ q a a T a I a
B R o a E t a l a è a a m a E M H O ǒ n è V s	B R o E t a l a è a a m a E M H O ǒ n è V s
D ǔ ě w L ě a à H s a a ò W a u a t G A F u a	D ǔ ě w L ě a à H s a a ò W a u a t G A F u
E a T a a a m Y P a à ǔ a b ò Y Z x S v z ě	E a T a a a m Y P a à ǔ é b ò Y Z x S v z ě
F z L X R a a Q X C a F S T J a a Q à r a X	F z L X R a a Q X C C F S T J a a Q à r a X
H a G a a a è S n a S p D w B w S Y a r R q	H j G a a a è S n a S p D w B w S Y a r R q
J U a Y a Y a M E R u ǎ a R I ǒ z ú a a è I	J U a Y a Y a M E R u ǎ a R I ǒ z ú a G è I
K z T q M a F x K C F V t y a ò à z a a a a R	K z T q M a F x K C F V t y a ò à z a a a R
M d c G w B a n F é a P a A r E a X a Z a á ò	M d c G w B a n F é a P a A r E a X a Z á ò
O S a a a ù u v w Y a r ú a y M S F p L a B	O S a a a ù u v w Y a r ú Y y M S F p L a B
P v O á t ǎ a Y a I a l é a D O s z a t Z a	P v O á t ǎ a Y i I a l é a D O s z a t Z a
R X i á H a a V ě F Z B ě ǎ u U a é a H X a a	R X i á H a V ě F Z B ě ǎ u U a é a H X a a
T A é N M H ù P a a a a P a H a ó O I d c J	T A é N M H ù P a a q a P a H a ó O I d c J
U p a r a X u K ě a M F a a a S m z G k f ǎ	U p ó r a X u K ě a M F a a a S m z G k f ǎ
W P h Z E è a v v H D a l ě m a a a ǒ R Q a C	W P h Z E è a v v H D l ě m a a a ǒ R Q a C
X a z a a N A è m à z R a L a ǔ X a C y l W v	X a z a N A è m à z R a L a ǔ X a C y l W v
Z B a ú a w w l è o a t I z n á w G a a a ó S	Z B a ú a w w l è o a t I z n á w G a a ó S
a á a s T x Z O a F R C a a a u ò l q ǔ D T d	a á a s T x Z O a F R C a a u ò l q ǔ D T d
a ú a ó E a ò R a a s B v l è ǒ T a h é l ǒ	a ú a ó E ò ò R a a s B v l è ǒ T a h é l ǒ
a H q u j a a A a E é O z X B T a a ǔ F a i	a H q u j a a A a E é O z X B T a a ǔ F é i
a Q d a ǒ C F a m a W W B m a G m a K R a t	a Q d a ǒ C F a m a W W B m a G m z K R a t
a Z a E C a L a Q o A ú r a A T U A a L W ě Q	a Z a E C L a Q o A ú r a A T U A a L W ě Q
a a S y N a I m J s a Z R a ù Y U a ó g W ǎ P	a a S y N a I m J s a Z R ù Y U a ó g W ǎ P
a a y ě o a a q x a F W N A y è ǔ ǒ a T n L c	a a y ě o a a q x F W N A y è ǔ ǒ a T n L c
a r G j a a a P x T o p ǒ a E a w a L ò l t r	a r G j a a a P x T o p ǒ E a w a L ò l t r
a z a x F á I p S E s é X a Z I a a è W K ǎ a	a z x F á I p S E s é X a Z I a a è W K ǎ a
c Q Y a O a ú E U a v a J ò ò a è p E A N a I	c Q Y a O a ú E U a v a J ò ò è p E A N a I
d s Z b U ǎ a a x m B p è m x a a a L a Y j	d s Z b U ǎ G a x m B p è m x a a a L a Y j
f G g O r c ǎ l a a a C v à X q a a o a ò é d	f G g O r c ǎ l a a a C v à X q a a o ò é d
g k a a T a R C G a z r n J T o y á r a a l z	g k a T a R C G a z r n J T o y á r a a l z
i M U ǎ a a a ú p a a M a á c T Y V a ǔ O b	i M U ǎ a a a ú p a a M K á c T Y V a ǔ O b
j a Q D v W L N O a Q O a a a è a ǔ w P u n x	j a Q D v W L N O a Q O a a è a ǔ w P u n x
l à Z g O n a P ù a a N C é a a x w a é y M	l à Z g O n è P ù a a N C é a a x w a é y M
m a F Z Q a P ǔ ó ú u S O a ò l a a L y a á	m a F Z Q a P ǔ ó ú u S O a ò l a a L y à á
o ǔ v F V c g á o x m c M o ǔ U a a A a a a a	o ǔ v F V c g á o x m c M o ǔ U a a A a a a
p J z Q I D M a V D a w P ǎ ǎ é z a K N a a a	p J z Q I D M a V D a w P ǎ ǎ é z K N a a a
q a a o q R ě E ě x a T J T O a a n a e r j E	q a a o q R ě E ě x a T J T O a a n e r j E
