grammatical	ungrammatical
ù á a S G é h é v M ǎ s m T è ù n è Y T	ù á a S G é h é v b ǎ s m T è ù n è Y T
ǔ Y k ǒ M á j q j G Z x M b j m v f è S	ǔ Y k ǒ M á j q a j G Z x M b j m v f è S
á u F X l m C g d t T ù b ó n r è h h ǒ	á u F a X l m C g d t T ù b ó n r è h h ǒ
ǎ B U v O O s R a N ě à ě ě á L ě v f I	ǎ B U v O O s R a N ě à b ě ě á L ě v f I
é S a L L B T ǎ Q f u F S U v T ù s T k	é S a L L B T ǎ Q f u F b U v T ù s T k
è k G n c p u X K o Q ù y l á x q b w ú	è k G a n c p u X K o Q ù y l á x q b w ú
ó G z W a T à K s y X W C f ǒ G L h U K	ó G z W a T à K s y X b W C f ǒ G L h U K
ò n K F d o b w t N w è y á q m f B n t	ò n K F d o a b w t N w è y á q m f B n t
ú ě t U o l P N a I a h s g g ǒ s é O h	ú ě t U o l P N a b I a h s g g ǒ s é O h
A X s g ù à W k H i è t a ǒ D D R à j V	A X s g ù à W k H i è t a b D D R à j V
B e ě K ú U a x c á p ě H e z D U a J è	B e ě K ú U a x c á p ě H e z D b a J è
C o x v ě ù R R I v ù V a ǔ A P a ǒ j x	C o x v ě ù R R I v ù V a ǔ A P a ǒ b x
E ú ó L h j P l à a p ù D f o m z M X I	E ú ó L h j P l à a p ù D f o m z b M X I
F Y H v c V S S Z v m t b J H ǎ n é P p	F Y H v c V a S Z v m t b J H ǎ n é P p
G o t o n q M ǎ d o s ó ǒ j H B B o F b	G o t o n q M ǎ d o s ó a j H B B o F b
I à g i à V f R L á k w f ó x q X O b f	I à g i à V f R L á k w a ó x q X O b f
J E ě ǔ d a o ù X t L g q F é K ó B q h	J E ě ǔ d a b ù X t L g q F é K ó B q h
K j q q D j W d b ǔ O ú J ù M P a z y H	K j q q a j W d b ǔ O ú J ù M P a z y H
M C ǎ x ú x U b b W á G é N ě à P p u m	M a ǎ x ú x U b b W á G é N ě à P p u m
N O Y ú ò h K o U w ǔ p k I C r ǔ t b à	N O Y ú ò h a o U w ǔ p k I C r ǔ t b à
O e P ú a q e J t O H P ǔ U N L à Q B J	O e P ú a q e J t O H P ǔ U b L à Q B J
Q á l Y L C B f d B F O U U á b a è B B	Q á l Y L C B f a B F O U U á b a è B B
R H ù O l u K m D c b ú ǎ Q ú v c U T j	R H ù O l u K a m D c b ú ǎ Q ú v c U T j
S X G ě ú M ǒ è y r ǔ ò a Q q Y a u H g	S X G ě ú M ǒ è y r ǔ ò a Q q Y a u H b g
T g W j A r E f è a z Z Z u z q r u M ǒ	T g W j A r E f è a z Z Z u b z q r u M ǒ
U w L w ě C c Q x a á f x ó z c N ù O H	U w L w ě C c Q x a á f x ó z b N ù O H
W F g ù E P l c t w K h p F d z j é b ǒ	W F g ù E P l c t w K h a F d z j é b ǒ
X N a v a I ù P é g z ǒ h y O j S x ò m	X N a v a I ù P é g z ǒ h b O j S x ò m
Y i V d y h l i ú j H ě é ù h k b f b F	Y i V d y h l i ú j H ě é ù h k b a f b F
a ě X g U ù C G i è v H O ò Z D p A A V	a ě X g U ù C G i è v H O ò Z D p A b V
a T p R K G U ǎ E p B G F d R P e ó ù U	a T p R K b U ǎ E p B G F d R P e ó ù U
b ǔ p o m Z B Z g è l i a e i P J ǎ ǒ c	b ǔ p o m Z B Z g è l i a e i P b ǎ ǒ c
c ǔ a C h t d o T g n D q W ó i H l H f	c ǔ a C h t d b o T g n D q W ó i H l H f
d Z ú c X ù K c E H t U a F T T ě u ǔ F	d Z ú c X ù K c E H t U a F T T ě u ǔ F b
e z X i R ù d O M b ò è y A v T I C z m	e z X a R ù d O M b ò è y A v T I C z m
g N ǔ ú n p e f V W ò a m M ě J S ǎ I Y	g N ǔ ú n p e f V W ò a m M b ě J S ǎ I Y
h b ò R p B h y v G Z u t ò D à b t à j	h b ò R p B h y v a G Z u t ò D à b t à j
i t Y ó é n j d G k a k ǎ h F E V c ú e	i t Y ó é n j d G k a k ǎ h F E V c ú b e
k à Z S Q e g T W N Z M b ǎ F S u j w J	k à a S Q e g T W N Z M b ǎ F S u j w J
l F u à s g X ǎ E d ǒ t Y b é á F F X k	l F a à s g X ǎ E d ǒ t Y b é á F F X k
m d ǒ p N w ù g B U L m é K R n R v J b	m d ǒ p N w ù g B U L m é K a R n R v J b
n y h c b Q è r ǎ P s r q u d G O X h Y	n y h c a b Q è r ǎ P s r q u d G O X h Y
p K M e ǎ ú Y l b m a D Y ǎ ǔ H d t è X	p K M e ǎ ú Y a l b m a D Y ǎ ǔ H d t è X
q e l r ǒ è é r ǔ D a W E i ù á j R f j	q e l r ǒ è é r ǔ D a W E i ù á j R b j
s è b S t Q Z à x T G D p D ǎ s Z m b G	s è b S t a Z à x T G D p D ǎ s Z m b G
t ě Q F Q C o Z j Y A c M g b G ǎ v K ǎ	a ě Q F Q C o Z j Y A c M g b G ǎ v K ǎ
u P M B v l ǎ A r b Q e L W P è j ú n T	u P M B v l a ǎ A r b Q e L W P è j ú n T
v g y S i Y a U B C è i p S à G C F p c	v g y S i Y a U B C è i b S à G C F p c
