grammatical	ungrammatical
ù a a G d B f K x I A F P U G h ú U a ó ǒ	a a G d B f K x I A F P U G h ú U a ó ǒ
á a E r B j f ě y é ǎ d ó I l P p f H R v	a E r B j f ě y é ǎ d ó I l P p f H R v
é a m A u Z L j r n F z t P ǔ à s Y á z n	a m A u Z L j r n F z t P ǔ à s Y á z n
ě a P i r D H A ó I ò ú ě M è ú ǔ v I G V	a P i r D H A ó I ò ú ě M è ú ǔ v I G V
ǒ a ù é Q V O ě M t K u c ú à D p ǔ g K N	a ù é Q V O ě M t K u c ú à D p ǔ g K N
A a y e C D è L t g z J B o s D R n D I j	a y e C D è L t g z J B o s D R n D I j
D a X D ú O d ǎ z j C v f o z a ǒ I M j z	a X D ú O d ǎ z j C v f o z a ǒ I M j z
F a è G v C ǎ é k w f r V U o e z T t F f	a è G v C ǎ é k w f r V U o e z T t F f
I a s é a t à M ě v K é z q i k o G C ù b	a s é a t à M ě v K é z q i k o G C ù b
L a ú X Y Z t S V g N d d o ò C K c w F O	a ú X Y Z t S V g N d d o ò C K c w F O
N a ò n ù C G g è u C á è q H I ǔ C á g ù	a ò n ù C G g è u C á è q H I ǔ C á g ù
P a t á d n ó f s à i w d R L ě m C I n u	a t á d n ó f s à i w d R L ě m C I n u
S a Z f W o r E r w W E v c x ù ò ǎ é V R	a Z f W o r E r w W E v c x ù ò ǎ é V R
V a k u q d m è ě x b R b N é p ù O l Y j	a k u q d m è ě x b R b N é p ù O l Y j
Y a T f ǔ l J b ó X e w D k p n D è ǒ T E	a T f ǔ l J b ó X e w D k p n D è ǒ T E
b a ě Q Q Y U ù J à w I m o á F ù w E z X	a ě Q Q Y U ù J à w I m o á F ù w E z X
e a r A A K é e y g ó J e V i L h E o h l	a r A A K é e y g ó J e V i L h E o h l
h a f á ò s R é j S t R ú i p z d P i à é	a f á ò s R é j S t R ú i p z d P i à é
k a U ò c h X F é h j e v K N M b i z y P	a U ò c h X F é h j e v K N M b i z y P
m a E ó H v v A K P M h O á f ǔ q G ǔ ò á	a E ó H v v A K P M h O á f ǔ q G ǔ ò á
p a z P O ú H w j ò C q H o Q é S ó i U G	a z P O ú H w j ò C q H o Q é S ó i U G
r a o L P O ě S á é S q d ě q u g I F j r	a o L P O ě S á é S q d ě q u g I F j r
t a Q H k ǔ B S X ǎ X Q m B z ò é R ù ó g	a Q H k ǔ B S X ǎ X Q m B z ò é R ù ó g
w a T I T M f x u m x Y b T é D d à q ú k	a T I T M f x u m x Y b T é D d à q ú k
z a h G D I T w r r Z p N w M K r v ě t u	a h G D I T w r r Z p N w M K r v ě t u
ǔ H S á à ǎ O V t C l H W r T g s ó M s	a H S á à ǎ O V t C l H W r T g s ó M s
à ó W c r Z á x S á P x c a t k Z ú V U	a ó W c r Z á x S á P x c a t k Z ú V U
è C k j N v E n l à M ò ǒ g i Q ò n v ǎ	a C k j N v E n l à M ò ǒ g i Q ò n v ǎ
ò ú K X L á X B J Y G ú z o W Y C u p b	a ú K X L á X B J Y G ú z o W Y C u p b
ú d Z V X Q I á P á K Z a ù s o x X p D	a d Z V X Q I á P á K Z a ù s o x X p D
B B P w R v a h é a B ó ǎ U U B ù S u P	a B P w R v a h é a B ó ǎ U U B ù S u P
E ǎ ó V ǒ m l U g z b e G v D h k D e m	a ǎ ó V ǒ m l U g z b e G v D h k D e m
H O é j h A M L I o n u M k a ú ú N Q r	a O é j h A M L I o n u M k a ú ú N Q r
J L á Q ǎ A ǎ B ó ù p ě Q é M ó S A a Q	a L á Q ǎ A ǎ B ó ù p ě Q é M ó S A a Q
M O ú y h á r o k V y w T e a f u w q H	a O ú y h á r o k V y w T e a f u w q H
P ú ě A ù D k n g ǔ w z Z X ě S X j á P	a ú ě A ù D k n g ǔ w z Z X ě S X j á P
R q ò ó a T r M j w T j E ǔ ǎ v ǒ A I v	a q ò ó a T r M j w T j E ǔ ǎ v ǒ A I v
