step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.044254,-53.92251205444336,-54.528289794921875,soft_tsl2,32,0.001,41.04218292236328
10,0,41.003536,-53.85203170776367,-54.46441650390625,soft_tsl2,32,0.001,41.39317321777344
20,1,40.9628,-53.781429290771484,-54.40058517456055,soft_tsl2,32,0.001,41.54193878173828
30,1,40.921944,-53.71065902709961,-54.33653259277344,soft_tsl2,32,0.001,40.476280212402344
40,2,40.880726,-53.6390495300293,-54.27187728881836,soft_tsl2,32,0.001,41.168304443359375
50,3,40.839325,-53.56688690185547,-54.206764221191406,soft_tsl2,32,0.001,40.02028274536133
60,3,40.797813,-53.49424743652344,-54.14130783081055,soft_tsl2,32,0.001,41.31186294555664
70,4,40.755905,-53.420711517333984,-54.075164794921875,soft_tsl2,32,0.001,39.78351974487305
80,5,40.713734,-53.34672546386719,-54.00863265991211,soft_tsl2,32,0.001,40.71171569824219
90,5,40.671524,-53.27217102050781,-53.94172668457031,soft_tsl2,32,0.001,40.83529281616211
100,6,40.629044,-53.196876525878906,-53.87432098388672,soft_tsl2,32,0.001,40.63869857788086
110,6,40.586487,-53.12137222290039,-53.806758880615234,soft_tsl2,32,0.001,41.00440979003906
120,7,40.54343,-53.044898986816406,-53.7384147644043,soft_tsl2,32,0.001,40.35634994506836
130,8,40.50074,-52.968563079833984,-53.67034912109375,soft_tsl2,32,0.001,39.159603118896484
140,8,40.458195,-52.89265060424805,-53.6026496887207,soft_tsl2,32,0.001,40.01128387451172
150,9,40.415417,-52.815589904785156,-53.534156799316406,soft_tsl2,32,0.001,39.166114807128906
160,10,40.37268,-52.73817443847656,-53.465599060058594,soft_tsl2,32,0.001,39.630252838134766
170,10,40.329628,-52.66012191772461,-53.396507263183594,soft_tsl2,32,0.001,41.00546646118164
175,10,40.308216,-52.62114334106445,-53.36209487915039,soft_tsl2,32,0.001,40.09715270996094
