grammatical	ungrammatical
ù á a b e D q c d ě S y o e è f X c d O	ù á a b e f D q c d ě S y o e è f X c d O
á H P P B c d I c ú H O U d c d e D f c	á H P P B c d I c ú H O U d c d e D f c d
ǎ c Q G d c d e f á E a ù D b c Z a k y	ǎ c Q G d c d e f á E a ù D b c d a k y
è m e H z f e f d a ò ǎ T c d a b M X a	è m e H z f e f d a ò ǎ b T c d a b M X a
ò J c E d c L d c Z D ǔ d D ǒ a d b e f	ò J c E d c L d c Z D ǔ d D ǒ a w b e f
ú ò x c g e ú f s f ù e ě f M e f e F f	ú ò x c g e ú f e f ù e ě f M e f e F f
B U v a b F c N d C d D c d m k e f b d	B U v a b F c N d C d D c d m k e f a b d
D a b i e f E c u n d e ó d a J y L b á	D a b i e f E c u n d e c ó d a J y L b á
F c w d G f a q b e T z Z ǎ f c d y m I	F c w d e G f a q b e T z Z ǎ f c d y m I
H f m a e é B f A c d y ě e f c p d ǎ Y	e f m a e é B f A c d y ě e f c p d ǎ Y
K ù o f e f è e f R d A z F a b c d K d	K ù e f e f è e f R d A z F a b c d K d
M ù c d z O a b b a N á E G c d u a M b	M ù c d z O a b b a N á b G c d u a M b
O a ǎ l m m e f e z f Z e f è à c d á t	O a b l m m e f e z f Z e f è à c d á t
Q T L o x e A f m L c d b a G b c d b y	Q T L o x e A f m L c d b a G b c d a b y
S l c à d c V X d f a b L l d H a I b Z	S l c à d c V X d f a b c L l d H a I b Z
V C O q c N a b a v à G F S b p a b e f	V C O q c d a b a v à G F S b p a b e f
X d c d W C d f c J d H e f ú a b B ǒ D	X d c d W c C d f c J d H e f ú a b B ǒ D
Z e R R f a C b e f d a á Z b e z v Q á	Z e R R f a C b e f c d a á Z b e z v Q á
a ú b e f c L H ě à R c r d C c T m d e	a ú b e f c L H d à R c r d C c T m d e
a P K Y b è á c Y d a v J b c v d è a F	a P K Y b è á c Y d a v J b c v d è a b
a b é s a M b i f r n a Y à X b ǎ ě c d	a b é s a M b e f r n a Y à X b ǎ ě c d
a b X e f è é e X e P f ǒ a b ǎ T k o M	a b X e f è é e f X e P f ǒ a b ǎ T k o M
a b e E v z ù X a á y p W b ǒ c d e f g	a b e E v z ù f a á y p W b ǒ c d e f g
a c W L d l c d a F b L c s U d L S M c	a c W L d l c d a F b L c s U d L S M c d
a v b a b c E L d u a p c O m l ǒ d l ù	a v b a b c E L d u a b c O m l ǒ d l ù
b i a q F b e L f n r b a b c é O d z ǒ	b i a q F b e L f a r b a b c é O d z ǒ
c A Y x e ǒ V Z m f e f a b z R d c ǔ d	c A Y d e ǒ V Z m f e f a b z R d c ǔ d
c O d ò ù Q a b c d O ě i N S G d a V b	c O d ò ù Q a b c d O ě i N S c d a V b
c d ǔ x I c M z d e f c d b O Y a E ò I	c d ǔ x I c M z d e f c d b O Y a E ò b I
c d P H a b e D f e T K y a j e è S V f	c d P H a b e D f e T K f y a j e è S V f
c d c d C d e x R m ě d e F L f c è d X	c d c d C d e x R m c ě d e F L f c è d X
c d t T e f L w ú t d v Q e S f X e f Q	c d t T e f c w ú t d v Q e S f X e f Q
c w d c Y u T o c p d a b o D a C b ú L	c w d c Y u d o c p d a b o D a C b ú L
e á n F f g ě e I f a b a S A z ǒ Y e f	e á n F f g ě e I f a b a S A z b Y e f
e B m é C e f w x a R b V a z ù b ó c d	e f m é C e f w x a R b V a z ù b ó c d
e Q n f ù a G V o b a c A X á a b Z a b	e Q n f ù a G V o b a b A X á a b Z a b
e f á e f R ú D Z e f f V c D d e m I Z	e f á e f R ú D Z e f f V c D d e m I Z f
e f W á K X H d Y ù e f e n f e f ó V Y	e f W c K X H d Y ù e f e n f e f ó V Y
e f e Q S f ǎ ǎ T P e M l ú f r d c d C	e f e Q S f ǎ ǎ T P e M l ú f r c d c d C
e n a e W ě f é ò a ǎ b ù e ú f c e s f	e n f a e W ě f é ò a ǎ b ù e ú f c e s f
f H s f f h c M a b c e f e f e E ù ò f	f H e f f h c M a b c e f e f e E ù ò f
h I O M è e E f Z ú d e é f a ú b a O b	h I O M è e E f Z ú c d e é f a ú b a O b
j U Y a b r e r K f e p r f v T a a b K	j U Y a b r e r K f e p r f v T a b a b K
l c á d d Z a K b f e A W a b z a T b r	l c á d d Z a K b f e A f W a b z a T b r
n a ǒ y b à a b D e f ǒ a A e c r d C s	n a ǒ y b à a b D e f ǒ a A b c r d C s
p a Q b ú I c w W ó d C P a a b M ǎ e f	p a Q b ú I c w W ó d C P a b a b M ǎ e f
r c p d E a l ǎ a a b a b M g t á a D b	r c p d E a l ǎ b a b a b M g t á a D b
t i ó m J c d r m ǎ p a b c W d c J c d	t i ó m J c d r m ǎ p a b c W d c d J c d
v s T ú f l à a Y ò ǎ b t à a b a b c d	v s T e f l à a Y ò ǎ b t à a b a b c d
x k b i a b e f e J N q J a b é s e f ó	x k b i a b e f e J f q J a b é s e f ó
ù ù U a b w L S ú F e ú X f d e f c T d w	ù ù U a b w L S ú F e ú X f c d e f c T d w
á ǎ k e p x f f e r f W e c ǔ w v d a W b	á ǎ k e p x f f e r f W e f c ǔ w v d a W b
