step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04619,-53.914974212646484,-54.428070068359375,soft_tsl2,32,0.001,40.28425598144531
10,0,41.00807,-53.858219146728516,-54.37504577636719,soft_tsl2,32,0.001,41.85054016113281
20,1,40.969746,-53.801231384277344,-54.321651458740234,soft_tsl2,32,0.001,40.89725112915039
30,1,40.931576,-53.74432373046875,-54.26858139038086,soft_tsl2,32,0.001,40.50912857055664
40,2,40.893208,-53.68711853027344,-54.215240478515625,soft_tsl2,32,0.001,41.77621841430664
50,3,40.854626,-53.62972640991211,-54.16162109375,soft_tsl2,32,0.001,40.57218551635742
60,3,40.816,-53.572227478027344,-54.10795974731445,soft_tsl2,32,0.001,41.78065872192383
70,4,40.77763,-53.51478958129883,-54.05463409423828,soft_tsl2,32,0.001,40.88404083251953
80,5,40.73892,-53.456947326660156,-54.000885009765625,soft_tsl2,32,0.001,41.280799865722656
90,5,40.700302,-53.3991584777832,-53.94728088378906,soft_tsl2,32,0.001,41.83798599243164
100,6,40.66163,-53.341163635253906,-53.8936653137207,soft_tsl2,32,0.001,41.10441207885742
110,6,40.62299,-53.283164978027344,-53.84010314941406,soft_tsl2,32,0.001,41.06443786621094
120,7,40.583885,-53.22456741333008,-53.78600311279297,soft_tsl2,32,0.001,41.2665901184082
130,8,40.54478,-53.16575241088867,-53.73169708251953,soft_tsl2,32,0.001,40.022132873535156
140,8,40.50575,-53.106929779052734,-53.67756652832031,soft_tsl2,32,0.001,39.744720458984375
150,9,40.466885,-53.04819107055664,-53.623634338378906,soft_tsl2,32,0.001,38.90502166748047
160,10,40.427998,-52.98945617675781,-53.569698333740234,soft_tsl2,32,0.001,40.050048828125
170,10,40.38909,-52.93050765991211,-53.51567840576172,soft_tsl2,32,0.001,40.23698806762695
175,10,40.369717,-52.90118408203125,-53.48882293701172,soft_tsl2,32,0.001,40.906803131103516
