step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.077457,-53.9661750793457,-54.612281799316406,sl2,32,0.001,41.69071578979492
10,0,40.98889,-53.82780075073242,-54.48694610595703,sl2,32,0.001,40.60696029663086
20,1,40.90237,-53.69108200073242,-54.36407470703125,sl2,32,0.001,40.99693298339844
30,1,40.817616,-53.557151794433594,-54.243953704833984,sl2,32,0.001,38.12343215942383
40,2,40.735374,-53.425743103027344,-54.12605285644531,sl2,32,0.001,40.26112365722656
50,3,40.65514,-53.29749298095703,-54.01109313964844,sl2,32,0.001,40.61305236816406
60,3,40.57688,-53.172672271728516,-53.89924621582031,sl2,32,0.001,41.202239990234375
70,4,40.49958,-53.04856491088867,-53.788726806640625,sl2,32,0.001,41.47949981689453
80,5,40.424088,-52.927162170410156,-53.68075942993164,sl2,32,0.001,42.241310119628906
90,5,40.35087,-52.808780670166016,-53.57521057128906,sl2,32,0.001,39.079925537109375
100,6,40.27913,-52.692535400390625,-53.47210693359375,sl2,32,0.001,40.36731719970703
110,6,40.208714,-52.57776641845703,-53.37063980102539,sl2,32,0.001,38.127010345458984
120,7,40.140118,-52.46656036376953,-53.273101806640625,sl2,32,0.001,38.21694564819336
130,8,40.07348,-52.35782241821289,-53.17737579345703,sl2,32,0.001,40.00685119628906
140,8,40.008102,-52.25081253051758,-53.08322525024414,sl2,32,0.001,40.056190490722656
150,9,39.944725,-52.14646530151367,-52.99104690551758,sl2,32,0.001,39.049644470214844
160,10,39.88281,-52.044105529785156,-52.90139389038086,sl2,32,0.001,41.49361801147461
170,10,39.822678,-51.943992614746094,-52.81348419189453,sl2,32,0.001,40.09288787841797
175,10,39.79306,-51.89457702636719,-52.77045440673828,sl2,32,0.001,39.15727233886719
