step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.051918,-53.925865173339844,-53.92214584350586,ptsl2,32,0.001,40.84578323364258
10,0,41.013546,-53.87214660644531,-53.86883544921875,ptsl2,32,0.001,41.45627975463867
20,1,40.975674,-53.819332122802734,-53.81609344482422,ptsl2,32,0.001,41.06739044189453
30,1,40.93841,-53.766990661621094,-53.764381408691406,ptsl2,32,0.001,40.07356262207031
40,2,40.9017,-53.71516799926758,-53.71352005004883,ptsl2,32,0.001,39.993038177490234
50,3,40.864887,-53.66322708129883,-53.66249084472656,ptsl2,32,0.001,40.44943618774414
60,3,40.827553,-53.61091613769531,-53.61044692993164,ptsl2,32,0.001,39.81464767456055
70,4,40.790413,-53.558448791503906,-53.55882263183594,ptsl2,32,0.001,40.97140884399414
80,5,40.753105,-53.50590896606445,-53.50688171386719,ptsl2,32,0.001,40.14967346191406
90,5,40.716244,-53.45323944091797,-53.45587921142578,ptsl2,32,0.001,39.2535285949707
100,6,40.67889,-53.400634765625,-53.40374755859375,ptsl2,32,0.001,40.47505569458008
110,6,40.641235,-53.34782409667969,-53.35097885131836,ptsl2,32,0.001,39.91769790649414
120,7,40.604717,-53.295501708984375,-53.300437927246094,ptsl2,32,0.001,39.45273971557617
130,8,40.567417,-53.242835998535156,-53.248294830322266,ptsl2,32,0.001,40.508628845214844
140,8,40.530113,-53.18995666503906,-53.19620132446289,ptsl2,32,0.001,40.217220306396484
150,9,40.49284,-53.13735580444336,-53.14398956298828,ptsl2,32,0.001,40.97245407104492
160,10,40.456,-53.084815979003906,-53.092628479003906,ptsl2,32,0.001,39.599910736083984
170,10,40.418602,-53.032814025878906,-53.03968811035156,ptsl2,32,0.001,41.188175201416016
175,10,40.40009,-53.00669479370117,-53.01365280151367,ptsl2,32,0.001,41.58769607543945
