grammatical	ungrammatical
ù ù G u a h T y N b w a b j a b g R A w B	ù ù G u a h T y N b w a b j b g R A w B
ǔ m b Y a b O d K ó ǔ ǎ a l N L k v ó b a	ǔ m b Y a b O d K ó ǔ ǎ l N L k v ó b a
b c Y P b O n V E M c e Z b è p B o c z	à c Y P b O n V E M c e Z b è p B o c z
é a M P v p j c b c b H L b L c ǔ b c U M	é a M P v p j c b b H L b L c ǔ b c U M
ě E b x p ó n m P c u I b M x c J b M B c	ě E b x p ó n m P c u I b M x J b M B c
ò C b c l b ó ǔ J m j d S c E b t O C c	ò C b c l b ó ǔ J m j d S c E M t O C c
ǒ x b á ù a m à h y b a x y b è a T L i ò	ǒ x b á ù a m à h y b x y b è a T L i ò
A c P r W d x é c p ǒ d c x P d á G ǎ F	A x P r W d x é c p ǒ d c x P d á G ǎ F
C f q p o ǔ a b l d x G a b á v f a b X	C f q p o ǔ a b l d x G a b á v f a c X
E G a t V A O b a b L ù R a E o D ǔ b c j	E G a t V A O b a L ù R a E o D ǔ b c j
F k c b t ě L t é a b j m Z A x k a b a	F k c f t ě L t é a b j m Z A x k a b a
H c G x b s q x t d c l O d i a j à c d e	H c G x b s q x t d c l O d i a j à d e
J a W k ě D j Y b ǎ o m a b a Q D ú E b ǔ	J a W k ě D j Y b ǎ o m b a Q D ú E b ǔ
L B c d ò w é z a X c d ò J ò c b u d r	L B o d ò w é z a X c d ò J ò c b u d r
M c ò é C E ú t d V y c G ó G ó d c b H d	M c ò é C E ú t V y c G ó G ó d c b H d
O K c ò v ó c Z d v p c G d J l c ě n d ǒ	O K c ò v ó c Z d v p c G d J l ě n d ǒ
P c ù d c Q S d c I E Q f e s I D f e c d	P c ù d c Q S d c I E Q f e s I D f e c
R a b O O K a h m Z J b e a j E p b P à	R a b O O K a h m Z J l e a j E p b P à
T ú m f C A e j b D B m t c ú d c d c d	T ú m f C A e j b D B m t c ú d c d c D
c U h ò y J d L c R ě d c p z d á h á á K	U h ò y J d L c R ě d c p z d á h á á K
W a b F a ǎ b u u S U j a I à s c C b r X	W a F a ǎ b u u S U j a I à s c C b r X
X c d ǔ v c à g á K d D g w c T p ě d p I	X c d ǔ v à g á K d D g w c T p ě d p I
b L R E ě h è c G c T b u M h c t b c W	Z L R E ě h è c G c T b u M h c t b c W
a E X ú b n o r á a ǒ h à b q a o p ě b	a E X ú b n o r á a ǒ h à U q a o p ě b
a b D X W a D r J H m à b i I a w b F f F	a b D X W a D r J H m à b i I w b F f F
a n w X b ú i j a M b G a S H t R ǔ o E b	a n w X b ú i j a M G a S H t R ǔ o E b
b è L G o G O ú a X s b ǔ g y a ó b m a	b è L G o G O ú a X s c ǔ g y a ó b m a
b H ǒ z a L x E b T ě a ó p ě A b S è a	b H ǒ z a L x E b T ě a ó p ě A I S è a
b T U P l c J Z f b c y b Q c P C Q X n è	b T U P l J Z f b c y b Q c P C Q X n è
b a i D b n q w ǒ R á à C a b k a R O u F	b a i D b n q w ǒ R á à C b k a R O u F
b c w C b f y E e v g ě c b ù ó p c w ě	b c w C b f y E e v g ě h b ù ó p c w ě
b o a O u b a M C l v U W b é M c ó a v	b o a O u ǎ a M C l v U W b é M c ó a v
c é ù ú d ǎ é I w W P S c ú L P d c d O	c é ù ú d ǎ é I w W P S q ú L P d c d O
c O U d H c c d C n m z c M T d y G H O e	c O U d H c c C n m z c M T d y G H O e
c d ó W g ǒ j c i ò è o o d N f ò c d m	c d ó W g ǒ j c i ò è o o d N f ò r d m
c k d B o I c p e à d E a H c I d e o L	c k d B o I c p e à j E a H c I d e o L
d Y c S R d x c ú I U h V ě d s c à d è	d Y X S R d x c ú I U h V ě d s c à d è
e b w U R i q c U b c w O p o è a ó r b c	e w U R i q c U b c w O p o è a ó r b c
g b Y ò k P w c b c ù L l è b à i é c v B	g b Y ò k P w c b c ù L l è à i é c v B
i O e a b J n a s b k f Z O w B t L t a b	i O e b J n a s b k f Z O w B t L t a b
j o b y G G c k b W ò ǎ c A b c L q à q	j o W y G G c k b W ò ǎ c A b c L q à q
l b a Y e W b Q a b L i l H B J E w a V	l b a Y e W b Q V b L i l H B J E w a V
m r b c a b c G b a ú G S i M é é g c y C	m r b c a b c G a ú G S i M é é g c y C
