step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.067295,-53.9464111328125,-53.938697814941406,sl2,32,0.01,41.31220245361328
10,0,40.30047,-52.604942321777344,-53.190677642822266,sl2,32,0.01,38.1617431640625
20,1,39.69896,-51.506675720214844,-52.64569854736328,sl2,32,0.01,38.676883697509766
30,1,39.24003,-50.614418029785156,-52.27725601196289,sl2,32,0.01,37.34259796142578
40,2,38.90464,-49.90422439575195,-52.05919647216797,sl2,32,0.01,38.00151062011719
50,3,38.661198,-49.33305740356445,-51.94937515258789,sl2,32,0.01,38.93918228149414
60,3,38.485985,-48.871463775634766,-51.915279388427734,sl2,32,0.01,36.902862548828125
70,4,38.36763,-48.49616622924805,-51.94419479370117,sl2,32,0.01,36.2453498840332
80,5,38.289555,-48.19233322143555,-52.01377487182617,sl2,32,0.01,37.191062927246094
90,5,38.24619,-47.94607162475586,-52.11603927612305,sl2,32,0.01,35.343143463134766
100,6,38.227783,-47.73589324951172,-52.245521545410156,sl2,32,0.01,34.583885192871094
110,6,38.227764,-47.56233596801758,-52.388572692871094,sl2,32,0.01,36.30443572998047
120,7,38.239883,-47.41807556152344,-52.538856506347656,sl2,32,0.01,35.68112564086914
130,8,38.2607,-47.29765701293945,-52.690303802490234,sl2,32,0.01,36.44453430175781
140,8,38.29031,-47.1932258605957,-52.8449592590332,sl2,32,0.01,36.33344650268555
150,9,38.328953,-47.11168670654297,-53.00510787963867,sl2,32,0.01,35.9556999206543
160,10,38.370724,-47.037601470947266,-53.16577911376953,sl2,32,0.01,34.393978118896484
170,10,38.416386,-46.97673034667969,-53.32639694213867,sl2,32,0.01,35.568565368652344
175,10,38.43871,-46.94552993774414,-53.40603256225586,sl2,32,0.01,35.14513397216797
