grammatical	ungrammatical
ù ù Q w u E V f K t ě v L G é Y A à S é	ù ù Q w u E V g f K t ě v L G é Y A à S é
ǔ G l o e ǒ x ú H à z o K ó á y A I f J	ǔ G l o e ǒ x ú H à z g o K ó á y A I f J
á b m E i p é j T y f I c z ó p O L U m	á b m E i p é j T y f I c z g p O L U m
à h x o y N ò I ǔ ó U X é á Z W s è m F	à h x o y N ò I ǔ ó U X é á Z W s g m F
é D k l é H ǔ à M H b é ò U é C q O e r	é D k l é H ǔ à M g H b é ò U é C q O e r
è X a M u M F X B G ú O n X a d G T W V	è X a M u M F X B G ú O n X a d G T g W V
ó é J ě L ǒ F w F P J u W V u ǒ é G ǎ w	ó é J g ě L ǒ F w F P J u W V u ǒ é G ǎ w
ò G ě ǒ R L ò X ǎ C u v q a C d é ǔ f I	ò G ě ǒ R L ò X ǎ C u v q a C d é ǔ f I g
ǒ T q o Z K L c u O b w o e v S U B N j	ǒ T q o Z K L c u O b w o e v S U B N g
ú q t i ǎ L L z T á j b E G j E Y B d ó	ú q t i ǎ L L z T á j b E G j E g B d ó
B è i q ě ǎ b è D y P t o Q J r ù F D y	B è i q ě ǎ b è D y P t o g J r ù F D y
C H h ò M k z s o t j t O ó I z M Q s é	C H h g ò M k z s o t j t O ó I z M Q s é
D e F u h F C q ǒ K R ě C ò Z D J à B D	D e F u h F C q ǒ K g ě C ò Z D J à B D
E o m k M é p J ù E l Q P ó ǔ I F ó Z R	E o m g M é p J ù E l Q P ó ǔ I F ó Z R
G á f R á H ò W h t Q i O b M G ǎ v á ǒ	G á f R á H ò W h t Q i O b M G ǎ g á ǒ
H Q ǎ W C ě B n f y w U ǒ U ǎ c N P m q	H Q ǎ W C ě B n f y w U ǒ U ǎ c g N P m q
I f y t ó C x ù T n D Z ě h o t H I y q	I f y g t ó C x ù T n D Z ě h o t H I y q
J t é U ǔ r W i i ù b f m C A w U ǒ X ǒ	J t é U ǔ r W i i ù b f m C A w U ǒ X ǒ g
L K C B X b D Q q R Y à ǎ U ú B B á h q	L K C B X b D Q q R Y à ǎ U ú B B á g q
M J w R à P D á r G c C p ó v I u L Q i	M J w R à P g á r G c C p ó v I u L Q i
N V a à q ǒ ě ě V y b a a v M u s d k a	N V a à g ǒ ě ě V y b a a v M u s d k a
O r H ǒ N M C H f l G z C L p ǔ s P c Y	O r H ǒ g N M C H f l G z C L p ǔ s P c Y
