grammatical	ungrammatical
ù a è k ě r ù X O p m T c Y q F f ě q é T	a è k ě r ù X O p m T c Y q F f ě q é T
à a X f W R á E O t a R é F n c ú H Q u K	a X f W R á E O t a R é F n c ú H Q u K
é a J n t W Q b B D k R d z U H A Y e w S	a J n t W Q b B D k R d z U H A Y e w S
ó a ú ú ě J ǔ á ě g R p T X E B y M Z T f	a ú ú ě J ǔ á ě g R p T X E B y M Z T f
ú a ó I è R s u E W á g x b z ù c F é I C	a ó I è R s u E W á g x b z ù c F é I C
C a O s è o F U J ù g T o i ú ǒ J k ò K è	a O s è o F U J ù g T o i ú ǒ J k ò K è
F a s ó w S g ù E X T O m R ě R q K ǒ q S	a s ó w S g ù E X T O m R ě R q K ǒ q S
I a R N ě ù V e ù F p n è O I K S d H y v	a R N ě ù V e ù F p n è O I K S d H y v
K a g F P J Q J m L y ò H è Z l u g Z ě O	a g F P J Q J m L y ò H è Z l u g Z ě O
N a D Y C m U m U t q D H b f ǎ I D U L x	a D Y C m U m U t q D H b f ǎ I D U L x
P a N t a f l d Q U N r Y w B ó r Z ó F ě	a N t a f l d Q U N r Y w B ó r Z ó F ě
S a F I D T D ǎ ò H ǒ D M w o ǔ e ǒ n L C	a F I D T D ǎ ò H ǒ D M w o ǔ e ǒ n L C
U a w c ǔ v H l f B j g l è y D Q Z F ǎ s	a w c ǔ v H l f B j g l è y D Q Z F ǎ s
X a H ù d b Z u ò e t G s o J R é ǎ g O ě	a H ù d b Z u ò e t G s o J R é ǎ g O ě
a a s ǔ d r è L e w U i x d g k i h F é X	a s ǔ d r è L e w U i x d g k i h F é X
d a p ó P C U U X h a s k K E ǎ e s x l I	a p ó P C U U X h a s k K E ǎ e s x l I
g a o U c ǎ B J U W V l E B B Z A ě Z I u	a o U c ǎ B J U W V l E B B Z A ě Z I u
j a R W J i ù è F Q H G h d P z X X A r c	a R W J i ù è F Q H G h d P z X X A r c
m a é S Z u x H i T m é m l L V f O d M n	a é S Z u x H i T m é m l L V f O d M n
o a V q á n é Y D n ú K M ě P s M ě d o ù	a V q á n é Y D n ú K M ě P s M ě d o ù
r a P v I v B v Y E t r ǒ ú s O K z e I g	a P v I v B v Y E t r ǒ ú s O K z e I g
u a N W è j ě i x é S y ù i á Z W h B J S	a N W è j ě i x é S y ù i á Z W h B J S
x a Y W i v N Z ǔ y I á b r ù d ě ò á F o	a Y W i v N Z ǔ y I á b r ù d ě ò á F o
z a B é ǔ ò s T ù M m á r i ù m R u H P K	a B é ǔ ò s T ù M m á r i ù m R u H P K
ǔ A q z y z W e A d P p m ò ó m O B P J	a A q z y z W e A d P p m ò ó m O B P J
ǎ W o j r n n h b è k D e w J ě ǔ w w c	a W o j r n n h b è k D e w J ě ǔ w w c
ě d b l t z l K r L a J m y ú ó ǔ à J X	a d b l t z l K r L a J m y ú ó ǔ à J X
ò S à ò X á G R N H x H c n b u à z M L	a S à ò X á G R N H x H c n b u à z M L
A Y T T x y a w p A ǒ e P c P á é M O è	a Y T T x y a w p A ǒ e P c P á é M O è
C v y ě m P V ù I l R u Y U V C r ó ù T	a v y ě m P V ù I l R u Y U V C r ó ù T
F o à P D ǒ O I Z g d I J c r U Y O ě ǔ	a o à P D ǒ O I Z g d I J c r U Y O ě ǔ
I X S T A Y è x V à v o U E N O a K V v	a X S T A Y è x V à v o U E N O a K V v
K ú q k U c a o y q s p r à F ě C U K V	a ú q k U c a o y q s p r à F ě C U K V
N x j o W o J v q X ó T S h ù ó g U T t	a x j o W o J v q X ó T S h ù ó g U T t
Q v r Q Q ò è h B P k n Z c O A A ò d P	a v r Q Q ò è h B P k n Z c O A A ò d P
T n V v m l h k B S Z g l Q ě v Y à S g	a n V v m l h k B S Z g l Q ě v Y à S g
W ó E b é J y K P P r e w j G e Q n S X	a ó E b é J y K P P r e w j G e Q n S X
Y l à J j ǎ q p a v W Z p w F H b x R s	a l à J j ǎ q p a v W Z p w F H b x R s
a X v e e L W G r B P g d Z x l F r Q è Z	a X v e L W G r B P g d Z x l F r Q è Z
a z p N T a a s w n O f J I I b q d k a	a z p N T k a s w n O f J I I b q d k a
a j i f f l m q j t T é L F W à f K e W ù	a j i f l m q j t T é L F W à f K e W ù
c ǔ a k l r ù A g J E K c ú U P X P F A	a ǔ a k l r ù A g J E K c ú U P X P F A
f G U h ú á A b è S M k F à i ě a q Q C	a G U h ú á A b è S M k F à i ě a q Q C
i N I E X è z n á á w Z K j ǔ u P C r G	a N I E X è z n á á w Z K j ǔ u P C r G
k E E ǔ ě à n w ǔ w ò g L O H N p D r N	a E E ǔ ě à n w ǔ w ò g L O H N p D r N
m ú H r ú ó D ǒ I g L H k P à h w V ǔ ǒ	a ú H r ú ó D ǒ I g L H k P à h w V ǔ ǒ
p J X ǔ J i G t l ò q N a L f l V ě L E	a J X ǔ J i G t l ò q N a L f l V ě L E
s O I G O ú V Y a ò h p K é ò ǔ y v q O	a O I G O ú V Y a ò h p K é ò ǔ y v q O
u Q é i ò U e o A R ǎ G l U S ó ǔ á E Q	a Q é i ò U e o A R ǎ G l U S ó ǔ á E Q
x s t L P v q N x X n X a P b ǔ t W B x	a s t L P v q N x X n X a P b ǔ t W B x
ù a ù O J x C ǔ ě m f b n é ǒ M D g á d m ǔ	a ù O J x C ǔ ě m f b n é ǒ M D g á d m ǔ
à a k ě m ó l c E é r f w Q ě Y p ǔ ě Z m n	a k ě m ó l c E é r f w Q ě Y p ǔ ě Z m n
è a ǔ l m h h g H O à v è P S D m I x x D i	a ǔ l m h h g H O à v è P S D m I x x D i
ó a y R R n C c k y i n x W K j R n l ó j J	a y R R n C c k y i n x W K j R n l ó j J
ú a V U P A M e l j J A g m q f d ó ǔ V b D	a V U P A M e l j J A g m q f d ó ǔ V b D
C a q y x E r j ò ě y O M i n K c p Y R f E	a q y x E r j ò ě y O M i n K c p Y R f E
F a S ǒ G ó K G K z H T E i u S F n n c n n	a S ǒ G ó K G K z H T E i u S F n n c n n
I a R f M Q j Q y è á N r r T R Z è e à N ú	a R f M Q j Q y è á N r r T R Z è e à N ú
L a D C H I ú ú à D ě i à M d u ǎ C B ó e a	a D C H I ú ú à D ě i à M d u ǎ C B ó e a
N a ò a z d H B M á d G á C r W h c N o k ó	a ò a z d H B M á d G á C r W h c N o k ó
Q a O w r C D ó O L Y ǔ s w l é à s J h ó r	a O w r C D ó O L Y ǔ s w l é à s J h ó r
T a O H b Y t M O h R á i c t d ǔ g P E ě E	a O H b Y t M O h R á i c t d ǔ g P E ě E
V a F à A q O P Z r K i ù L U e J J ó H A ǒ	a F à A q O P Z r K i ù L U e J J ó H A ǒ
Y a Z W F D G R i ǒ ú á C è m ù è P v Q y C	a Z W F D G R i ǒ ú á C è m ù è P v Q y C
