grammatical	ungrammatical
ù ǔ d i u T W C X c L a W x g y z é D s	ù ǔ d i u T W C X c L a W x g y z é D s b
ǔ A U è ǒ D D Q ó Y è Q p k a n ǒ w r L	ǔ A U è ǒ D D Q ó Y è Q p k ù n ǒ w r L
á d X A P z f W X o Y h x r x b è e ǔ J	á b X A P z f W X o Y h x r x b è e ǔ J
à v y è B ǎ U J G Z H U à X Y ǔ X b v D	à v y è B ǎ U J G Z H U à X Y ǔ X b v a D
é C i H V f P w ó ù á X m p b A t F S F	é C i H V f a w ó ù á X m p b A t F S F
è h a J I v I y è ǎ U w v á g f B A à P	è h T J I v I y è ǎ U w v á g f B A à P
ě y U ǒ K P y ù C c z T I a u j à k U J	ě y U b K P y ù C c z T I a u j à k U J
ò B C a D O P v K x ǔ m B W I ǒ Z g q E	ò B C w D O P v K x ǔ m B W I ǒ Z g q E
ǒ Z ǎ P ǒ à S M G D b y s N P ǔ G Z n z	ǒ Z ǎ P ǒ à S M G D X y s N P ǔ G Z n z
ú o X b I f y u Y o è o Z ǔ w m w i S v	ú o X b I f y u Y o è o Z ǔ w m w a i S v
B ù o d X K c T j T P ǎ W m M b e S A l	B ù o d X K c T j T P ǎ W m M V e S A l
C C ǒ i I o r J S Y N b z P Q ǔ E h j è	C C ǒ i I o r J S Y N x z P Q ǔ E h j è
D G Z ú v N n d i b l f ǔ V Z U e L H p	D G Z ú v N n d i p l f ǔ V Z U e L H p
E g t j ǎ n w U y b j Y á X O r L á D c	E g t j ǎ n w U y b j Y á X O r a á D c
F v ó c è o W v s x D E a J è è j H M p	F v ó c è o W v s x D E a a è è j H M p
H I K p f M a k A ú K S H ó t è W P I S	H b K p f M a k A ú K S H ó t è W P I S
I a l E ù à H t Z C Z ǒ B Z x D á k E t	I à l E ù à H t Z C Z ǒ B Z x D á k E t
J l ó a O Q D z ǒ l i á e é ǎ i ě O ú N	J l ó a O Q D z ǒ l i á e b é ǎ i ě O ú N
L ǒ è L F v ò P E B Y á s b Q k g j W e	L ǒ è a F v ò P E B Y á s b Q k g j W e
M I o g X x i Y H D b ù G k h ù ě N R w	M I o g X x i Y H D b ù b G k h ù ě N R w
N d è f a K s q L V F è u e T g U x N R	N d è f u K s q L V F è u e T g U x N R
O w H X ǔ y z P à z a á W V T Q j F é i	O w H X ǔ y z P à z G á W V T Q j F é i
Q ǔ ǔ F p n T ǔ E a Z n D é ǎ k U w K Z	Q ǔ ǔ b F p n T ǔ E a Z n D é ǎ k U w K Z
R N N G a G è V ó W ǎ D F K c x t á x ǎ	R N N G a b è V ó W ǎ D F K c x t á x ǎ
S n á ù E p v I V f o F V h I Y z N b ù	S n á ù E p v I V f o F V h I Y z N b ù a
U D N y i z ú R F è q m E à d G r E H a	U D N y i z ú R a F è q m E à d G r E H a
V k G é M z é R m á k p l x L ù a f d à	V k G é M z é R m á k p l x L ù a f d à a
X B K M L q Q Y F r u u a à N q x ǎ ú Q	X B K M L q Q Y F r u u a à a N q x ǎ ú Q
Y g l E k b J j N ò W é U T T V ǔ R ò C	Y g l E k y J j N ò W é U T T V ǔ R ò C
a á ě n m C t B V u L H ě k i J ò S f ù	S á ě n m C t B V u L H ě k i J ò S f ù
a s á è D R o z C h c h ǎ K T R ù n i f	a s á è D R o z C a h c h ǎ K T R ù n i f
b V S à X t ó y N T E I x a M b r ú I L	b V S à X t ó y N T E I x a M b r ú I a
c f s á i ǔ t p T g j J f ó a V è K X S	c f s á i ǔ t p T g b J f ó a V è K X S
e ǎ é H ò s q t m M k t r P v á P b h G	e ǎ é H ò s q t m M k t r P v á P g h G
f ǒ k á G i ó ú p J a f X U O G X f Y ò	f ǒ k á G i ó ú p J o f X U O G X f Y ò
g K g W M C F c G V u W è h J a E ǒ P F	g K g W M C a F c G V u W è h J a E ǒ P F
h U U k c p a o ǒ ǎ r h F i á o ù p ǒ h	h U U k c p a a ǒ ǎ r h F i á o ù p ǒ h
i t à q R F g H R E K a h I y Y ǔ v N R	i t à q R F g H R E K Z h I y Y ǔ v N R
k A ě X F Q t J l R è q a p K R t Q m l	k A ě X F Q t J l R è b q a p K R t Q m l
l S G b c S á V O L e B H O s u w F K i	l S G b c S á V O L e B H O s u w F K i a
m m R x b c ó v Q m ù ě N d D f L H B n	m m R x b c ó v Q m ù ě N d D f L a H B n
o I m D b S x m e x X u x U ù W p Q f W	o I m D W S x m e x X u x U ù W p Q f W
p V ǔ a p n M x w K Q i w é c è è é U ò	p V ǔ t p n M x w K Q i w é c è è é U ò
q u ǒ ǔ p t Z n b ǎ C M C t n j k o Q r	q u ǒ ǔ p t Z n b ǎ C M C t n j k o b r
s á w á è ò ò j x ǒ ò A D e ǎ f Z a I M	s b á w á è ò ò j x ǒ ò A D e ǎ f Z a I M
t M ò a ó ù p r s K r ǎ C L q ò W u I P	t M ò a ó ù p r s K r ǎ C L q ò W b I P
u a f m o P L e v N p Q ú ò L E c Q k w	b u a f m o P L e v N p Q ú ò L E c Q k w
w ù ě Y T A j U V J W v B x M j a ǔ w S	w ù ě Y T A j U V a W v B x M j a ǔ w S
x K U R K V c r z f M b E Y v r é u C ú	x K U R K V c r z f M g E Y v r é u C ú
y b W P J q m T ě H X w t q é i F c k v	y W P J q m T ě H X w t q é i F c k v
ù ǔ s ǎ R R ǎ e k t X Q x I g l b I z h k	ù ǔ s ǎ R R ǎ e k t X Q x I g l J I z h k
ǔ G C w ǔ ó e m b X P M C k Y ú ú f P H e	ǔ G C w ǔ ó e m k X P M C k Y ú ú f P H e
á l á f l A a m h T r ù ú Z ǔ ǒ ù ě ù d A	á l á f l A J m h T r ù ú Z ǔ ǒ ù ě ù d A
ǎ A v H Q u J B S U u c K k O a ù j ù ǔ D	ǎ A v H Q u J B S U u c K k O d ù j ù ǔ D
é Z á t C X E e a N c à o K v r Z o p R ú	é Z á t C X E e i N c à o K v r Z o p R ú
è x M z s S ú j ǔ O U D r r c z w a Y à E	è x M z s S ú j ǔ O U D r r c z w a b à E
ó ǔ v n K è é J a L á é t à c G K u é ǎ L	ó ǔ v n K è é J á L á é t à c G K u é ǎ L
ò S U s w b t U ǎ ǔ ú R ó ě q C x L y L K	ò S U s a w b t U ǎ ǔ ú R ó ě q C x L y L K
ǒ X ǒ y ǎ e K D á P m ě ǒ D n B M b é V t	ǒ X ǒ y ǎ e K D b á P m ě ǒ D n B M b é V t
ú s W C z ù k ǒ a ě U u ǔ F q c ú M X x y	ú s W C z ù k ǒ a ě U u b F q c ú M X x y
B ò I n P A a g w à H O m w ú ě B y s x à	B ò I n P A s g w à H O m w ú ě B y s x à
C a Z x ó m ě D ǒ é q L é ǒ Z y s F v A f	C a Z x ó m ě D ǒ é q a é ǒ Z y s F v A f
D y b u j D F x O V R ě L ǒ Z d T Y F s O	D y d u j D F x O V R ě L ǒ Z d T Y F s O
F ò C Y ú è V E z Q ǔ T A G i á s o b Y h	F ò C Y ú è V E z Q ǔ T A G i á s o b a Y h
G a w A j D I u I A J A I q Z j l z n T W	G a w A j D I u I A J A I q Z j l z n T b
H p B a l U ò ò T n è ó B z à Q Z r i V à	H p B o l U ò ò T n è ó B z à Q Z r i V à
I w N R n ǒ N N h h g k e ù G X T ǎ E u a	I w N R n ǒ N N h h g k e ù G X T ǎ E u e
K J F r t Z N z D X y v K F e r e T X a à	K J F r t Z N z D X y v K F e r e T X F à
L n à H U T W ǒ O U d é F L S K b l M I ò	L n à H U b W ǒ O U d é F L S K b l M I ò
N E K ǔ l J z c ǔ f p k b J v S c X B V E	N E K b ǔ l J z c ǔ f p k b J v S c X B V E
O j g ǎ R H ǎ Z b D ǒ e D D l ě U ǒ o è X	O j g ǎ R H ǎ Z é D ǒ e D D l ě U ǒ o è X
Q ù J q k c é M M P ò T v C w a z s j v h	Q ù J q k c é a M M P ò T v C w a z s j v h
R E é i J q o l q C D v d y o T b B o è w	R E é i J q o l q C D v d y o T Y B o è w
S W a U à V P U k ǔ J k x á m I f j p k M	S W a U à V P U b k ǔ J k x á m I f j p k M
U á a D D i ǎ S R à h á U é o q h ǎ T ǒ Z	U á a D D i ǎ S R à h a á U é o q h ǎ T ǒ Z
V F x z L á P o w ó ú J á n i u f a f B T	V F x z L á P o w ó ú J á n i u f g f B T
W b è ě W N H P p n ú m v h q H w T u p y	W l è ě W N H P p n ú m v h q H w T u p y
X n r v p f R ú Q ǔ J h d ó V c é v ě q b	X n r b v p f R ú Q ǔ J h d ó V c é v ě q b
Y v t r z i ú y Z j h é S ù q f á é f é b	Y v t r z i ú y Z j h é S ù q f á é f é D
a A ě ú é M é E V K O V ě F j G L ó s Y J	a A ě ú é M é E V K a O V ě F j G L ó s Y J
b ò v y z ó k ǒ ó c v X H H U Q u Y q d B	H ò v y z ó k ǒ ó c v X H H U Q u Y q d B
c ě a c Y d j R r f c T t z I e ǒ c ú c ǔ	c ě a c Y d j R r f c b t z I e ǒ c ú c ǔ
d R W m j b u X d c h ù Q K ě x v g s ò ó	d R W m j p u X d c h ù Q K ě x v g s ò ó
e W z a t E B N C ú n P ě o l à á W d g ò	e W z Q t E B N C ú n P ě o l à á W d g ò
f r T u b A r V V G x S T N g P g V f f q	f r T u k A r V V G x S T N g P g V f f q
h á è k j z R b e y z B U o J U w é ò à m	h a á è k j z R b e y z B U o J U w é ò à m
i ú b ě ǔ O m M á o N H L H F q u ù y ù O	i ú b ě ǔ O m M á o N H a H F q u ù y ù O
j Q b h S è s u N h ù a t b c J n y X l J	j Q b h S è s u N h ù a t a c J n y X l J
k j é m a K à M o T j m C a X N á à h b y	k j é m a K à M o T j m C m X N á à h b y
m á x u t ó Q z ǒ ǔ ǒ n ě t a C z z ǎ v I	m á x u t ó Q z ǒ ǔ ǒ n ě t t C z z ǎ v I
n P L C ě l R ǒ d ǔ b è C P ù U x ò S ú W	n P L C ě l R ǒ d ǔ N è C P ù U x ò S ú W
o n ó Y i P b R q ě ò g k r G s y c E e t	o n ó Y i P b R q ě ò g k r b s y c E e t
p w A V J v w w B y H W W R V I V d b Z ó	p w A V J v w w B y H W W R V I V b d b Z ó
r ú Q x n e w g K D ě z A y ě T ǔ v A a v	r ú Q x n e w g K D ě z A y ě T ǔ v A ù v
s d P X d ù A K ǎ g r ě r P i ǒ o ǒ a y k	s d P X d ù A K ǎ g r ě r P i ǒ o ǒ G y k
t h r q J m é Q á ě h E E X a à D m p H q	t h r q J m é Q á ě h E E X ù à D m p H q
