step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05044,-53.93301773071289,-53.91701889038086,soft_tsl2,32,0.001,41.14802932739258
10,0,41.012146,-53.87929916381836,-53.86392593383789,soft_tsl2,32,0.001,40.204471588134766
20,1,40.974255,-53.82654571533203,-53.811161041259766,soft_tsl2,32,0.001,39.76753616333008
30,1,40.93655,-53.7739372253418,-53.75864791870117,soft_tsl2,32,0.001,41.28759765625
40,2,40.898945,-53.72145462036133,-53.70627975463867,soft_tsl2,32,0.001,42.39903259277344
50,3,40.86135,-53.66874694824219,-53.653968811035156,soft_tsl2,32,0.001,41.40752029418945
60,3,40.823547,-53.6157112121582,-53.60130310058594,soft_tsl2,32,0.001,40.22456359863281
70,4,40.7858,-53.562686920166016,-53.54877471923828,soft_tsl2,32,0.001,41.032859802246094
80,5,40.747623,-53.509361267089844,-53.49538040161133,soft_tsl2,32,0.001,40.944366455078125
90,5,40.709797,-53.455909729003906,-53.442779541015625,soft_tsl2,32,0.001,40.70695877075195
100,6,40.671574,-53.402587890625,-53.38913345336914,soft_tsl2,32,0.001,40.9632453918457
110,6,40.63337,-53.34916305541992,-53.335540771484375,soft_tsl2,32,0.001,41.0771598815918
120,7,40.596584,-53.295982360839844,-53.28490447998047,soft_tsl2,32,0.001,40.4439582824707
130,8,40.558453,-53.242469787597656,-53.23140335083008,soft_tsl2,32,0.001,39.51050567626953
140,8,40.52025,-53.18909454345703,-53.17757797241211,soft_tsl2,32,0.001,40.56269836425781
150,9,40.48285,-53.13579177856445,-53.1254768371582,soft_tsl2,32,0.001,40.677406311035156
160,10,40.445072,-53.08244323730469,-53.072540283203125,soft_tsl2,32,0.001,40.78638458251953
170,10,40.408295,-53.02949142456055,-53.021385192871094,soft_tsl2,32,0.001,39.22090530395508
175,10,40.389576,-53.00310516357422,-52.995079040527344,soft_tsl2,32,0.001,40.67163848876953
