step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.062603,-53.9395866394043,-54.5837516784668,soft_tsl2,32,0.001,40.902183532714844
10,0,41.024143,-53.886009216308594,-54.529571533203125,soft_tsl2,32,0.001,41.512840270996094
20,1,40.98694,-53.83427047729492,-54.4774055480957,soft_tsl2,32,0.001,40.52672576904297
30,1,40.94969,-53.78242492675781,-54.425071716308594,soft_tsl2,32,0.001,39.881324768066406
40,2,40.911526,-53.729183197021484,-54.37106704711914,soft_tsl2,32,0.001,41.14619827270508
50,3,40.87428,-53.67727279663086,-54.31867980957031,soft_tsl2,32,0.001,41.40975570678711
60,3,40.837,-53.62551498413086,-54.26634979248047,soft_tsl2,32,0.001,42.07268524169922
70,4,40.799267,-53.572731018066406,-54.21295166015625,soft_tsl2,32,0.001,41.13258743286133
80,5,40.76156,-53.519962310791016,-54.1596565246582,soft_tsl2,32,0.001,42.036399841308594
90,5,40.72425,-53.46782684326172,-54.10715103149414,soft_tsl2,32,0.001,40.862205505371094
100,6,40.686577,-53.41501998901367,-54.0538215637207,soft_tsl2,32,0.001,40.22660827636719
110,6,40.64895,-53.36236572265625,-54.00066375732422,soft_tsl2,32,0.001,42.42391586303711
120,7,40.610737,-53.30866622924805,-53.946327209472656,soft_tsl2,32,0.001,40.14657211303711
130,8,40.573013,-53.25577926635742,-53.892921447753906,soft_tsl2,32,0.001,39.761009216308594
140,8,40.535484,-53.20314407348633,-53.83988952636719,soft_tsl2,32,0.001,39.62688064575195
150,9,40.498,-53.150455474853516,-53.78677749633789,soft_tsl2,32,0.001,39.68949890136719
160,10,40.460327,-53.09754180908203,-53.73320770263672,soft_tsl2,32,0.001,40.53293991088867
170,10,40.422703,-53.04483413696289,-53.67983627319336,soft_tsl2,32,0.001,39.36664581298828
175,10,40.404163,-53.01872253417969,-53.65351104736328,soft_tsl2,32,0.001,39.346012115478516
