step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.155724,-53.996726989746094,-54.162017822265625,sp2,32,0.001,41.10687255859375
10,0,40.847313,-53.38338851928711,-53.84772491455078,sp2,32,0.001,41.098167419433594
20,1,40.57728,-52.81053924560547,-53.59782409667969,sp2,32,0.001,40.19140625
30,1,40.34513,-52.299652099609375,-53.39462661743164,sp2,32,0.001,41.76247024536133
40,2,40.146626,-51.856178283691406,-53.219688415527344,sp2,32,0.001,39.50443649291992
50,3,39.972954,-51.462554931640625,-53.070350646972656,sp2,32,0.001,39.41865158081055
60,3,39.820328,-51.10979461669922,-52.941612243652344,sp2,32,0.001,38.4516716003418
70,4,39.693077,-50.787784576416016,-52.85420227050781,sp2,32,0.001,40.09678649902344
80,5,39.578506,-50.504966735839844,-52.766937255859375,sp2,32,0.001,37.77714920043945
90,5,39.47513,-50.25751495361328,-52.67932891845703,sp2,32,0.001,39.457847595214844
100,6,39.382195,-50.027549743652344,-52.60551071166992,sp2,32,0.001,38.15732192993164
110,6,39.294018,-49.824989318847656,-52.52273178100586,sp2,32,0.001,37.58112335205078
120,7,39.226315,-49.6268310546875,-52.489280700683594,sp2,32,0.001,38.379798889160156
130,8,39.155552,-49.457332611083984,-52.42649841308594,sp2,32,0.001,38.507781982421875
140,8,39.083763,-49.30870819091797,-52.344608306884766,sp2,32,0.001,37.757537841796875
150,9,39.02237,-49.164306640625,-52.28485870361328,sp2,32,0.001,39.38426971435547
160,10,38.963394,-49.03337478637695,-52.22354507446289,sp2,32,0.001,39.1927490234375
170,10,38.91457,-48.906890869140625,-52.18564224243164,sp2,32,0.001,38.044769287109375
175,10,38.892223,-48.84660339355469,-52.16983413696289,sp2,32,0.001,37.86901092529297
