step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.062935,-53.942047119140625,-54.607398986816406,sl2,16,0.01,40.45674514770508
10,0,40.435104,-53.06174087524414,-53.712181091308594,sl2,16,0.01,41.895774841308594
20,0,39.951824,-52.37358093261719,-53.019805908203125,sl2,16,0.01,40.30400466918945
30,0,39.57534,-51.82215118408203,-52.47095489501953,sl2,16,0.01,39.22660827636719
40,1,39.248543,-51.356197357177734,-51.97795867919922,sl2,16,0.01,39.75594711303711
50,1,39.007202,-51.004878997802734,-51.608360290527344,sl2,16,0.01,38.293724060058594
60,1,38.827293,-50.73575210571289,-51.324012756347656,sl2,16,0.01,37.94639587402344
70,2,38.704002,-50.541908264160156,-51.13331985473633,sl2,16,0.01,39.049224853515625
80,2,38.605213,-50.38282775878906,-50.97175598144531,sl2,16,0.01,38.57680130004883
90,2,38.544,-50.27792739868164,-50.87622833251953,sl2,16,0.01,37.907249450683594
100,3,38.5065,-50.215816497802734,-50.8309440612793,sl2,16,0.01,38.21843338012695
110,3,38.46864,-50.146663665771484,-50.77165603637695,sl2,16,0.01,37.44429397583008
120,3,38.40118,-50.04344940185547,-50.65365982055664,sl2,16,0.01,37.151458740234375
130,4,38.36227,-49.975013732910156,-50.57196807861328,sl2,16,0.01,38.58069610595703
140,4,38.344143,-49.93478775024414,-50.52914047241211,sl2,16,0.01,37.4923095703125
150,4,38.338326,-49.91738510131836,-50.51576614379883,sl2,16,0.01,38.810855865478516
160,5,38.3107,-49.86789321899414,-50.464271545410156,sl2,16,0.01,37.75252914428711
170,5,38.304287,-49.84395217895508,-50.44763946533203,sl2,16,0.01,38.27986526489258
180,5,38.286957,-49.811885833740234,-50.41533660888672,sl2,16,0.01,37.818294525146484
190,5,38.266975,-49.781959533691406,-50.37747573852539,sl2,16,0.01,36.29261016845703
200,6,38.242603,-49.7457389831543,-50.32061767578125,sl2,16,0.01,39.22364807128906
210,6,38.21278,-49.704307556152344,-50.26613998413086,sl2,16,0.01,37.45469284057617
220,6,38.218006,-49.69789505004883,-50.27079772949219,sl2,16,0.01,39.03327178955078
230,7,38.236877,-49.70911407470703,-50.307167053222656,sl2,16,0.01,38.63441467285156
240,7,38.275154,-49.753143310546875,-50.382469177246094,sl2,16,0.01,36.74333572387695
250,7,38.247322,-49.721073150634766,-50.33988952636719,sl2,16,0.01,37.10533905029297
260,8,38.19911,-49.65762710571289,-50.23601150512695,sl2,16,0.01,39.23247528076172
270,8,38.176872,-49.627586364746094,-50.185970306396484,sl2,16,0.01,37.48795700073242
280,8,38.18893,-49.63795471191406,-50.20680236816406,sl2,16,0.01,37.8181266784668
290,9,38.196613,-49.64536666870117,-50.22367858886719,sl2,16,0.01,38.700523376464844
300,9,38.253757,-49.7197265625,-50.327110290527344,sl2,16,0.01,36.53763961791992
310,9,38.19448,-49.64076614379883,-50.21695327758789,sl2,16,0.01,37.869571685791016
320,10,38.18476,-49.61872863769531,-50.19493103027344,sl2,16,0.01,36.780216217041016
330,10,38.22466,-49.66029357910156,-50.264156341552734,sl2,16,0.01,38.504112243652344
340,10,38.22985,-49.668758392333984,-50.27322006225586,sl2,16,0.01,36.878334045410156
350,10,38.22272,-49.65729904174805,-50.25591278076172,sl2,16,0.01,38.325401306152344
351,10,38.22084,-49.65433883666992,-50.25221633911133,sl2,16,0.01,35.94450378417969
