grammatical	ungrammatical
ù ǔ A x G m W v b g n S K n h ǎ W ú H R	ù ǔ A x G m W v b F n S K n h ǎ W ú H R
ǔ ú A ǎ g Q ǔ Y d H e ě k ǔ u j ǔ ǔ W I	ǔ ú A ǎ k Q ǔ Y d H e ě k ǔ u j ǔ ǔ W I
á e Q e ú J O c N T T g Z S t M w b H j	á e Q e ú J O c N T T X Z S t M w b H j
ǎ á ù a k M p C s A G O r S ú O ǒ F g I	ǎ á ù a k M p C s A G O r S ú O ǒ F J I
é T z I g D U f A c ǎ y W B t y W b O ó	é T z I g D U f A c ǎ y W B t y W b O ó g
è z R w l n E H q a u è è b w Z D Y g v	è z R w l n E H q a u è è b w Z D Y é v
ó B L ǒ e G á è g S é S ǔ t ó L j ò p ó	ó B L ǒ e G á è g S é g ǔ t ó L j ò p ó
ò g I W y e W J ǒ d w s y ǔ r é D u E H	ò E I W y e W J ǒ d w s y ǔ r é D u E H
ú ó I N P ǒ g x H á ǎ O ú à ù Z t x U à	ú ó I N P ǒ Y x H á ǎ O ú à ù Z t x U à
A C ú G f N h é d s R ò e g m O é é X m	A C ú G f N h é d s R ò e g m O g é X m
B J à D Q q q k E è i A j H Z ú V g C m	B J à D Q q q k E è i A g H Z ú V g C m
C d k B ò Q y z W D F d P V E N s g y à	C d k B ò Q y z W D g d P V E N s g y à
E B j r K g i A p m w ǔ Z h Q ú v Y s u	E B j r K ò i A p m w ǔ Z h Q ú v Y s u
F l è V t U ó à g W p E A E Q u Q w ǒ H	F l è V t U ó à h W p E A E Q u Q w ǒ H
H á L è x I á k U h é e V E ǔ w e L ò g	H á L è x I á k U h é e V E ǔ w e L ò g g
I G ó M j á u E o z ó ú ó B l F a g O à	I G ó M j á u E o z ó ú ó B l F a T O à
J R ǒ é h o V g x O Q á ú r G è k s O O	J R ǒ é h o V g g x O Q á ú r G è k s O O
K o W e x è W p O p n Z A g v à U ù é p	K o W e x è W p O p n Z A g v à U g ù é p
M G l a T k i x g y y k X c d J l ó C R	M G l a T k i x u y y k X c d J l ó C R
N P ě V W E r é j b t T J H q t g ǎ á u	N P ě V W E r é j b t T J g q t g ǎ á u
